langcode,title,field_a2zpublisher,field_a2zsubject,field_a2zurl,field_author,field_isbn,field_vol,field_year
,"Graph Drawing: DIMACS International Workshop, GD '94 Princeton, New Jersey",Springer,Computer Science,http://dx.doi.org/10.1007/3-540-58950-3,"Roberto Tamassia, Ioannis G. Tollis",9783540491552,894,1995
,"Graph Drawing: Symposium on Graph Drawing, GD '95 Passau, Germany",Springer,Computer Science,http://dx.doi.org/10.1007/BFb0021783,Franz J. Brandenburg,9783540493518,1027,1995
,"Graph Grammars and Their Application to Computer Science: 4th International Workshop Bremen, Germany",Springer,Computer Science,http://dx.doi.org/10.1007/BFb0017372,"Hartmut Ehrig, Hans-Jörg Kreowski, Grzegorz Rozenberg",9783540383956,532,1991
,"Graph Grammars and Their Application to Computer Science: 5th International Workshop Williamsburg, VA, USA",Springer,Computer Science,http://dx.doi.org/10.1007/3-540-61228-9,"Janice Cuny, Hartmut Ehrig, Gregor Engels, Grzegorz Rozenberg",9783540683889,1073,1996
,Graph Learning for Fashion Compatibility Modeling,Synthesis Collection of Technology (R0),Computer Science,https://doi.org/10.1007/978-3-031-18817-6,"Weili Guan, Xuemeng Song, Xiaojun Chang, Liqiang Nie",9783031188176,,2022
,Graph Mining,Synthesis Collection of Technology (R0),Computing and Processing,https://doi.org/10.1007/978-3-031-01903-6,"Deepayan Chakrabarti, Christos Faloutsos",9783031019036,,2012
,Graph Reduction,Springer,Computer Science,http://dx.doi.org/10.1007/3-540-18420-1,"Joseph H. Fasel, Robert M. Keller",9783540479635,279,1987
,Graph Representation Learning,Synthesis Collection of Technology (R0),"Components, Circuits, Devices and Systems, Computing and Processing, Signal Processing and Analysis",https://doi.org/10.1007/978-3-031-01588-5,William L. Hamilton,9783031015885,,2020
,Graph Theoretical Approach in Brain Functional Networks,Synthesis Collection of Technology (R0),Bioengineering,https://doi.org/10.1007/978-3-031-01644-8,"Fabrizio Fallani, Fabio Babiloni",9783031016448,,2010
,Graph Theory,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0071604,"M. Borowiecki, John W. Kennedy, Maciej M. Sysło",9783540386797,1018,1983
,Graph Theory and Algorithms,Springer,Computer Science,http://dx.doi.org/10.1007/3-540-10704-5,"N. Saito, T. Nishizeki",9783540386612,108,1981
,Graph Theory and Applications,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0067350,"Y. Alavi, D. R. Lick, A. T. White",9783540381143,303,1972
,Graph Theory Singapore 1983,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0073099,"Khee Meng Koh, Hian Poh Yap",9783540389248,1073,1984
,Graph Transformation,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-51372-6,"Fabio Gadducci, Timo Kehrer",9783030513726,,2020
,Graph Transformation for Software Engineers,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-43916-3,"Reiko Heckel, Gabriele Taentzer",9783030439163,,2020
,Graph Transformations in Computer Science,Springer,Computer Science,http://dx.doi.org/10.1007/3-540-57787-4,"Hans Jürgen Schneider, Hartmut Ehrig",9783540483335,776,1994
,Graph-Based Semi-Supervised Learning,Synthesis Collection of Technology (R0),"Computing and Processing, General Topics for Engineers",https://doi.org/10.1007/978-3-031-01571-7,"Amarnag Subramanya, Partha Pratim Talukdar",9783031015717,,2014
,Graphene and Carbon Nanotubes - Ultrafest  Relaxation Dynamics and Optics,Wiley,"Physical Sciences & Engineering, Materials Science",https://onlinelibrary.wiley.com/doi/book/10.1002/9783527658749,Malic,9783527658749,,2013
,Graphene Optics: Electromagnetic Solution of Canonical Problems,Institute of Physics Publishing ,"Physcis , Materials",https://iopscience.iop.org/book/978-1-6817-4309-7,"Depine, R A",9781681743080,,2016
,Graph-Grammars and Their Application to Computer Science and Biology,Springer,Computer Science,http://dx.doi.org/10.1007/BFb0025713,"Volker Claus, Hartmut Ehrig, Grzegorz Rozenberg",9783540350910,73,1979
,"Graph-Grammars and Their Application to Computer Science: 2nd International Workshop Haus Ohrbeck, Germany",Springer,Computer Science,http://dx.doi.org/10.1007/BFb0000094,"Hartmut Ehrig, Manfred Nagl, Grzegorz Rozenberg",9783540398974,153,1983
,"Graph-Grammars and Their Application to Computer Science: 3rd International Workshop Warrenton, Virginia, USA",Springer,Computer Science,http://dx.doi.org/10.1007/3-540-18771-5,"Hartmut Ehrig, Manfred Nagl, Grzegorz Rozenberg, Azriel Rosenfeld",9783540481782,291,1987
,Graphic Art of the Underground,Bloomsbury Design Library,"Art and society,  History",https://doi.org/10.5040/9781474293914?locatt=label:secondary_bloomsburyVisualArts,Suzy Prince and Ian Lowey,9781474293914,,2014
,Graphic Design for Architects: A Manual for Visual Communication,Taylor & Francis ,Built Environment,http://www.taylorfrancis.com/books/9781315731568,Karen Lewis,9781315731568,,2015
,Graphic Design in Urban Environments,Bloomsbury Design Library,Landscape art & architecture,https://doi.org/10.5040/9781472597786?locatt=label:secondary_bloomsburyVisualArts,Robert Harland,9781472597786,,2016
,Graphic Intelligence,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-45244-5,Enrico Cicalò,9783030452445,,2020
,Graphical Models for Security,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-62230-5,"Harley Eades III, Olga Gadyatskaya",9783030622305,,2020
,Graphics Recognition Methods and Applications,Springer,Computer Science,http://dx.doi.org/10.1007/3-540-61226-2,"Rangachar Kasturi, Karl Tombre",9783540683872,1072,1996
,Graphing Data,SAGE Publications Ltd,"Statistics, Graphic methods",https://doi.org/10.4135/9781412984362,Gary T. Henry,9781412984362,,1994
,Graphs and Combinatorics,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0066428,"Ruth A. Bari, Frank Harary",9783540378099,406,1974
,Graphtheoretic Concepts in Computer Science,Springer,Computer Science,http://dx.doi.org/10.1007/3-540-10291-4,Hartmut Noltemeier,9783540384359,100,1981
,Graph-Theoretic Concepts in Computer Science,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-60440-0,"Isolde Adler, Haiko Müller",9783030604400,,2020
,"Graph-Theoretic Concepts in Computer Science: 15th International Workshop WG '89 Castle Rolduc, The Netherlands",Springer,Computer Science,http://dx.doi.org/10.1007/3-540-52292-1,Manfred Nagl,9783540469506,411,1990
,"Graph-Theoretic Concepts in Computer Science: 16th International Workshop WG '90 Berlin, Germany",Springer,Computer Science,http://dx.doi.org/10.1007/3-540-53832-1,Rolf H. Möhring,9783540463108,484,1991
,"Graph-Theoretic Concepts in Computer Science: 17th International Workshop, WG '91 Fischbachau, Germany",Springer,Computer Science,http://dx.doi.org/10.1007/3-540-55121-2,"Gunther Schmidt, Rudolf Berghammer",9783540467359,570,1991
,"Graph-Theoretic Concepts in Computer Science: 18th International Workshop, WG '92 Wiesbaden-Naurod, Germany",Springer,Computer Science,http://dx.doi.org/10.1007/3-540-56402-0,Ernst W. Mayr,9783540475545,657,1993
,"Graph-Theoretic Concepts in Computer Science: 19th International Workshop, WG '93 Utrecht, The Netherlands",Springer,Computer Science,http://dx.doi.org/10.1007/3-540-57899-4,Jan Leeuwen,9783540483854,790,1994
,"Graph-Theoretic Concepts in Computer Science: 20th International Workshop, WG '94 Herrsching, Germany",Springer,Computer Science,http://dx.doi.org/10.1007/3-540-59071-4,"Ernst W. Mayr, Gunther Schmidt, Gottfried Tinhofer",9783540491835,903,1995
,"Graph-Theoretic Concepts in Computer Science: 21st International Workshop, WG '95 Aachen, Germany",Springer,Computer Science,http://dx.doi.org/10.1007/3-540-60618-1,Manfred Nagl,9783540484875,1017,1995
,"Graph-Theoretic Concepts in Computer Science: International Workshop WG '87 Kloster Banz/Staffelstein, FRG",Springer,Computer Science,http://dx.doi.org/10.1007/3-540-19422-3,"Herbert Göttler, Hana-Jürgen Schneider",9783540392644,314,1988
,"Graph-Theoretic Concepts in Computer Science: International Workshop WG '88 Amsterdam, The Netherlands",Springer,Computer Science,http://dx.doi.org/10.1007/3-540-50728-0,J. Leeuwen,9783540460763,344,1989
,"Graph-Theoretic Concepts in Computer Science: nternational Workshop WG '86 Bernried, Federal Republic of Germany",Springer,Computer Science,http://dx.doi.org/10.1007/3-540-17218-1,"Gottfried Tinhofer, Gunther Schmidt",9783540474159,246,1987
,Grassmannians and Gauss Maps in Piecewise-linear Topology,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0084994,Norman Levitt,9783540460787,1366,1989
,"Gravitation, Geometry and Relativistic Physics",Springer,Physics,http://dx.doi.org/10.1007/BFb0012571,"Laboratoire “Gravitation et Cosmologie Relativistes”, Université Pierre et Marie Curie et C.N.R.S., Institut Henri Poincaré, Paris",9783540390817,212,1984
,Gravitation: Foundations and Frontiers,Cambridge University Press,"Physics and Astronomy, Astrophysics",https://doi.org/10.1017/CBO9780511807787,Padmanabhan,9780511807787,,2014
,"Gravitational Lenses: Proceedings of a Conference Held at the Massachusetts Institute of Technology Cambridge, Massachusetts",Springer,Physics,http://dx.doi.org/10.1007/3-540-51061-3,"J. M. Moran, J. N. Hewitt, K. Y. Lo",9783540461425,330,1989
,"Gravitational Lenses: Proceedings of a Conference Held in Hamburg, Germany",Springer,Physics,http://dx.doi.org/10.1007/3-540-55797-0,"Rainer Kayser, Thomas Schramm, Lars Nieser",9783540472865,406,1992
,Gravitational Lensing,Springer,Physics,http://dx.doi.org/10.1007/BFb0009226,"Yannick Mellier, Bernard Fort, Geneviève Soucail",9783540470878,360,1990
,Gravitational Perturbation Theory and Synchrotron Radiation,Springer,Physics,http://dx.doi.org/10.1007/3-540-07530-5,Reinhard A. Breuer,9783540380184,44,1975
,"Gravitational Radiation, Collapsed Objects and Exact Solutions",Springer,Physics,http://dx.doi.org/10.1007/3-540-09992-1,Cyril Edwards,9783540392903,124,1980
,Gravitational Waves,Synthesis Collection of Technology (R0),"Fields, Waves and Electromagnetics, Photonics and Electrooptics",https://doi.org/10.1007/978-3-031-02613-3,David M. Feldbaum,9783031026133,,2020
,Gravitational Waves from Coalescing Binaries,Synthesis Collection of Technology (R0),"Fields, Waves and Electromagnetics",https://doi.org/10.1007/978-3-031-02612-6,Stanislav Babak,9783031026126,,2020
,"Gravity : Newtonian, Post-Newtonian, Relativistic",Cambridge University Press,"Physics and Astronomy, General and Classical Physics,Astrophysics",https://doi.org/10.1017/CBO9781139507486,Poisson/Will,9781139507486,,2013
,"Gravity, Magnetic and Electromagnetic Gradiometry — Strategic technologies in the 21st century",Institute of Physics Publishing ,"Physcis , Instrumentation and measurement",https://iopscience.iop.org/book/978-1-6817-4700-2,"Veryaskin, A V",9781681747019,,2017
,Greatest Comic Book of All Time,Springer Nature,"Literature, Cultural and Media Studies",https://link.springer.com/openurl?genre=book&isbn=978-1-137-53162-9,"Bart Beaty, Benjamin Woo",9781137531629,,2016
,Green Energy and Networking,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-62483-5,"Xiaolin Jiang, Peng Li",9783030624835,,2020
,Green Internet of Things Sensor Networks,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-54983-1,"Adamu Murtala Zungeru, Joseph M. Chuma, Caspar K. Lebekwe, Pendukeni Phalaagae, Jwaone Gaboitaolelwe",9783030549831,,2020
,Green Manure/Cover Crop Systems of Smallholder Farmers,Springer Netherlands,"Agriculture, Forestry, Soil Science & Conservation",http://link.springer.com/10.1007/1-4020-2051-1,"Eilittä, Marjatta ",9781402020513,,2004
,Green Transportation and New Advances in Vehicle Routing Problems,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-45312-1,"Houda Derbel, Bassem Jarboui, Patrick Siarry",9783030453121,,2020
,"Green, Pervasive, and Cloud Computing",Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-64243-3,"Zhiwen Yu, Christian Becker, Guoliang Xing",9783030642433,,2020
,"Green, Pervasive, and Cloud Computing – GPC 2020 Workshops",Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-981-33-4532-4,"Jiangtao Wang, Longbiao Chen, Lei Tang, Yunji Liang",9789813345324,,2020
,Green's Functions,De Gruyter,Analysis,http://www.degruyter.com/isbn/9783110253399,"Melnikov, Yuri A. / Melnikov, Max Y.",9783110253399,,2012
,Grid Computing: A Research Monograph,McGraw Hill,Computer Science,https://resolver.vitalsource.com/9780071336772/?brand=mcgrawhillindia.vitalsource.com  ,Janakiram,,,2005
,Grid Converters for Photovoltaic and Wind Power Systems,Wiley,"Physical Sciences & Engineering, Energy",https://onlinelibrary.wiley.com/doi/book/10.1002/9780470667057,Teodorescu,9780470667040,,2011
,Grid Forming Power Inverters: Control and applications,CRC Press,Power and Energy,http://www.taylorfrancis.com/books/Power and Energy,"Nabil Mohammed, Hassan Haes Alhelou, Behrooz Bahrani",9781003302520,,2023
,Grobner Bases in Commutative Algebra,American Mathematical Society,Mathematics,https://www.ams.org/books/gsm/130/,Viviana Ene; Jurgen Herzog,9780821883273, ,2006
,Grob's Basic Electronics (ISE),McGraw Hill,Electronics,https://resolver.vitalsource.com/9781264582341,M. E. Schultz,,,2024
,"Groover's Principles of Modern Manufacturing: Materials, Processes and Systems (SI Version)",Wiley India,Engineering,https://ebooks.wileyindia.com/product-details/284055,Groover,9789390395347,,2020
,Grossissements de filtrations: exemples et applications,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0075765,"Th. Jeulin, M. Yor",9783540393399,1118,1985
,Grounded Theory,SAGE Publications Ltd,Grounded theory,https://doi.org/10.4135/9781849209236,Christina Goulding,9781849209236,,2002
,Grounded Theory for Qualitative Research,SAGE Publications Ltd,Qualitative research,https://doi.org/10.4135/9781526402196,Cathy Urquhart,9781526402196,,2013
,Grounded Theory in Management Research,SAGE Publications Ltd,Grounded theory,https://doi.org/10.4135/9780857024428,Karen D Locke,9780857024428,,2001
,Groundwater Hydrology,Wiley India,Engineering,https://ebooks.wileyindia.com/product-details/288254,Todd,9788194726340,3rd ed.,2021
,Group Actions and Vector Fields,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0101503,James B. Carrell,9783540395287,956,1982
,Group Analysis of Classical Lattice Systems,Springer,Physics,http://dx.doi.org/10.1007/3-540-08137-2,"C. Gruber, A. Hintermann, D. Merlini",9783540374077,60,1977
,Group Decision and Negotiation: A Multidisciplinary Perspective,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-48641-9,"Danielle Costa Morais, Liping Fang, Masahide Horita",9783030486419,,2020
,"Group Extensions, Representations, and the Schur Multiplicator",Springer,Mathematics,http://dx.doi.org/10.1007/BFb0067022,"F. Rudolf Beyl, Jürgen Tappe",9783540395423,958,1982
,Group Representations,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0057145,Ronald L. Lipsman,9783540384021,388,1974
,Group Representations in Mathematics and Physics,Springer,Physics,http://dx.doi.org/10.1007/3-540-05310-7,"G. A. Goldin, R. Hermann, B. Kostant, L. Michel, C. C. Moore, L. O'Raifeartaigh, W. Rühl, D. H. Sharp, I. T. Todorov, V. Bargmann",9783540364412,6,1970
,Group Rings and Their Augmentation Ideals,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0067186,Inder Bir S. Passi,9783540352976,715,1979
,Group Rings of Finite Groups Over p-adic Integers,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0071558,Wilhelm Plesken,9783540387176,1026,1983
,Group Theoretic Methods in Bifurcation Theory,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0087456,D. H. Sattinger,9783540384878,762,1979
,Group Theoretical Methods in Image Processing,Springer,Computer Science,http://dx.doi.org/10.1007/3-540-52290-5,Reiner Lenz,9783540469476,413,1990
,"Group Theoretical Methods in Physics: Fourth International Colloquium, Nijmegen 1975",Springer,Physics,http://dx.doi.org/10.1007/3-540-07789-8,"A. Janner, T. Janssen, M. Boon",9783540382522,50,1976
,"Group Theoretical Methods in Physics: Proceedings of the IX International Colloquium Held at Cocoyoc, México",Springer,Physics,http://dx.doi.org/10.1007/3-540-10271-X,Kurt Bernardo Wolf,9783540383963,135,1980
,"Group Theoretical Methods in Physics: Proceedings of the XIIth International Colloquium Held at the International Centre for Theoretical Physics, Trieste, Italy",Springer,Physics,http://dx.doi.org/10.1007/BFb0016103,"G. Denardo, G. Ghirardi, T. Weber",9783540388593,201,1984
,"Group Theoretical Methods in Physics: Proceedings of the XIth International Colloquium Held at Boğaziçi University, Istanbul, Turkey",Springer,Physics,http://dx.doi.org/10.1007/3-540-12291-5,"M. Serdaroğlu, E. Ínönü",9783540396215,180,1983
,"Group Theoretical Methods in Physics: Proceedings of the XVI International Colloquium Held at Varna, Bullgaria",Springer,Physics,http://dx.doi.org/10.1007/BFb0012254,"Heinz-D. Doebner, Jörg-D. Hennig, Tchavdar D. Palev",9783540459590,313,1988
,"Group Theoretical Methods in Physics: Proceedings of the XVIII International Colloquium Held at Moscow, USSR",Springer,Physics,http://dx.doi.org/10.1007/3-540-54040-7,"Victor V. Dodonov, Vladimir I. Man'ko",9783540473633,382,1991
,"Group Theoretical Methods in Physics: Seventh International Colloquium and Integrative Conference on Group Theory and Mathematical Physics, Held in Austin, Texas",Springer,Physics,http://dx.doi.org/10.1007/3-540-09238-2,"Wolf Beiglböck, Arno Böhm, E. Takasugi",9783540353454,94,1979
,Group Theoretical Methods in Physics: Sixth International Colloquium Tübingen 1977,Springer,Physics,http://dx.doi.org/10.1007/3-540-08848-2,"P. Kramer, A. Rieckers",9783540358138,79,1978
,"Group Theory, Beijing 1984",Springer,Mathematics,http://dx.doi.org/10.1007/BFb0076169,Hsio-Fu Tuan,9783540397939,1185,1986
,Group Theory: A Physicist's Survey,Cambridge University Press,"Mathematics, Physics and Astronomy, Mathematical Methods, Algebra",https://doi.org/10.1017/CBO9780511781865,Ramond,9780511781865,,2014
,"Group Theory: Proceedings of a Conference held at Brixen/Bressanone, Italy",Springer,Mathematics,http://dx.doi.org/10.1007/BFb0078683,"Otto H. Kegel, Federico Menegazzo, Giovanni Zacher",9783540479482,1281,1987
,Group Theory: Proceedings of a Miniconference Held at the Australian National University,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0087806,"R. A. Bryce, J. Cossey, M. F. Newman",9783540374282,573,1977
,Groupe de Brauer,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0090474,"Michel Kervaire, Manuel Ojanguren",9783540385318,844,1981
,"Groupes de Monodromie en Géométrie Algébrique, LNM, volume 288",Springer,Mathematics,http://dx.doi.org/10.1007/BFb0068688,"A. Dold, B. Eckmann",9783540379843,288,1972
,"Groupes de Monodromie en Géométrie Algébrique, LNM, volume 340",Springer,Mathematics,http://dx.doi.org/10.1007/BFb0060505,"A. Dold, B. Eckmann",9783540377641,340,1973
,"Groupes de Type Multiplicatif, et Structure des Schémas en Groupes Généraux",Springer,Mathematics,http://dx.doi.org/10.1007/BFb0059005,"A. Dold, B. Eckmann",9783540363378,152,1970
,Groupes Discrets,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0068167,Valentin Poénaru,9783540372721,421,1974
,Groupes et Anneaux Réticulés,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0067004,"Alain Bigard, Samuel Wolfenstein, Klaus Keimel",9783540371113,608,1977
,Groupoid Approach to C*-Algebras,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0091072,Jean Renault,9783540392187,793,1980
,Groups — Korea 1983,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0099655,"Ann Chi Kim, Bernhard H. Neumann",9783540391029,1098,1984
,Groups — Korea 1988,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0086234,"Ann Chi Kim, Bernhard H. Neumann",9783540467564,1398,1989
,Groups of Automorphisms of Manifolds,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0079981,"Dan Burghelea, Richard Lashof, Melvin Rothenberg",9783540375234,473,1975
,Groups of Cohomological Dimension One,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0069645,Daniel E. Cohen,9783540371809,245,1972
,Groups of Homotopy Classes,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0099647,"M. Arkowitz, C. R. Curjel",9783540349686,4,1967
,Groups of Self-Equivalences and Related Topics,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0083825,Renzo A. Piccinini,9783540470915,1425,1990
,"Groups, Trees and Projective Modules",Springer,Mathematics,http://dx.doi.org/10.1007/BFb0088140,Warren Dicks,9783540392101,790,1980
,Groups—Canberra 1989,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0100725,L. G. Kovács,9783540469001,1456,1990
,Group-Theoretic Algorithms and Graph Isomorphism,Springer,Computer Science,http://dx.doi.org/10.1007/3-540-11493-9,Christoph M. Hoffmann,9783540391821,136,1982
,Growth of Algebras and Gelfand-Kirillov Dimension,American Mathematical Society,Mathematics,https://www.ams.org/books/gsm/022/,Gunter R. Krause; Thomas H. Lenagan,9781470420772,Revised ed.,2008
,Guarding Your Business,Springer US,"Business Strategy, Electrical Engineering, Anthropology",http://link.springer.com/10.1007/b105306,"Ghosh, Sumit ",9780306486388,,2004
,Guidance on the Classification of Offshore Containers,Synthesis Collection of Technology (R0),Offshore Engineering,https://doi.org/10.1007/978-3-031-74857-8,Alexander Arnfinn Olsen,9783031748578,,2025
,Guide to Assembly Language,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-35639-2,James T. Streib,9783030356392,,2020
,Guide to Competitive Programming,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-39357-1,Antti Laaksonen,9783030393571,,2020
,Guide to Computer Network Security,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-38141-7,Joseph Migga Kizza,9783030381417,,2020
,Guide to Conducting Online Research,SAGE Publications Ltd,Internet research,https://doi.org/10.4135/9780857029003,Ted J Gaiser; Anthony E Schreiner,9780857029003,,2009
,Guide to Convolutional Neural Networks for Computer Vision,Synthesis Collection of Technology (R0),"Computing and Processing, Fields, Waves and Electromagnetics, Signal Processing and Analysis, Components, Circuits, Devices and Systems",https://doi.org/10.1007/978-3-031-01821-3,"Salman Khan, Hossein Rahmani, Syed Afaq Ali Shah, Mohammed Bennamoun",9783031018213,,2018
,Guide to Deep Learning Basics,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-37591-1,Sandro Skansi,9783030375911,,2020
,Guide to Disaster-Resilient Communication Networks,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-44685-7,"Jacek Rak, David Hutchison",9783030446857,,2020
,Guide to Efficient Software Design,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-28501-2,David P. Voorhees,9783030285012,,2020
,Guide to Flow-Aware Networking,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-57153-5,"Jerzy Domżał, Robert Wójcik, Andrzej Jajszczyk",9783030571535,,2020
,Guide to Framing Design Practice for UX,Synthesis Collection of Technology (R0),User Interfaces Design,https://doi.org/10.1007/978-3-031-68981-9,John Long,9783031689819,,2025
,Guide to Implementing MLOps,Synthesis Collection of Technology (R0),Machine Learning,https://doi.org/10.1007/978-3-031-82010-6,Prafful Mishra,9783031820106,,2025
,Guide to Intelligent Data Science,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-45574-3,"Michael R. Berthold, Christian Borgelt, Frank Höppner, Frank Klawonn, Rosaria Silipo",9783030455743,,2020
,Guide to Monte Carlo Simulations in Statistical Physics,Cambridge University Press,"Physics and Astronomy, Mathematical Methods",https://doi.org/10.1017/CBO9781139696463,Landau/Binder,9781139696463,4th ed.,2009
,Guide to Protein Isolation,Springer Netherlands,"Biochemistry, General
Analytical Chemistry
Biotechnology, Chemistry/Food Science",http://link.springer.com/10.1007/0-306-46868-9,"Dennison, Clive ",9780306468681,,2002
,Guide to Software Systems Development,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-39730-2,Clive Rosen,9783030397302,,2020
,Guide to Teaching Computer Science,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-39360-1,"Orit Hazzan, Noa Ragonis, Tami Lapidot",9783030393601,,2020
,Guide to Visual Multi-Level Interface Design From Synthesis of Empirical Study Evidence,Synthesis Collection of Technology (R0),Computing and Processing,https://doi.org/10.1007/978-3-031-02598-3,"Heidi Lam, Tamara Munzner",9783031025983,,2011
,Guided Tour of Light Beams — From lasers to optical knots,Institute of Physics Publishing ,"Physcis , Optics and photonics",https://iopscience.iop.org/book/978-1-6817-4437-7,"Simon, D S",9781681744360,,2016
,Gunatmak Anusandhan,SAGE,Qualitative Research,https://evidya.sagepub.in/library/gunatmak-anusandhan?bookId=3496&siteName=evidya,David Silverman,,,2017
,GWAI-92: Advances in Artificial Intelligence,Springer,Computer Science,http://dx.doi.org/10.1007/BFb0018988,Hans Jürgen Ohlbach,9783540476269,671,1993
,Gyrovector Space Approach to Hyperbolic Geometry,Synthesis Collection of Technology (R0),General Topics for Engineers,https://doi.org/10.1007/978-3-031-02396-5,Abraham Ungar,9783031023965,,2009
,H II Regions and Related Topics,Springer,Physics,http://dx.doi.org/10.1007/3-540-07409-0,"T. L. Wilson, D. Downes",9783540379270,42,1975
,H∞ Ring Spectra and their Applications,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0075405,"Robert R. Bruner, J. Peter May, James E. McClure, Mark Steinberger",9783540397786,1176,1986
,H∞-Control Theory,Springer,Control Theory,http://dx.doi.org/10.1007/BFb0084465,"Ciprian Foias, Bruce Francis, J. William Helton, Huibert Kwakernaak, J. Boyd Pearson",9783540466048,1496,1991
,Hackathons,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-58839-7,"Andreas Kohne, Volker Wehmeier",9783030588397,,2020
,Hadamard Matrices and Their Applications,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0101073,S. S. Agaian,9783540397403,1168,1985
,Hadrons and Heavy Ions,Springer,Physics,http://dx.doi.org/10.1007/3-540-15653-4,W. D. Heiss,9783540395638,231,1985
,Hamiltonian and Lagrangian Flows on Center Manifolds,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0097544,Alexander Mielke,9783540464419,1489,1991
,Hamiltonian Cosmology,Springer,Physics,http://dx.doi.org/10.1007/3-540-05741-2,Michael Ryan,9783540371465,13,1972
,Hamiltonian Hopf Bifurcation,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0080357,Jan-Cees Meer,9783540397106,1160,1985
,Hamilton's Ricci Flow,American Mathematical Society,Mathematics,https://www.ams.org/books/gsm/077/,Bennett Chow; Peng Lu; Lei Ni,9781470421113, ,2011
,Handbook for Analytical Writing,Synthesis Collection of Technology (R0),General Topics for Engineers,https://doi.org/10.1007/978-3-031-02507-5,William E. Winner,9783031025075,,2013
,Handbook for Focus Group Research,SAGE Publications Ltd,Focused group interviewing,https://doi.org/10.4135/9781412986151,Thomas L Greenbaum,9781412986151,,1997
,"Handbook for Multimodal-Multisensor Interfaces: Foundations, User Modeling, and Common Modality Combinations, Volume 1",Association for Computing Machinery,HCI,https://dl.acm.org/citation.cfm?id=3015783,"Sharon Oviatt, Björn Schuller, Philip Cohen, Daniel Sonntag, Gerasimos Potamianos, and Antonio Krueger ",9781970001662,,2017
,"Handbook for Multimodal-Multisensor Interfaces: Language Processing, Software, Commercialization, and Emerging Directions, Volume 3",Association for Computing Machinery,HCI ,https://dl.acm.org/citation.cfm?id=3233795,"Sharon Oviatt, Björn Schuller, Philip Cohen, Daniel Sonntag, Gerasimos Potamianos, and Antonio Krueger ",9781970001747,,2019
