langcode,title,field_a2zpublisher,field_a2zsubject,field_a2zurl,field_author,field_isbn,field_vol,field_year
,Retro Style,Bloomsbury Design Library,Interior decoration,https://doi.org/10.5040/9781474294034?locatt=label:secondary_bloomsburyVisualArts,Sarah Elsie Baker,9781474294034,,2013
,Reuse in Emerging Software Engineering Practices,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-64694-3,"Sihem Ben Sassi, Stéphane Ducasse, Hafedh Mili",9783030646943,,2020
,Reversible Computation,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-52482-1,"Ivan Lanese, Mariusz Rawski",9783030524821,,2020
,Reversible Digital Watermarking,Synthesis Collection of Technology (R0),"Computing and Processing, General Topics for Engineers",https://doi.org/10.1007/978-3-031-02342-2,"Ruchira Naskar, Rajat Subhra Chakraborty",9783031023422,,2014
,Reversible Systems,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0075877,M. B. Sevryuk,9783540448655,1211,1986
,Revêtements Etales et Groupe Fondamental,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0058656,"A. Dold, B. Eckmann",9783540369103,224,1971
,Review of Ada Tasking,Springer,Computer Science,http://dx.doi.org/10.1007/3-540-18008-7,"Alan Burns, Andrew M. Lister, Andrew J. Wellings",9783540472414,262,1987
,Review of Digital Communication,New Age International,"Engineering , Electronics , Telecommunications",http://elib4u.ipublishcentral.com/product/review-digital-communication ,J Das,9788122442076,2nd ed.,2013
,Revisiting Kant's Universal Law and Humanity Formulas,De Gruyter,"Ethics , Ethics",http://www.degruyter.com/isbn/9783110401325,"Nyholm, Sven",9783110401325,,2015
,Reworking Qualitative Data,SAGE Publications Ltd,Qualitative research,https://doi.org/10.4135/9781849209878,Janet Heaton,9781849209878,,2004
,Rewriting Logic and Its Applications,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-63595-4,"Santiago Escobar, Narciso Martí-Oliet",9783030635954,,2020
,"Rewriting Techniques and Applications: 3rd International Conference, RTA-89 Chapel Hill, North Carolina, USA",Springer,Computer Science,http://dx.doi.org/10.1007/3-540-51081-8,Nachum Dershowitz,9783540461494,355,1989
,"Rewriting Techniques and Applications: 4th International Conference, RTA-91 Como, Italy",Springer,Computer Science,http://dx.doi.org/10.1007/3-540-53904-2,Ronald V. Book,9783540463832,488,1991
,"Rewriting Techniques and Applications: 6th International Conference, RTA-95 Kaiserslautern, Germany",Springer,Computer Science,http://dx.doi.org/10.1007/3-540-59200-8,Jieh Hsiang,9783540492238,914,1995
,"Rewriting Techniques and Applications: 7th International Conference, RTA-96 New Brunswick, NJ, USA",Springer,Computer Science,http://dx.doi.org/10.1007/3-540-61464-8,Harald Ganzinger,9783540685968,1103,1996
,"Rewriting Techniques and Applications: Bordeaux, France",Springer,Computer Science,http://dx.doi.org/10.1007/3-540-17220-3,Pierre Lescanne,9783540474210,256,1987
,"Rewriting Techniques and Applications: Dijon, France",Springer,Computer Science,http://dx.doi.org/10.1007/3-540-15976-2,Jean-Pierre Jouannaud,9783540396796,202,1985
,RF Microelectronics,Pearson,Electrical Engineering,https://ebooks.elibrary.in.pearson.com/wr/launchbook.html?id=10032022,Behzad Razavi,9789353948726,2nd ed.,2013
,RF Technologies for Low Power Wireless Communications,Wiley,"Physical Sciences & Engineering, Electrical & Electronics Engineering",https://onlinelibrary.wiley.com/doi/book/10.1002/0471221643,Itoh,9780471221647,,2001
,RFID Explained,Synthesis Collection of Technology (R0),Computing and Processing,https://doi.org/10.1007/978-3-031-02474-0,Roy Want,9783031024740,,2006
,RFID Handbook,Wiley,"Radio frequency identification systems, Radio frequency identification systems",https://onlinelibrary.wiley.com/doi/book/10.1002/0470868023,Klaus Finkenzeller,9780470868027,2nd ed.,2003
,RFID Security and Privacy,Synthesis Collection of Technology (R0),"Computing and Processing, Communication, Networking and Broadcast Technologies, Components, Circuits, Devices and Systems",https://doi.org/10.1007/978-3-031-02340-8,"Yingjiu Li, Robert Deng, Elisa Bertino",9783031023408,,2014
,RF-MEMS Technology for High-Performance Passives — The challenge of 5G mobile applications,Institute of Physics Publishing ,"Physcis , Materials",https://iopscience.iop.org/book/978-0-7503-1545-6,"Iannacci, J",9780750315432,,2017
,Rheological Modelling: Thermodynamical and Statistical Approaches,Springer,Physics,http://dx.doi.org/10.1007/3-540-53996-4,"José Casas-Vázquez, David Jou",9783540465690,381,1991
,Ricci Flow and the Sphere Theorem,American Mathematical Society,Mathematics,https://www.ams.org/books/gsm/111/,Simon Brendle,9781470411732,,2010
,"Riemann Problem, Complete Integrability and Arithmetic Applications",Springer,Mathematics,http://dx.doi.org/10.1007/BFb0093494,"David V. Chudnovsky, Gregory V. Chudnovsky",9783540391524,925,1982
,Riemann Surfaces by Way of Complex Analytic Geometry,American Mathematical Society,Mathematics,https://www.ams.org/books/gsm/125/,Dror Varolin,9781470411862, ,2011
,"Riemann Surfaces, Theta Functions, and Abelian Automorphisms Groups",Springer,Mathematics,http://dx.doi.org/10.1007/BFb0081273,Robert D. M. Accola,9783540376026,483,1975
,Rigged Hilbert Space and Quantum Mechanics,Springer,Physics,http://dx.doi.org/10.1007/3-540-088431-1,"A. Böhm, J. D. Dollard",9783540358190,78,1978
,Rigorous State-Based Methods,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-48077-6,"Alexander Raschke, Dominique Méry, Frank Houdek",9783030480776,,2020
,RIMS Symposia on Software Science and Engineering,Springer,Computer Science,http://dx.doi.org/10.1007/3-540-11980-9,"Eiichi Goto, Koichi Furukawa, Reiji Nakajima, Ikuo Nakata, Akinori Yonezawa",9783540394426,147,1983
,RIMS Symposia on Software Science and Engineering II,Springer,Computer Science,http://dx.doi.org/10.1007/3-540-16470-7,"Eichi Goto, Keijiro Araki, Taiichi Yuasa",9783540398097,220,1986
,Ring Theory Antwerp 1980,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0089114,F. Oystaeyen,9783540383345,825,1980
,"Ring Theory Waterloo 1978 Proceedings, University of Waterloo, Canada, 12–16 June, 1978",Springer,Mathematics,http://dx.doi.org/10.1007/BFb0103151,"David Handelman, John Lawrence",9783540350439,734,1979
,"Ring Theory: Proceedings of a Conference held in Granada, Spain",Springer,Mathematics,http://dx.doi.org/10.1007/BFb0100908,"Jose Luis Bueso, Pascual Jara, Blas Torrecillas",9783540392781,1328,1988
,Ring Theory: Proceedings of an International Conference held in Antwerp,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0076306,Freddy M. J. Oystaeyen,9783540398332,1197,1986
,Rings and Modules of Quotients,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0059904,Bo Stenström,9783540370024,237,1971
,Rings and Semigroups,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0061470,Mario Petrich,9783540383147,380,1974
,Rings with Morita Duality,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0089071,Weimin Xue,9783540472834,1523,1992
,Rise of the Self-Replicators,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-48234-3,"Tim Taylor, Alan Dorin",9783030482343,,2020
,Risk management in engineering and construction: tools and techniques ,Routledge,Building and Construction,http://www.taylorfrancis.com/books/Building and Construction,Stephen O. Ogunlana and Prasanta Kumar Dey,9780203887059,,2020
,Risks and Security of Internet and Systems,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-41568-6,"Slim Kallel, Frédéric Cuppens, Nora Cuppens-Boulahia, Ahmed Hadj Kacem",9783030415686,,2020
,"RNA Interference in Practice - Principles, Basics, and Methods for Gene Silencing in C.elegans, Drosophila and Mammals",Wiley,"Chemistry, Cell & Molecular Biology",https://onlinelibrary.wiley.com/doi/book/10.1002/3527604391,Schepers,9783527604395,,2004
,Robert Stewart,Bloomsbury Design Library,Design,https://doi.org/10.5040/9781350036055?locatt=label:secondary_bloomsburyVisualArts,Liz Arthur,9781350036055,,2003
,Robot Adventures in Python and C,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-38897-3,Thomas Bräunl,9783030388973,,2020
,Robot Learning from Human Teachers,Synthesis Collection of Technology (R0),"Communication, Networking and Broadcast Technologies, Components, Circuits, Devices and Systems, Computing and Processing, General Topics for Engineers",https://doi.org/10.1007/978-3-031-01570-0,"Sonia Chernova, Andrea L. Thomaz",9783031015700,,2014
,Robotic Computing on FPGAs,Synthesis Collection of Technology (R0),"Aerospace, Components, Circuits, Devices and Systems, Computing and Processing, Fields, Waves and Electromagnetics, Robotics and Control Systems",https://doi.org/10.1007/978-3-031-01771-1,"Shaoshan Liu, Zishen Wan, Bo Yu, Yu Wang",9783031017711,,2021
,Robotic Micromanipulation of Zebrafish Larva,Synthesis Collection of Technology (R0),Biomedical Engineering and Bioengineering,https://doi.org/10.1007/978-3-031-33410-8,"Songlin Zhuang, Gefei Zhang, Dongxu Lei, Xinghu Yu, Mingsi Tong, Weiyang Lin, Yang Shi, Huijun Gao",9783031334108,,2023
,"Robotics and Rehabilitation Intelligence, Part I",Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-981-33-4929-2,"Jianhua Qian, Honghai Liu, Jiangtao Cao, Dalin Zhou",9789813349292,,2020
,"Robotics and Rehabilitation Intelligence, Part II",Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-981-33-4932-2,"Jianhua Qian, Honghai Liu, Jiangtao Cao, Dalin Zhou",9789813349322,,2020
,Robust Control of DC-DC Converters,Synthesis Collection of Technology (R0),"Components, Circuits, Devices and Systems, Computing and Processing, Power, Energy and Industry Applications, Robotics and Control Systems",https://doi.org/10.1007/978-3-031-02503-7,Farzin Asadi,9783031025037,,2018
,Robust Methods for Dense Monocular Non-Rigid 3D Reconstruction and Alignment of Point Clouds,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-658-30567-3,Vladislav Golyanik,9783658305673,,2020
,Robust Statistical Methods,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0064677,William J. J. Rey,9783540355984,690,1978
,Role of Coherent Structures in Modelling Turbulence and Mixing,Springer,Physics,http://dx.doi.org/10.1007/3-540-10289-2,J. Jimenez,9783540384250,136,1981
,Role of Fuels in Transforming Energy End-Use in Buildings and Industrial Processes,Synthesis Collection of Technology (R0),Renewable and Green Energy,https://doi.org/10.1007/978-3-031-45365-6,"Praveen Cheekatamarla, Kyle Gluesenkamp, Stephen Kowalski, Zhenning Li, Saad Jajja",9783031453656,,2024
,Role of Topology in Classical and Quantum Physics,Springer,Physics,http://dx.doi.org/10.1007/978-3-540-46688-8,Giuseppe Morandi,9783540466888,7,1992
,Romanian-Finnish Seminar on Complex Analysis,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0079479,"Cabiria Andreian Cazacu, Aurel Cornea, Martin Jurchescu, Ion Suciu",9783540348610,743,1979
,Rotating Objects and Relativistic Physics,Springer,Physics,http://dx.doi.org/10.1007/3-540-57364-X,"F. J. Chinea, L. M. González-Romero",9783540480877,423,1993
,Rotation and Mixing in Stellar Interiors,Springer,Physics,http://dx.doi.org/10.1007/3-540-53059-2,"Marie-Jo Goupil, Jean-Paul Zahn",9783540463979,366,1990
,"Rotation, Reflection, and Frame Changes — Orthogonal tensors in computational engineering mechanics",Institute of Physics Publishing ,"Physcis , Mathematics and computation",https://iopscience.iop.org/book/978-0-7503-1454-1,"Brannon, R M",9780750314527,,2017
,Rotational Dynamics of Small and Macromolecules,Springer,Physics,http://dx.doi.org/10.1007/BFb0032714,"Th. Dorfmüller, R. Pecora",9783540480792,293,1987
,Rotor Dynamics,New Age International,"Engineering , Mechanical",http://elib4u.ipublishcentral.com/product/rotor-dynamics ,J S Rao,9788122470581,3rd ed.,1996
,Rough Sets,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-52705-1,"Rafael Bello, Duoqian Miao, Rafael Falcon, Michinori Nakata, Alejandro Rosete, Davide Ciucci",9783030527051,,2020
,Rousseau: The Social Contract and Other Later Political Writings,Cambridge University Press,"History,History of Ideas and Intellectual History,Politics and International Relations,Texts in Political Thought",https://doi.org/10.1017/9781316584606,Rousseau,9781316584606,2nd ed.,2015
,Routledge Companion to Management Information Systems,Routledge,Computer science,http://www.taylorfrancis.com/books/Computer science,Robert Galliers and Mari-Klara Stein,9781315619361,,2018
,"RSS, Skooli Pathyapustaken aur Mahatma Gandhi ki Hatya",SAGE,"Social & Cultural History, ","https://evidya.sagepub.in/library/rss,-skooli-pathyapustaken-aur-mahatma-gandhi-ki-hatya?bookId=3518&siteName=evidya",Aditya Mukherjee,,,2018
,RTI se Patrkarita,SAGE,"Mass Communication, Media Policy",https://evidya.sagepub.in/library/rti-se-patrkarita?bookId=3561&siteName=evidya,Shyamlal Yadav,,,2018
,Ruelle-Araki Transfer Operator in Classical Statistical Mechanics,Springer,Physics,http://dx.doi.org/10.1007/BFb0017919,Dieter H. Mayer,9783540392804,123,1980
,Rules and Reasoning,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-57977-7,"Víctor Gutiérrez-Basulto, Tomáš Kliegr, Ahmet Soylu, Martin Giese, Dumitru Roman",9783030579777,,2020
,Rules in Database Systems,Springer,Computer Science,http://dx.doi.org/10.1007/3-540-60365-4,Timos Sellis,9783540451372,985,1995
,Running Behavioral Studies With Human Participants,SAGE Publications Ltd,Behavioral Studies,https://doi.org/10.4135/9781452270067,Frank E. Ritter; Jong W. Kim; Jonathan H. Morgan; Richard A. Carlson,9781452270067,,2013
,Runtime Verification,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-60508-7,"Jyotirmoy Deshmukh, Dejan Ničković",9783030605087,,2020
,Rural Society in the Age of Reason,Springer US,"Archaeology, Anthropology, History",http://link.springer.com/10.1007/b100537,"Dalglish,Chris ",9780306479403,,2003
,Safal Gunaatmak Anusandhaan,SAGE,"Research Methods in Psychology, Qualitative Research",https://evidya.sagepub.in/library/safal-gunaatmak-anusandhaan?bookId=3013&siteName=evidya,Virginia Braun,,,2018
,Safalta ke liye Jeevan Kaushal,SAGE,Psychology,https://evidya.sagepub.in/library/safalata-ke-liye-jeevan-kaushal?bookId=4412&siteName=evidya,Alka Wadkar,,,2018
,Safe Autonomy with Control Barrier Functions,Synthesis Collection of Technology (R0),Control and Systems Theory,https://doi.org/10.1007/978-3-031-27576-0,"Wei Xiao, Christos G. Cassandras, Calin Belta",9783031275760,,2023
,Safety of Navigation in Restricted Areas,Synthesis Collection of Technology (R0),Mechanical Engineering,https://doi.org/10.1007/978-3-031-49532-8,"Andrzej Bąk, Stanisław Gucma, Marcin Przywarty",9783031495328,,2024
,Safety Principles for the Use of Low Flashpoint Fuels in Shipping,Synthesis Collection of Technology (R0),Mechanical Engineering,https://doi.org/10.1007/978-3-031-64174-9,Gerd Würsig,9783031641749,,2025
,SAGE Biographical Research,SAGE Publications Ltd,Biographical methods,https://doi.org/10.4135/9781446268537,John Goodwin,9781446268537,,2012
,SAGE Handbook for Research in Education,SAGE Publications Ltd,"Education,  Research ",https://doi.org/10.4135/9781412976039,Clifton F. Conrad; Ronald C. Serlin,9781412976039,,2006
,SAGE Handbook for Research in Education,SAGE Publications Ltd,"Education,  Research ",https://doi.org/10.4135/9781483351377,Clifton F. Conrad; Ronald C. Serlin,9781483351377,2nd ed.,2011
,SAGE Handbook of Action Research,Sage,"Knowledge, Organizations",https://methods.sagepub.com/book/the-sage-handbook-of-action-research-3e,Hilary Bradbury,9781473921290,3rd ed.,2015
,SAGE Handbook of Action Research,SAGE Publications Ltd,Action research,https://doi.org/10.4135/9781848607934,Peter Reason; Hilary Bradbury,9781848607934,2nd ed.,2008
,SAGE Handbook of Applied Social Research Methods,SAGE Publications Ltd,Research -- Methodology,https://doi.org/10.4135/9781483348858,Leonard Bickman; Debra J. Rog,9781483348858,2nd ed.,2009
,SAGE Handbook of Case-Based Methods,SAGE Publications Ltd,"Social sciences,  Research Methodology",https://doi.org/10.4135/9781446249413,David Byrne; Charles C Ragin,9781446249413,,2009
,SAGE Handbook of Child Research,SAGE Publications Ltd,"Children, Research",https://doi.org/10.4135/9781446294758,Gary B Melton; Gail S. Goodman; Asher Ben-Arieh; Judith Cashmore; Natalie K. Worley,9781446294758,,2014
,SAGE Handbook of Criminological Research Methods,SAGE Publications Ltd,"Criminology, Research",https://doi.org/10.4135/9781446268285,Steven F Messner; David Gadd; Susanne Karstedt,9781446268285,,2012
,SAGE Handbook of Current Developments in Grounded Theory,SAGE Publications Ltd,Grounded Theory,https://doi.org/10.4135/9781526485656,Antony Bryant,9781526485656,2nd ed.,2019
,SAGE Handbook of Digital Dissertations and Theses,SAGE Publications Ltd,Electronic dissertations,https://doi.org/10.4135/9781446201039,Richard Andrews,9781526485151,,2012
,SAGE Handbook of Digital Technology Research,SAGE Publications Ltd,Digital electronics,https://doi.org/10.4135/9781446282229,Carey Jewitt; Sara Price; Barry Brown,9781446282229,,2013
,SAGE Handbook of Early Childhood Research,SAGE Publications Ltd,"Early childhood education, Research",https://doi.org/10.4135/9781473920859,Sharon L Kagan; E. Kay M. Tisdall; Ann Farrell,9781473920859,,2015
,SAGE Handbook of Educational Action Research,SAGE Publications Ltd,Action research in education,https://doi.org/10.4135/9780857021021,Bridget Somekh; Susan E Noffke,9780857021021,,2009
,SAGE Handbook of E-learning Research,SAGE Publications Ltd,"Internet in education, Research",https://doi.org/10.4135/9781848607859,Caroline Haythornthwaite; Richard Andrews,9781848607859,,2007
,SAGE Handbook of E-learning Research,SAGE Publications Ltd,"Internet in education, Research",https://doi.org/10.4135/9781529716696,Neuendorf,9781529716696,,2016
,SAGE Handbook of Evaluation,SAGE Publications Ltd,Evaluation,https://doi.org/10.4135/9781848608078 ,Jennifer C Greene; Melvin M Mark; Ian Shaw,9781848608078,,2006
,SAGE Handbook of Fieldwork,SAGE Publications Ltd,"Social sciences,  Field work",https://doi.org/10.4135/9781848608085,Richard Wright; Dick Hobbs,9781848608085,,2006
,SAGE Handbook of GIS and Society,SAGE Publications Ltd,Geographic information systems,https://doi.org/10.4135/9781446201046,Robert McMaster; Timothy Nyerges; Helen Couclelis,9781446201046,,2011
,SAGE Handbook of Grounded Theory,SAGE Publications Ltd,Grounded theory,https://doi.org/10.4135/9781848607941,Kathy Charmaz; Antony Bryant,9781848607941,,2007
,SAGE Handbook of Historical Theory,SAGE Publications Ltd,"History, Philosophy",https://doi.org/10.4135/9781446247563,Sarah Foot; Nancy Partner,9781446247563,,2013
,SAGE Handbook of Innovation in Social Research Methods,SAGE Publications Ltd,"Research, Methodology",https://doi.org/10.4135/9781446268261 ,W Paul Vogt; Malcolm Williams,9781446268261,,2011
,SAGE Handbook of Interview Research,SAGE Publications Ltd,Interviewing,https://doi.org/10.4135/9781452218403,Jaber F. Gubrium; James A. Holstein; Amir B. Marvasti; Karyn D. McKinney,9781452218403,2nd ed.,2012
,SAGE Handbook of Measurement,SAGE Publications Ltd,"Research,  Methodology",https://doi.org/10.4135/9781446268230,Geoffrey Walford; Madhu Viswanathan; Eric Tucker,9781446268230,,2010
,SAGE Handbook of Mixed Methods in Social & Behavioral Research,SAGE Publications Ltd,"Social sciences, Research",https://doi.org/10.4135/9781506335193,Charles Teddlie; Abbas Tashakkori,9781506335193,2nd ed.,2010
,SAGE Handbook of Multilevel Modeling,SAGE Publications Ltd,Multilevel models,https://doi.org/10.4135/9781446247600,Brian D. Marx; Jeffrey S. Simonoff; Marc A. Scott,9781446247600,,2013
,SAGE Handbook of Online Research Methods,SAGE Publications Ltd,Internet research,https://doi.org/10.4135/9780857020055,Grant Blank; Nigel G Fielding; Raymond M Lee,9780857020055,,2008
,SAGE Handbook of Online Research Methods,SAGE Publications Ltd,Internet research,https://doi.org/10.4135/9781473957992,Grant Blank; Nigel G Fielding; Raymond M Lee,9781473957992,2nd ed.,2017
,SAGE Handbook of Public Opinion Research,SAGE Publications Ltd,Public opinion polls,https://doi.org/10.4135/9781848607910,Wolfgang Donsbach; Michael W Traugott,9781848607910,,2008
,SAGE Handbook of Qualitative Business and Management Research Methods : History and Traditions,SAGE Publications Ltd,"Business, Research",https://doi.org/10.4135/9781526430212,Catherine Cassell; Ann L Cunliffe; Gina Grandy,9781526430212,,2018
,SAGE Handbook of Qualitative Business and Management Research Methods : Methods and Challenges,SAGE Publications Ltd,"Business, Research",https://doi.org/10.4135/9781526430236,Catherine Cassell; Ann L Cunliffe; Gina Grandy,9781526430236,,2018
,SAGE Handbook of Qualitative Data Analysis,SAGE Publications Ltd,Qualitative research,https://doi.org/10.4135/9781446282243,Uwe Flick,9781446282243,,2013
,SAGE Handbook of Qualitative Data Collection,SAGE Publications Ltd,Qualitative research,https://doi.org/10.4135/9781526416070,Uwe Flick,9781526416070,,2018
,SAGE Handbook of Qualitative Geography,SAGE Publications Ltd,Qualitative research,https://doi.org/10.4135/9780857021090,Dydia DeLyser,9781526485083,,2009
,SAGE Handbook of Qualitative Methods in Health Research,SAGE Publications Ltd,"Health, Research Methodology",https://doi.org/10.4135/9781446268247,Ivy Bourgeault; Ray de Vries; Robert Dingwall,9781446268247,,2010
,SAGE Handbook of Qualitative Research Ethics,SAGE Publications Ltd,Qualitative research,https://doi.org/10.4135/9781526435446,Ron Iphofen,9781526435446,,2018
,SAGE Handbook of Qualitative Research in Psychology,SAGE Publications Ltd,Qualitative research,https://doi.org/10.4135/9781848607927,Carla Willig; Wendy Stainton-Rogers,9781848607927,,2008
,SAGE Handbook of Qualitative Research in Psychology,SAGE Publications Ltd,Qualitative research,https://doi.org/10.4135/9781526405555,Carla Willig; Wendy Stainton Rogers,9781526405555,2nd ed.,2017
,SAGE Handbook of Quantitative Methodology for the Social Sciences,SAGE Publications Ltd,"Research, Methodology",https://doi.org/10.4135/9781412986311,David Kaplan,9781412986311,,2004
,SAGE Handbook of Quantitative Methods in Psychology,SAGE Publications Ltd,"Psychology, Statistical methods",https://doi.org/10.4135/9780857020994,Roger E Millsap; Alberto Maydeu-Olivares,9780857020994,,2009
,SAGE Handbook of Regression Analysis and Causal Inference,SAGE Publications Ltd,Regression analysis,https://doi.org/10.4135/9781446288146,Christof Wolf; Henning Best,9781446288146,,2014
,SAGE Handbook of Remote Sensing,SAGE Publications Ltd,Remote sensing,https://doi.org/10.4135/9780857021052 ,Giles M Foody; Timothy A Warner; M Duane Nellis,9780857021052,,2009
,SAGE Handbook of Research Management,SAGE Publications Ltd,"Research,  Management",https://doi.org/10.4135/9781473914933,Mary Byrne McDonnell; Robert Dingwall,9781473914933,,2015
,SAGE Handbook of Research on Teacher Education,SAGE Publications Ltd,"Education, teaching",https://doi.org/10.4135/9781529716627,Clandinin,9781529716627,,2017
,SAGE Handbook of Rhetorical Studies,SAGE Publications Ltd,Rhetoric,https://doi.org/10.4135/9781412982795,Andrea A. Lunsford; Rosa A. Eberly; Kirt H. Wilson,9781412982795,,2009
,SAGE Handbook of Social Media Research Methods,SAGE Publications Ltd,"Information technology, Periodicals",https://doi.org/10.4135/9781473983847,Anabel Quan-Haase; Luke Sloan,9781473983847,,2017
,SAGE Handbook of Social Network Analysis,SAGE Publications Ltd,Network analysis,https://doi.org/10.4135/9781446294413,Peter J. Carrington; John Scott,9781446294413,,2011
,SAGE Handbook of Social Research Methods,SAGE Publications Ltd,"Research, Methodology",https://doi.org/10.4135/9781446212165,Leonard Bickman; Julia Brannen; Pertti Alasuutari,9781848608429,,2008
,SAGE Handbook of Social Science Methodology,SAGE Publications Ltd,"Social sciences, Research",https://doi.org/10.4135/9781848607958,Stephen Turner; William Outhwaite,9781848607958,,2008
,SAGE Handbook of Spatial Analysis,SAGE Publications Ltd,Spatial analysis,https://doi.org/10.4135/9780857020130,Peter A Rogerson; A Stewart Fotheringham,9780857020130,,2009
,SAGE Handbook of Survey Methodology,SAGE Publications Ltd,"Research,  Methodology",https://doi.org/10.4135/9781473957893,Tom W Smith; Christof Wolf; Dominique Joye; Yang-chih Fu,9781473957893,,2016
,SAGE Handbook of the Philosophy of Social Sciences,SAGE Publications Ltd,"Social sciences, Philosophy",https://doi.org/10.4135/9781473913868,Ian C Jarvie; Jesus Zamora-Bonilla,9781473913868,,2011
,SAGE Handbook of Visual Research Methods,SAGE Publications Ltd,Visual sociology,https://doi.org/10.4135/9781446268278,Eric Margolis; Luc Pauwels,9781446268278,,2011
,SAGE International Handbook of Educational Evaluation,SAGE Publications Ltd,Educational evaluation,https://doi.org/10.4135/9781452226606,Katherine Ryan; J. Bradley Cousins,9781452226606,,2009
,SAGE Internet Research Methods,SAGE Publications Ltd,Internet research,https://doi.org/10.4135/9781446268513,Jason Hughes,9781446268513,,2012
,SAGE Mixed Method Research ,SAGE Publications Ltd,"research, methods",https://doi.org/10.4135/9781526498137,,9781526498137,,2019
,SAGE Qualitative Research Methods,SAGE Publications Ltd,Qualitative research,https://doi.org/10.4135/9780857028211,Paul Atkinson; Sara Delamont,9780857028211,,2011
,SAGE Quantitative Research Methods,SAGE Publications Ltd,"Social sciences, Research",https://doi.org/10.4135/9780857028228,W Paul Vogt,9780857028228,,2011
,SAGE Secondary Data Analysis,SAGE Publications Ltd,"Social sciences, Statistical methods",https://doi.org/10.4135/9781473963702,John Goodwin,9781473963702,,2012
,SAGE Sourcebook of Advanced Data Analysis Methods for Communication Research,SAGE Publications Ltd,"Communication,  Research ",https://doi.org/10.4135/9781452272054,Michael D. Slater; Leslie B. Snyder; Andrew F. Hayes,9781452272054,,2008
,SAGE Visual Methods,SAGE Publications Ltd,"Visual sociology, Research",https://doi.org/10.4135/9781473963719,Jason Hughes,9781473963719,,2012
,Saint-Venant's Problem,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0078751,Dorin Ieşan,9783540479116,1279,1987
,Samajik Karyakartaon Ke Liye Kaushal Prashikshan,SAGE,"South Asia Studies, Social Work Practice",https://evidya.sagepub.in/library/samajik-karyakartaon-ke-liye-kaushal-prashikshan?bookId=3560&siteName=evidya,Sudha Datar,,,2018
,"Sampler of Useful Computational Tools for Applied Geometry, Computer Graphics, and Image Processing",Taylor & Francis,"Mathematics & Statistics, Computer Graphic, Electrical & Electronic Engineering",www.taylorfrancis.com/books/9780429162756,"Cohen-Or , Daniel",9780429162756,,2015
,Sampling and Choosing Cases in Qualitative Research,SAGE Publications Ltd,Qualitative research,https://doi.org/10.4135/9781473913882,Nick Emmel,9781473913882,,2013
,Sampling Essentials,SAGE Publications Ltd,"Social sciences, Research",https://doi.org/10.4135/9781452272047,Johnnie Daniel,9781452272047,,2012
,Sankhyiki,SAGE,"Research Methods & Evaluation, Quantitative/Statistical Research",https://evidya.sagepub.in/library/sankhyiki?bookId=4310&siteName=evidya,Frederick L. Coolidge,,,2018
,Sapne Dekhne Ka Saahas,SAGE,"Human Resource Management, Organizational Behavior",https://evidya.sagepub.in/library/sapne-dekhne-ka-saahas?bookId=3953&siteName=evidya,Anjali Hazarika,,,2018
,SAS Programming for Researchers and Social Scientists,SAGE Publications Ltd,SAS Screen Control Language,https://doi.org/10.4135/9781412985758,Paul E. Spector,9781412985758,,2001
,SAS2,SAGE Publications Ltd,SAS2,https://doi.org/10.4135/9789351507734,Jacques M Chevalier; Daniel J Buckles,9789351507734,,2009
,Savvy Decision Making,SAGE Publications Ltd,Group decision making,https://doi.org/10.4135/9781412985765,Madhavi Jayanthi; Janet S. Nelson,9781412985765,,2001
,Scalability Challenges in Web Search Engines,Synthesis Collection of Technology (R0),Computing and Processing,https://doi.org/10.1007/978-3-031-02298-2,"B. Barla Cambazoglu, Ricardo Baeza-Yates",9783031022982,,2016
,Scalable Processing of Spatial-Keyword Queries,Synthesis Collection of Technology (R0),Computing and Processing,https://doi.org/10.1007/978-3-031-01867-1,"Ahmed R. Mahmood, Walid G. Aref",9783031018671,,2019
