langcode,title,field_a2zpublisher,field_a2zsubject,field_a2zurl,field_author,field_isbn,field_vol,field_year
,Parallel Computing in Science and Engineering,Springer,Computer Science,http://dx.doi.org/10.1007/3-540-18923-8,"Rüdiger Dierstein, Dieter Müller-Wichards, Hans-Martin Wacker",9783540388487,295,1988
,Parallel Computing Technologies,Springer,Computer Science,http://dx.doi.org/10.1007/3-540-60222-4,Victor Malyshkin,9783540447542,964,1995
,Parallel Database Systems,Springer,Computer Science,http://dx.doi.org/10.1007/3-540-54132-2,Pierre America,9783540474326,503,1991
,Parallel Execution of Logic Programs,Springer,Computer Science,http://dx.doi.org/10.1007/3-540-55038-0,"A. Beaumont, G. Gupta",9783540466734,569,1991
,Parallel Execution of Parlog,Springer,Computer Science,http://dx.doi.org/10.1007/BFb0022706,Andrew Cheese,9783540470502,586,1992
,Parallel Image Analysis,Springer,Computer Science,http://dx.doi.org/10.1007/3-540-56346-6,"Akira Nakamura, Maurice Nivat, Ahmed Saoudi, Patrick S. P. Wang, Katsushi Inoue",9783540475385,654,1992
,Parallel Lisp: Languages and Systems,Springer,Computer Science,http://dx.doi.org/10.1007/BFb0024148,"Takayasu Ito, Robert H. Halstead",9783540471431,441,1990
,Parallel Problem Solving from Nature,Springer,Computer Science,http://dx.doi.org/10.1007/BFb0029723,"Hans-Paul Schwefel, Reinhard Männer",9783540706526,496,1991
,Parallel Problem Solving from Nature — PPSN III,Springer,Computer Science,http://dx.doi.org/10.1007/3-540-58484-6,"Yuval Davidor, Hans-Paul Schwefel, Reinhard Männer",9783540490012,866,1994
,Parallel Problem Solving from Nature — PPSN IV,Springer,Computer Science,http://dx.doi.org/10.1007/3-540-61723-X,"Hans-Michael Voigt, Werner Ebeling, Ingo Rechenberg, Hans-Paul Schwefel",9783540706687,1141,1996
,Parallel Problem Solving from Nature – PPSN XVI,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-58115-2,"Thomas Bäck, Mike Preuss, André Deutz, Hao Wang, Carola Doerr, Michael Emmerich, Heike Trautmann",9783030581152,,2020
,Parallel Problem Solving from Nature – PPSN XVI,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-58112-1,"Thomas Bäck, Mike Preuss, André Deutz, Hao Wang, Carola Doerr, Michael Emmerich, Heike Trautmann",9783030581121,,2020
,Parallel Processing,Springer,Computer Science,http://dx.doi.org/10.1007/3-540-07135-0,Tse-yun Feng,9783540374084,24,1975
,Parallel Processing and Applied Mathematics,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-43222-5,"Roman Wyrzykowski, Ewa Deelman, Jack Dongarra, Konrad Karczewski",9783030432225,,2020
,Parallel Processing and Applied Mathematics,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-43229-4,"Roman Wyrzykowski, Ewa Deelman, Jack Dongarra, Konrad Karczewski",9783030432294,,2020
,"Parallel Processing, 1980 to 2020",Synthesis Collection of Technology (R0),Computing and Processing,https://doi.org/10.1007/978-3-031-01768-1,"Robert Kuhn, David Padua",9783031017681,,2021
,Parallel Processing: CONPAR 92—VAPP V,Springer,Computer Science,http://dx.doi.org/10.1007/3-540-55895-0,"Luc Bougé, Michel Cosnard, Yves Robert, Denis Trystram",9783540473060,634,1992
,Parallel Processing: CONPAR 94 — VAPP VI,Springer,Computer Science,http://dx.doi.org/10.1007/3-540-58430-7,"Bruno Buchberger, Jens Volkert",9783540487890,854,1994
,Parallel Scientific Computing,Springer,Computer Science,http://dx.doi.org/10.1007/BFb0030129,"Jack Dongarra, Jerzy Waśniewski",9783540490500,879,1994
,"Parallel Symbolic Computing: Languages, Systems, and Applications",Springer,Computer Science,http://dx.doi.org/10.1007/BFb0018643,"Robert H. Halstead, Takayasu Ito",9783540481331,748,1993
,Parallel Symbolic Languages and Systems,Springer,Computer Science,http://dx.doi.org/10.1007/BFb0023052,"Takayasu Ito, Robert H. Halstead, Christian Queinnec",9783540683322,1068,1996
,Parallel Virtual Machine — EuroPVM '96,Springer,Computer Science,http://dx.doi.org/10.1007/3-540-61779-5,"Arndt Bode, Jack Dongarra, Thomas Ludwig, Vaidy Sunderam",9783540707417,1156,1996
,"Parallel, Distributed and Multiagent Production Systems",Springer,Computer Science,http://dx.doi.org/10.1007/3-540-58698-9,Toru Ishida,9783540490470,878,1994
,Parameterized Algorithms,Springer Nature,Computer Science,https://doi.org/10.1007/978-3-319-21275-3,"Marek Cygan, Fedor V. Fomin, Łukasz Kowalik, Daniel Lokshtanov, Dániel Marx, Marcin Pilipczuk, Michał Pilipczuk, Saket Saurabh",9783319212753,,2015
,Parcella '88,Springer,Computer Science,http://dx.doi.org/10.1007/3-540-50647-0,"Gottfried Wolf, Tamáas Legendi, Udo Schendel",9783540460626,342,1989
,Parikalpit Hindu Dharm,SAGE,Religion,https://evidya.sagepub.in/library/parikalpit-hindu-dharm?bookId=4115&siteName=evidya,Geoffrey A. Oddie,,,2018
,"PARLE '89 Parallel Architectures and Languages Europe: Volume I: Parallel Architectures Eindhoven, The Netherlands",Springer,Computer Science,http://dx.doi.org/10.1007/3-540-51284-5,"Eddy Odijk, Martin Rem, Jean-Claude Syre",9783540461838,365,1989
,"PARLE '89 Parallel Architectures and Languages Europe: Volume II: Parallel Languages Eindhoven, The Netherlands",Springer,Computer Science,http://dx.doi.org/10.1007/3-540-51285-3,"Eddy Odijk, Martin Rem, Jean-Claude Syre",9783540461845,366,1989
,"PARLE '91 Parallel Architectures and Languages Europe: Volume I: Parallel Architectures and Algorithms Eindhoven, The Netherlands",Springer,Computer Science,https://doi.org/10.1007/978-3-662-25209-3,"Emile H. L. Aarts, Jan Leeuwen, Martin Rem",9783662252093,505,1991
,"PARLE '91 Parallel Architectures and Languages Europe: Volume II: Parallel Languages Eindhoven, The Netherlands",Springer,Computer Science,https://doi.org/10.1007/3-540-54152-7,"Emile H. L. Aarts, Jan Leeuwen, Martin Rem",9783540474722,506,1991
,PARLE '92 Parallel Architectures and Languages Europe,Springer,Computer Science,http://dx.doi.org/10.1007/3-540-55599-4,"Daniel Etiemble, Jean-Claude Syre",9783540472506,605,1992
,PARLE '93 Parallel Architectures and Languages Europe,Springer,Computer Science,http://dx.doi.org/10.1007/3-540-56891-3,"Arndt Bode, Mike Reeve, Gottfried Wolf",9783540477792,694,1993
,PARLE Parallel Architectures and Languages Europe,Springer,Computer Science,http://dx.doi.org/10.1007/3-540-17943-7,"J. W. Bakker, A. J. Nijman, P. C. Treleaven",9783540471448,258,1987
,PARLE'94 Parallel Architectures and Languages Europe,Springer,Computer Science,http://dx.doi.org/10.1007/3-540-58184-7,"Costas Halatsis, Dimitrios Maritsas, George Philokyprou, Sergios Theodoridis",9783540484776,817,1994
,Partial Differential Equations and Calculus of Variations,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0082859,"Stefan Hildebrandt, Rolf Leis",9783540460244,1357,1988
,Partial Differential Equations and Related Topics,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0070592,Jerome A. Goldstein,9783540374404,446,1975
,Partial Differential Equations: Proceedings of a Symposium held in Tianjin,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0082920,Shiing-shen Chern,9783540391074,1306,1988
,"Partial Differential Equations: Proceedings of ELAM VIII, held in Rio de Janeiro",Springer,Mathematics,http://dx.doi.org/10.1007/BFb0100778,"Fernando Cardoso, Djairo G. Figueiredo, Rafael Iório, Orlando Lopes",9783540459286,1324,1988
,Partial Evaluation,Springer,Computer Science,http://dx.doi.org/10.1007/3-540-61580-6,"Olivier Danvy, Robert Glück, Peter Thiemann",9783540705895,1110,1996
,Partial Update Least-Square Adaptive Filtering,Synthesis Collection of Technology (R0),"Signal Processing and Analysis, Communication, Networking and Broadcast Technologies, Components, Circuits, Devices and Systems",https://doi.org/10.1007/978-3-031-01681-3,"Bei Xie, Tamal Bose",9783031016813,,2014
,Partial-Order Methods for the Verification of Concurrent Systems,Springer,Computer Science,http://dx.doi.org/10.1007/3-540-60761-7,Patrice Godefroid,9783540494447,1032,1995
,Participant Observation,SAGE Publications Ltd,Participant observation,https://doi.org/10.4135/9781412985376,Danny L. Jorgensen,9781412985376,,1989
,Participatory Action Research,SAGE Publications Ltd,Action research,https://doi.org/10.4135/9781412985383,William Foote Whyte,9781412985383,,1990
,Participatory Action Research,SAGE Publications Ltd,Action Research,https://doi.org/10.4135/9781483385679,Alice McIntyre,9781483385679,,2008
,Participatory Design,Synthesis Collection of Technology (R0),Human–Computer Interaction (HCI),https://doi.org/10.1007/978-3-031-02235-7,"Susanne Bødker, Christian Dindler, Ole S. Iversen, Rachel C. Smith",9783031022357,,2022
,Participatory Qualitative Research Methodologies in Health,SAGE Publications Ltd,Qualitative research,https://doi.org/10.4135/9781473919945,Pranee Liamputtong; Gina Higginbottom,9781473919945,,2015
,Participatory Research with Children and Young People,SAGE Publications Ltd,Participant observation,https://doi.org/10.4135/9781473919945,Susan Groundwater-Smith; Sue Dockett; Dorothy Bottrell,9781473910751,,2015
,Participatory Visual Methodologies,SAGE Publications Ltd,Visual Methodologies,https://doi.org/10.4135/9781526416117,Claudia Mitchell,9781526485106,,2017
,Particle Characterization: Light Scattering Methods,Springer Netherlands,"Physical Chemistry, Analytical Chemistry, Measurement Science and Instrumentation",http://link.springer.com/10.1007/0-306-47124-8,"Xu, Renliang",9780306471247,,2002
,Particle Swarm Optimizaton,Synthesis Collection of Technology (R0),"Fields, Waves and Electromagnetics",https://doi.org/10.1007/978-3-031-01704-9,"Said M. Mikki, Ahmed A. Kishk",9783031017049,,2008
,"Particles, Quantum Fields and Statistical Mechanics",Springer,Physics,http://dx.doi.org/10.1007/3-540-07022-2,"M. Alexanian, A. Zepeda",9783540373049,32,1975
,Paryaavaran Arthashastra,SAGE,Economics & Development Studies,https://evidya.sagepub.in/library/paryaavaran-arthashastra?bookId=4452&siteName=evidya,Katar Singh,,,2018
,Paryavaran Bodh,SAGE,Ecological Studies,https://evidya.sagepub.in/library/paryavaran-bodh?bookId=3396&siteName=evidya,Kiran Chhokar,,,2018
,Paryavaran Shikshan,SAGE,"Education, Curriculum & Content",https://evidya.sagepub.in/library/paryavaran-shikshan?bookId=3309&siteName=evidya,Chong Shimray,,,2018
,PASCAL User Manual and Report,Springer,Computer Science,http://dx.doi.org/10.1007/978-3-662-21554-8,"Kathleen Jensen, Niklaus Wirth",9783662215548,18,1974
,Passive and Active Measurement,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-44081-7,"Anna Sperotto, Alberto Dainotti, Burkhard Stiller",9783030440817,,2020
,Path Planning and Tracking for Vehicle Collision Avoidance in Lateral and Longitudinal Motion Directions,Synthesis Collection of Technology (R0),"Communication, Networking and Broadcast Technologies, Computing and Processing, Robotics and Control Systems, Power, Energy and Industry Applications, Transportation",https://doi.org/10.1007/978-3-031-01507-6,"Jie Ji, Hong Wang, Yue Ren",9783031015076,,2021
,Path Problems in Networks,Synthesis Collection of Technology (R0),"Communication, Networking and Broadcast Technologies",https://doi.org/10.1007/978-3-031-79983-9,"John Baras, George Theodorakopoulos",9783031799839,,2010
,Pathological Voice Analysis,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-981-32-9196-6,"David Zhang, Kebin Wu",9789813291966,,2020
,Pathways to Modern Physical Chemistry,Taylor & Francis,"Engineering & Technology, Physical Sciences, Chemical Engineering, Chemistry",www.taylorfrancis.com/books/9781315366456,"Wolf , Rainer",9781315366456,,2016
,Patient-Centered Design of Cognitive Assistive Technology for Traumatic Brain Injury Telerehabilitation,Synthesis Collection of Technology (R0),Bioengineering,https://doi.org/10.1007/978-3-031-01594-6,Elliot Cole,9783031015946,,2013
,Pattern Recognition,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-41299-9,"Shivakumara Palaiahnakote, Gabriella Sanniti di Baja, Liang Wang, Wei Qi Yan",9783030412999,,2020
,Pattern Recognition,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-41404-7,"Shivakumara Palaiahnakote, Gabriella Sanniti di Baja, Liang Wang, Wei Qi Yan",9783030414047,,2020
,Pattern Recognition,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-981-15-3651-9,"Michael Cree, Fay Huang, Junsong Yuan, Wei Qi Yan",9789811536519,,2020
,Pattern Recognition,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-49076-8,"Karina Mariela Figueroa Mora, Juan Anzurez Marín, Jaime Cerda, Jesús Ariel Carrasco-Ochoa, José Francisco Martínez-Trinidad, José Arturo Olvera-López",9783030490768,,2020
,Pattern Recognition,Springer,Computer Science,http://dx.doi.org/10.1007/3-540-19036-8,J. Kittler,9783030412999,301,1988
,Pattern Recognition and Artificial Intelligence,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-37548-5,"Chawki Djeddi, Akhtar Jamil, Imran Siddiqi",9783030375485,,2020
,Pattern Recognition and Artificial Intelligence,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-59830-3,"Yue Lu, Nicole Vincent, Pong Chi Yuen, Wei-Shi Zheng, Farida Cheriet, Ching Y. Suen",9783030598303,,2020
,Pattern Recognition and Computer Vision,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-60633-6,"Yuxin Peng, Qingshan Liu, Huchuan Lu, Zhenan Sun, Chenglin Liu, Xilin Chen, Hongbin Zha, Jian Yang",9783030606336,,2020
,Pattern Recognition and Computer Vision,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-60636-7,"Yuxin Peng, Qingshan Liu, Huchuan Lu, Zhenan Sun, Chenglin Liu, Xilin Chen, Hongbin Zha, Jian Yang",9783030606367,,2020
,Pattern Recognition and Computer Vision,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-60639-8,"Yuxin Peng, Qingshan Liu, Huchuan Lu, Zhenan Sun, Chenglin Liu, Xilin Chen, Hongbin Zha, Jian Yang",9783030606398,,2020
,Pattern Recognition Applications and Methods,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-40014-9,"Maria De Marsico, Gabriella Sanniti di Baja, Ana Fred",9783030400149,,2020
,Pattern Recognition Applications and Methods,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-66125-0,"Maria De Marsico, Gabriella Sanniti di Baja, Ana Fred",9783030661250,,2020
,Patterns: Design and Composition,Taylor & Francis ,Arts,http://www.taylorfrancis.com/books/9781315268842,M.A. Hann; I.S. Moxon,9781315268842,,2019
,PDCA Cycle for Industrial Improvement,Synthesis Collection of Technology (R0),Industrial and Production Engineering,https://doi.org/10.1007/978-3-031-26805-2,"Arturo Realyvásquez Vargas, Jorge Luis García Alcaraz, Suchismita Satapathy, José Roberto Díaz-Reza",9783031268052,,2023
,PDE Models for Atherosclerosis Computer Implementation in R,Synthesis Collection of Technology (R0),"Bioengineering, Components, Circuits, Devices and Systems, Computing and Processing, General Topics for Engineers",https://doi.org/10.1007/978-3-031-02414-6,William E. Schiesser,9783031024146,,2019
,PDEs and Continuum Models of Phase Transitions,Springer,Physics,http://dx.doi.org/10.1007/BFb0024930,"M. Rascle, D. Serre, M. Slemrod",9783540467175,344,1989
,PDMS and Clusters,Springer,Physics,http://dx.doi.org/10.1007/3-540-17209-2,"Eberhard R. Hilf, Friedrich Kammer, Karl Wien",9783540474043,269,1987
,Pedagogical Introduction to Electroweak Baryogenesis,Institute of Physics Publishing ,"Physcis , Particle and nuclear physics",https://iopscience.iop.org/book/978-1-6817-4457-5,"White, G",9781681744568,,2016
,Peer-to-Peer Data Management,Synthesis Collection of Technology (R0),Computing and Processing,https://doi.org/10.1007/978-3-031-01847-3,Karl Aberer,9783031018473,,2011
,Pehla Naxali,SAGE,"Political Science (General), Political Theory & Thought",https://evidya.sagepub.in/library/pehla-naxali?bookId=3469&siteName=evidya,Bappaditya Paul,,,2018
,Perfectly Matched Layer (PML) for Computational Electromagnetics,Synthesis Collection of Technology (R0),"Fields, Waves and Electromagnetics",https://doi.org/10.1007/978-3-031-01696-7,Jean-Pierre Bérenger,9783031016967,,2007
,Perfectly Matched Layer (PML) for Computational Electromagnetics,Synthesis Collection of Technology (R0),"Fields, Waves and Electromagnetics",https://doi.org/10.1007/978-3-031-74450-1,Jean-Pierre Bérenger,9783031744501,2nd ed.,2025
,Performance & Design of Direct Current Machines,CBS Publishers,Electrical & Electronics Engineering,http://www.eduport-global.com/product/performance-design-direct-current-machines,Clayton / Hancock,9789388108645,,2020
,Performance Analysis and Tuning for General Purpose Graphics Processing Units (GPGPU),Synthesis Collection of Technology (R0),Computing and Processing,https://doi.org/10.1007/978-3-031-01737-7,"Hyesoon Kim, Richard Vuduc, Sara Baghsorkhi, Jee Choi, Wen-mei W. Hwu",9783031017377,,2012
,Performance and Design of Alternating Current Machines,CBS Publishers,Electrical & Electronics Engineering,https://eduport-global.com/product/performance-design-alternating-current-machines,M. G. Say,9789389185072,,2020
,Performance Drawing,Bloomsbury Design Library 2021 Collection,Performance art,https://doi.org/10.5040/9781350113022?locatt=label:secondary_bloomsburyVisualArts,"Maryclare Foá, Jane Grisewood, Birgitta Hosea and Carali McCall",9781350113022,,2020
,Performance Ethnography,SAGE Publications Ltd,Performance art,https://doi.org/10.4135/9781412985390,Norman K. Denzin,9781412985390,,2003
,Performance Evaluation and Benchmarking for the Era of Cloud(s),Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-55024-0,"Raghunath Nambiar, Meikel Poess",9783030550240,,2020
,Performance Evaluation of Computer and Communication Systems,Springer,Computer Science,http://dx.doi.org/10.1007/BFb0013846,"Lorenzo Donatiello, Randolph Nelson",9783540480440,729,1993
,Performance Modeling of Communication Networks with Markov Chains,Synthesis Collection of Technology (R0),"Communication, Networking and Broadcast Technologies",https://doi.org/10.1007/978-3-031-79989-1,Jeonghoon Mo,9783031799891,,2010
,"Performance Modeling, Loss Networks, and Statistical Multiplexing",Synthesis Collection of Technology (R0),"Communication, Networking and Broadcast Technologies",https://doi.org/10.1007/978-3-031-79980-8,Ravi Mazumdar,9783031799808,,2010
,"Performance Modeling, Stochastic Networks, and Statistical Multiplexing",Synthesis Collection of Technology (R0),"Communication, Networking and Broadcast Technologies",https://doi.org/10.1007/978-3-031-79260-1,Ravi R. Mazumdar,9783031792601,2nd ed.,2013
,Performance of Metals and Ceramics in Total Hip Arthroplasty,Synthesis Collection of Technology (R0),Biomedical Engineering and Bioengineering,https://doi.org/10.1007/978-3-031-25420-8,"Armando Reyes Rojas, Alfredo Aguilar Elguezabal, Alessandro Alan Porporati, Miguel Bocanegra Bernal, Hilda Esperanza Esparza Ponce",9783031254208,,2023
,"Performance, Fashion and the Modern Interior",Bloomsbury Design Library,Interior decoration,https://doi.org/10.5040/9781474293969?locatt=label:secondary_bloomsburyVisualArts,"Fiona Fisher, Trevor Keeble, Patricia Lara-Betancourt & Brenda Martin",9781474293969,,2011
,Periodic Motions to Chaos in a Spring-Pendulum System,Synthesis Collection of Technology (R0),Mechanical Engineering,https://doi.org/10.1007/978-3-031-17883-2,"Yu Guo, Albert C. J. Luo",9783031178832,,2023
,Periodic Solutions of Nonlinear Dynamical Systems,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0094521,Eduard Reithmeier,9783540384274,1483,1991
,Periods of Hecke Characters,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0082094,Norbert Schappacher,9783540388425,1301,1988
,Perl Programming for Biologists,Wiley,"Life Sciences, Genetics",https://onlinelibrary.wiley.com/doi/book/10.1002/047172274X,Jamison,9780471722748,,2003
,Person Re-Identification with Limited Supervision,Synthesis Collection of Technology (R0),Computer Imaging,https://doi.org/10.1007/978-3-031-01825-1,"Rameswar Panda, Amit K. Roy-Chowdhury",9783031018251,,2021
,Personalizing Evaluation,SAGE Publications Ltd,Evaluation research,https://doi.org/10.4135/9781849209557,Saville Kushner,9781849209557,,2000
,Perspective on Single-Channel Frequency-Domain Speech Enhancement,Synthesis Collection of Technology (R0),Signal Processing and Analysis,https://doi.org/10.1007/978-3-031-02561-7,"Jacob Benesty, Yiteng Huang",9783031025617,,2011
,Perspectives in Business Informatics Research,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-61140-8,"Robert Andrei Buchmann, Andrea Polini, Björn Johansson, Dimitris Karagiannis",9783030611408,,2020
,Perspectives in Fluid Mechanics,Springer,Physics,http://dx.doi.org/10.1007/BFb0021113,Donald Coles,9783540460619,320,1988
,Perspectives of System Informatics,Springer,Computer Science,http://dx.doi.org/10.1007/3-540-62064-8,"Dines Bjørner, Manfred Broy, Igor V. Pottosin",9783540496373,1181,1996
,Perspectives on Business Intelligence,Synthesis Collection of Technology (R0),Computing and Processing,https://doi.org/10.1007/978-3-031-01848-0,"Raymond T. Ng, Patricia C. Arocena, Denilson Barbosa, Giuseppe Carenini, Luiz Gomes, Stephan Jou, Anthony Leung, Evangelos Milios, Renée J. Miller, John Mylopoulos, Rachel A Pottinger, Frank Tompa, Eric Yu",9783031018480,,2013
,Perspectives on Photon Interactions with Hadrons and Nuclei,Springer,Physics,http://dx.doi.org/10.1007/3-540-52981-0,"Martin Schumacher, Gabriel Tamas",9783540462958,365,1990
,Persuasive Technology. Designing for Future Change,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-45712-9,"Sandra Burri Gram-Hansen, Tanja Svarre Jonasen, Cees Midden",9783030457129,,2020
,Perturbation Expansions in Axiomatic Field Theory,Springer,Physics,http://dx.doi.org/10.1007/BFb0025525,Othmar Steinmann,9783540370239,11,1971
,Perturbation Methods and Nonlinear Phenomena,Synthesis Collection of Technology (R0),Mechanical Engineering,https://doi.org/10.1007/978-3-031-49397-3,"Angelo Luongo, Daniele Zulli, Manuel Ferretti, Francesco D’Annibale",9783031493973,,2024
,Perturbations of Banach Algebras,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0076885,Krzysztof Jarosz,9783540393702,1120,1985
,Perturbations Singulières dans les Problèmes aux Limites et en Contrôle Optimal,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0060528,J. L. Lions,9783540400097,323,1973
,Pervasive Displays,Synthesis Collection of Technology (R0),Computing and Processing,https://doi.org/10.1007/978-3-031-02484-9,"Nigel Davies, Sarah Clinch, Florian Alt",9783031024849,,2014
,Pesticide Question,Springer US,"Life Sciences, Ecotoxicology, Ecology",http://link.springer.com/10.1007/b102353,"Pimentel,David",9780585369730,,1993
,Petri Nets: Central Models and Their Properties,Springer,Computer Science,http://dx.doi.org/10.1007/BFb0046832,"W. Brauer, W. Reisig, G. Rozenberg",9783540479192,254,1987
,"Petri Nets: Central Models and Their Properties: Advances in Petri Nets 1986, Part I Proceedings of an Advanced Course Bad Honnef",Springer,Computer Science,http://dx.doi.org/10.1007/978-3-540-47919-2,"W. Brauer, W. Reisig, G. Rozenberg",9783540479192,254,1987
,P-Functions and Boolean Matrix Factorization,Springer,Computer Science,http://dx.doi.org/10.1007/3-540-13358-5,André Thayse,9783540389095,175,1984
,"PGL2 over the p-adics: its Representations, Spherical Functions, and Fourier Analysis",Springer,Mathematics,http://dx.doi.org/10.1007/BFb0059369,Allan J. Silberger,9783540363941,166,1970
,Phase Change Memory,Synthesis Collection of Technology (R0),Computing and Processing,https://doi.org/10.1007/978-3-031-01735-3,"Naveen Muralimanohar, Moinuddin K. Qureshi, Sudhanva Gurumurthi, Bipin Rajendran",9783031017353,,2012
,Phase Conjugate Laser Optics,Wiley,"Physical Sciences & Engineering, Electrical & Electronics Engineering",https://onlinelibrary.wiley.com/doi/book/10.1002/0471728446,Brignon,9780471728443,,2003
,"Phase Equilibria, Phase Diagrams and Phase Transformations",Cambridge University Press,"Physics and Astronomy,Engineering, Condensed Matter Physics, Nanoscience and Mesoscopic Physics,Materials Science",https://doi.org/10.1017/CBO9780511812781,Hillert,9780511812781,2nd ed.,2009
,Phase Transitions and Hysteresis,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0073393,"M. Brokate, Yong Zhong Huo, Noboyuki Kenmochi, Ingo Müller, José F. Rodriguez, Claudio Verdi",9783540486787,1584,1994
,Phased Array Antennas,Wiley,"Physics, Physics",https://onlinelibrary.wiley.com/doi/book/10.1002/0471224219,Robert C. Hansen,9780471224211,,1998
,Phenomenological Aspects of Supersymmetry,Springer,Physics,http://dx.doi.org/10.1007/3-540-55761-X,"Wolfgang Hollik, Reinhold Rückl, Julius Wess",9783540472810,405,1992
,Phenomenological Research Methods,SAGE Publications Ltd,"Psychology,  Research",https://doi.org/10.4135/9781412995658,Clark Moustakas,9781412995658,,1994
,Philosopher's Understanding of Quantum Mechanics,Cambridge University Press,"Physics and Astronomy,Philosophy, Philosophy of Science,History, Philosophy and Foundations of  Physics",https://doi.org/10.1017/CBO9780511608230,Vermaas,9780511608230,,2009
,"Philosophy and Engineering Education : New Perspectives, An Introduction",Synthesis Collection of Technology (R0),Engineering Design,https://doi.org/10.1007/978-3-031-03761-0,"John Heywood, William Grimson, Jerry W. Gravander, Gregory Bassett, John Kruczak, Jr.",9783031037610,,2022
,Philosophy and Engineering Education : Practical Ways of Knowing,Synthesis Collection of Technology (R0),Engineering Design,https://doi.org/10.1007/978-3-031-79207-6,"Russell Korte, Mani Mina, Stephen Frezza, David A. Nordquest",9783031792076,,2022
,Philosophy and Technology,Cambridge University Press,"Philosophy,General Science, Philosophy of Science,Philosophy: General Interest,Popular Science",https://doi.org/10.1017/CBO9780511524080,Fellows,9780511524080,,2012
,Philosophy of Language and Linguistics,De Gruyter,"Philosophy of Language , Philosophy of Language",http://www.degruyter.com/isbn/9783110342758,"Stalmaszczyk, Piotr",9783110342758,,2014
,Philosophy of Mathematics,Cambridge University Press,"Mathematics,Philosophy, Philosophy of Science,Geometry and Topology",https://doi.org/10.1017/CBO9781139171519,Benacerraf/Putnam,9781139171519,2nd ed.,2010
,Philosophy of Technology,Synthesis Collection of Technology (R0),Engineering Profession,https://doi.org/10.1007/978-3-031-79971-6,"Peter Vermaas, Peter Kroes, Ibo van de Poel, Maarten Franssen, Wybo Houkes",9783031799716,,2011
,"Philosophy, Psychology, and Psychologism",Springer Netherlands,"Psycholinguistics, Logic, Phenomenology",http://link.springer.com/10.1007/0-306-48134-0,"Jacquette, Dale ",9780306481345,,2003
,"Philosophy, Religion and the Spiritual Life",Cambridge University Press,"Philosophy,Sociology, Philosophy: General Interest,Philosophy of Science,Sociology of Religion",https://doi.org/10.1017/CBO9780511563799,McGhee,9780511563799,,2009
,Phonocardiography Signal Processing,Synthesis Collection of Technology (R0),Bioengineering,https://doi.org/10.1007/978-3-031-01637-0,"Abbas K. Abbas, Rasha Bassam",9783031016370,,2009
,Photobiomodulation for the Brain,Synthesis Collection of Technology (R0),Biomedical Engineering and Bioengineering,https://doi.org/10.1007/978-3-031-36231-6,"Farzad Salehpour, Saeed Sadigh-Eteghad, Javad Mahmoudi, Farzin Kamari, Paolo Cassano, Michael Richard Hamblin",9783031362316,,2023
,Photon Photon Collisions,Springer,Physics,http://dx.doi.org/10.1007/3-540-12691-0,Ch. Berger,9783540386834,191,1983
,"Photonics, Volume 1: Fundamentals of Photonics and Physics",Wiley,"Physical Sciences & Engineering, Electrical & Electronics Engineering",https://onlinelibrary.wiley.com/doi/book/10.1002/9781119009719,Andrews,9781119009719,,2015
,Photonuclear Reactions I,Springer,Physics,http://dx.doi.org/10.1007/BFb0012329,"Sergio Costa, Carlo Schaerf",9783540373889,61,1977
,Photonuclear Reactions II,Springer,Physics,http://dx.doi.org/10.1007/3-540-08140-2,"Sergio Costa, Carlo Schaerf",9783540373872,62,1977
