langcode,title,field_a2zpublisher,field_a2zsubject,field_a2zurl,field_author,field_isbn,field_vol,field_year
,Designing Designing,Bloomsbury Design Library 2021 Collection,Design,https://doi.org/10.5040/9781350070707?locatt=label:secondary_bloomsburyVisualArts,John Chris Jones,9781350070707,,2021
,Designing Development,Synthesis Collection of Technology (R0),Engineering Profession,https://doi.org/10.1007/978-3-031-02126-8,"Aditya Johri, Akshay Sharma",9783031021268,,2013
,Designing Disability,Bloomsbury Design Library 2019 Collection,People with disabilities,https://doi.org/10.5040/9781350004245?locatt=label:secondary_bloomsburyVisualArts,Elizabeth Guffey,9781350004245,,2017
,Designing Engineering and Technology Curricula,Synthesis Collection of Technology (R0),Curriculum Design,https://doi.org/10.1007/978-3-031-03762-7,John Heywood,9783031037627,,2022
,Designing Enterprise Information Systems,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-22441-7,Boris Shishkov,9783030224417,,2020
,Designing for Digital Reading,Synthesis Collection of Technology (R0),"Computing and Processing, General Topics for Engineers",https://doi.org/10.1007/978-3-031-02330-9,"Jennifer Pearson, George Buchanan, Harold Thimbleby",9783031023309,,2014
,Designing for Digital Transformation. Co-Creating Services with Citizens and Industry,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-64823-7,"Sara Hofmann, Oliver Müller, Matti Rossi",9783030648237,,2020
,Designing for Gesture and Tangible Interaction,Synthesis Collection of Technology (R0),Computing and Processing,https://doi.org/10.1007/978-3-031-02219-7,"Mary Lou Maher, Lina Lee",9783031022197,,2017
,Designing for Service,Bloomsbury Design Library,Product design,https://doi.org/10.5040/9781474250160?locatt=label:secondary_bloomsburyVisualArts,Daniela Sangiorgi and Alison Prendiville,9781474250160,,2017
,Designing for Society,Bloomsbury Design Library 2019 Collection,Product design,https://doi.org/10.5040/9781474205221?locatt=label:secondary_bloomsburyVisualArts,Nynke Tromp and Paul Hekkert,9781474205221,,2018
,Designing for User Engagment,Synthesis Collection of Technology (R0),Computing and Processing,https://doi.org/10.1007/978-3-031-02188-6,Alistair Sutcliffe,9783031021886,,2010
,Designing Hybrid Nanoparticles,Institute of Physics Publishing ,"Physcis , Materials",https://iopscience.iop.org/book/978-1-6270-5469-0,"Benelmekki, M",9781627054683,,2015
,Designing in Dark Times,Bloomsbury Design Library 2021 Collection,Design,https://doi.org/10.5040/9781350070295?locatt=label:secondary_bloomsburyVisualArts,Eduardo Staszowski and Virginia Tassinari (eds),9781350070295,,2020
,Designing Inclusive Interactions,Springer Nature,Engineering,https://link.springer.com/openurl?genre=book&isbn=978-1-84996-166-0,"P. Langdon, P. John Clarkson, P. Robinson",9781849961660,,2010
,Designing Inclusive Systems,Springer Nature,Engineering,https://link.springer.com/openurl?genre=book&isbn=978-1-4471-2867-0,"Patrick Langdon, John Clarkson, Peter Robinson, Jonathan Lazar, Ann Heylighen",9781447128670,,2012
,Designing Qualitative Research,SAGE Publications Ltd,Qualitative research,https://doi.org/10.4135/9781849208826,Uwe Flick,9781849208826,,2008
,Designing Research in the Social Sciences,SAGE Publications Ltd,Research -- Methodology,https://doi.org/10.4135/9781473957664,Claudio Radaelli; Martino Maggetti; Fabrizio Gilardi,9781473957664,,2013
,Designing Smart Objects in Everyday Life,Bloomsbury Design Library 2021 Collection,Internet of things,https://doi.org/10.5040/9781350160156?locatt=label:secondary_bloomsburyVisualArts,"Betti Marenko, Marco Rozendaal and William Odom",9781350160156,,2021
,Designing Social Research,SAGE Publications Ltd,"Social sciences, Methodology",https://doi.org/10.4135/9781446287934,Ian Greener,9781446287934,,2011
,Designing Surveys,SAGE Publications Ltd,Surveys,https://doi.org/10.4135/9781412983877,Ron Czaja; Johnny Blair,9781412983877,2nd ed.,2005
,Designing Sustainable Cities,Birkhäuser,Design,http://www.degruyter.com/isbn/9783035622034,"Stocker, Karl / Bürstmayr, Sigrid",9783035622034,,2020
,Designing Texts: Teaching Visual Communication,Taylor & Francis ,Communication Studies,http://www.taylorfrancis.com/books/9781315232461,Eva Brumberger; Kathryn Northcut,9781315232461,,2013
,Designing the Department Store,Bloomsbury Design Library 2020 Collection,Design,https://doi.org/10.5040/9781350054400?locatt=label:secondary_bloomsburyVisualArts,Emily M. Orr,9781350054400,,2019
,Designing the French Interior,Bloomsbury Design Library,Design,https://doi.org/10.5040/9781474254991?locatt=label:secondary_bloomsburyVisualArts,"Anca I. Lasc, Georgina Downey, Mark Taylor",9781474254991,,2017
,Designing the Patient Room,Birkhäuser,Design,http://www.degruyter.com/isbn/9783038211105,"Leydecker, Sylvia",9783038211105,,2017
,Designing Things,Bloomsbury Design Library,"Design--Philosophy, Design--Social aspects, Consumer goods",https://doi.org/10.5040/9781350036116?locatt=label:secondary_bloomsburyVisualArts,Prasad Boradkar,9781350036116,,2010
,Designing Transformation,Bloomsbury Design Library 2021 Collection,Architecture and society,https://doi.org/10.5040/9781350172326?locatt=label:secondary_bloomsburyVisualArts,Elana Shapira,9781350172326,,2021
,Designing Wind Turbines,Synthesis Collection of Technology (R0),Oceanography,https://doi.org/10.1007/978-3-031-08549-9,"Uwe Ritschel, Michael Beyer",9783031085499,,2022
,Designing: Business and Management,Bloomsbury Design Library,Design services,https://doi.org/10.5040/9781474243551?locatt=label:secondary_bloomsburyVisualArts,Sabine Junginger and Jürgen Faust,9781474243551,,2016
,Designs and Methods for Youth-Led Research,SAGE Publications Ltd,"Youth, Research",https://doi.org/10.4135/9781412983884,Melvin Delgado,9781412983884,,2006
,Desingularization Strategies for Three-Dimensional Vector Fields,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0077952,Felipe Cano Torres,9783540471738,1259,1987
,Despeckle Filtering Algorithms and Software for Ultrasound Imaging,Synthesis Collection of Technology (R0),Signal Processing and Analysis,https://doi.org/10.1007/978-3-031-01510-6,"Christos Loizou, Constantinos Pattichis",9783031015106,,2008
,"Despeckle Filtering for Ultrasound Imaging and Video, Volume I",Synthesis Collection of Technology (R0),"Signal Processing and Analysis, Computing and Processing, Bioengineering, Components, Circuits, Devices and Systems",https://doi.org/10.1007/978-3-031-01523-6,"Christos P. Loizou, Constantinos S. Pattichis",9783031015236,,2015
,"Despeckle Filtering for Ultrasound Imaging and Video, Volume II",Synthesis Collection of Technology (R0),"Computing and Processing, Signal Processing and Analysis",https://doi.org/10.1007/978-3-031-01524-3,"Christos P. Loizou, Constantinos S. Pattichis",9783031015243,,2015
,Detecting Fake News on Social Media,Synthesis Collection of Technology (R0),"Computing and Processing, General Topics for Engineers",https://doi.org/10.1007/978-3-031-01915-9,"Kai Shu, Huan Liu",9783031019159,,2019
,Detection of False Data Injection Attacks in Smart Grid Cyber-Physical Systems,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-58672-0,"Beibei Li, Rongxing Lu, Gaoxi Xiao",9783030586720,,2020
,"Detection of Intrusions and Malware, and Vulnerability Assessment",Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-52683-2,"Clémentine Maurice, Leyla Bilge, Gianluca Stringhini, Nuno Neves",9783030526832,,2020
,"Detection, Estimation & Modulation Theory Part -1",Wiley,"Communication, Modulation Theory",https://ebookcentral.proquest.com/lib/iitdelhi/detail.action?docID=214301&query=,"Trees, Harry L. Van",9780471463825,,2001
,"Detection, Estimation, and Modulation Theory, PartIII: Radar-Sonar Signal Processing and Gaussian Signals in Noise",Wiley,"Physical Sciences & Engineering, Electrical & Electronics Engineering",https://onlinelibrary.wiley.com/doi/book/10.1002/0471221090,Van Trees,9780471221098,,2001
,Detectors in Heavy-Ion Reactions,Springer,Physics,http://dx.doi.org/10.1007/3-540-12001-7,W. Oertzen,9783540394754,178,1983
,Determinantal Rings,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0080378,"Winfried Bruns, Udo Vetter",9783540392743,1327,1988
,Determination of Units in Real Cyclic Sextic Fields,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0088938,Sirpa Mäki,9783540392422,797,1980
,Deterministic and Stochastic Error Bounds in Numerical Analysis,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0079792,Erich Novak,9783540459873,1349,1988
,Developing a Learning Culture in Nonprofit Organizations,SAGE Publications Ltd,Organizational learning,https://doi.org/10.4135/9781452272030,Stephen J. Gill,9781452272030,,2010
,Developing a Mixed Methods Proposal,SAGE Publications Ltd,Mixed Methods,https://doi.org/10.4135/9781483399980,Jessica T. DeCuir-Gunby,9781544365305,,2016
,Developing Advertising with Qualitative Market Research,SAGE Publications Ltd,Market Research,https://doi.org/10.4135/9781849208833,Judith Wardle,9781849208833,,2002
,Developing Brands with Qualitative Market Research,SAGE Publications Ltd,Market Research,https://doi.org/10.4135/9781849208840,Mike Owen; Jon Chandler,9781849208840,,2002
,Developing Citizen Designers,Bloomsbury Design Library,"Design, Social aspects",https://doi.org/10.5040/9781474274395?locatt=label:secondary_bloomsburyVisualArts,Elizabeth Resnick,9781474274395,,2016
,Developing Educational Leadership,SAGE Publications Ltd,Educational leadership,https://doi.org/10.4135/9780857024381,Nigel Bennett; Lesley Anderson,9780857024381,,2003
,Developing Embedded Software using DaVinci and OMAP Technology,Synthesis Collection of Technology (R0),"Components, Circuits, Devices and Systems",https://doi.org/10.1007/978-3-031-79794-1,B.I. Pawate,9783031797941,,2009
,Developing Focus Group Research,SAGE Publications Ltd,Focused group interviewing,https://doi.org/10.4135/9781849208857,Rosaline Barbour; Jenny Kitzinger,9781849208857,,1999
,Developing Research Proposals,SAGE Publications Ltd,Proposal writing in research,https://doi.org/10.4135/9781526402226,Pam Denicolo; Lucinda Becker,9781526402226,,2012
,Developing Transferable Skills,SAGE Publications Ltd,Employability,https://doi.org/10.4135/9781526402288,Pam Denicolo; Julie Reeves,9781526402288,,2013
,Development Fieldwork,SAGE Publications Ltd,Field work,https://doi.org/10.4135/9781849208864,Regina Scheyvens; Donovan Storey,9781849208864,,2003
,Development of Clinical Decision Support Systems using Bayesian Networks,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-658-32594-7,Mario A. Cypko,9783658325947,,2020
,Development of Deep Learning Technologies,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-981-15-4584-9,Center for Electronics and Information Studies Chinese Academy of Engineering,9789811545849,,2020
,Development of Magnetic β-Ray Spectroscopy,Springer,Physics,http://dx.doi.org/10.1007/3-540-07851-7,Milorad Mladjenović,9783540381990,52,1976
,Development of Procedures and Technical Manuals for the Marine and Offshore Industries,Synthesis Collection of Technology (R0),Mechanical Engineering,https://doi.org/10.1007/978-3-031-74863-9,"Alexander Arnfinn Olsen, Fidaa Karkori",9783031748639,,2025
,Development of the number field sieve,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0091534,"Arjen K. Lenstra, Hendrik W. Lenstra",9783540478928,1554,1993
,Developmental Research Methods,SAGE Publications Ltd,Research Methods,https://doi.org/10.4135/9781412983891,Scott A. Miller,9781412983891,3rd ed.,2007
,Developments in Block Copolymer Science and Technology,Wiley,"Physical Sciences & Engineering, Materials Science",https://onlinelibrary.wiley.com/doi/book/10.1002/0470093943,Hamley,9780470093948,,2004
,Developments in Language Theory,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-48516-0,"Nataša Jonoska, Dmytro Savchuk",9783030485160,,2020
,DFT-Domain Based Single-Microphone Noise Reduction for Speech Enhancement,Synthesis Collection of Technology (R0),Signal Processing and Analysis,https://doi.org/10.1007/978-3-031-02564-8,"Richard C. Hendriks, Timo Gerkmann, Jesper Jensen",9783031025648,,2013
,Dhramnirpekshta,SAGE,Sociology,https://evidya.sagepub.in/library/dhramnirpekshta?bookId=4100&siteName=evidya,Madhav Godbole,,,2017
,Diagrammatic Representation and Inference,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-54249-8,"Ahti-Veikko Pietarinen, Peter Chapman, Leonie Bosveld-de Smet, Valeria Giardino, James Corter, Sven Linker",9783030542498,,2020
,DIANA An Intermediate Language for Ada,Springer,Computer Science,http://dx.doi.org/10.1007/3-540-12695-3,"Gerhard Goos, William A. Wulf, Arthur Evans, Kenneth J. Butler",9783540386858,161,1983
,Diary Methods,SAGE Publications Ltd,"Diaries, Therapeutic use",https://doi.org/10.4135/9781446287903,John B Nezlek,9781446287903,,2012
,Diatoms: Fundamentals and Applications,Wiley,Life Sciences,https://onlinelibrary.wiley.com/doi/book/10.1002/9781119370741,"Joseph Seckbach, Richard Gordon ",9781119370741,,2019
,Dichotomies in Stability Theory,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0067780,W. A. Coppel,9783540359760,629,1978
,Dictionary Learning in Visual Computing,Synthesis Collection of Technology (R0),"Computing and Processing, General Topics for Engineers",https://doi.org/10.1007/978-3-031-02253-1,"Qiang Zhang, Baoxin Li",9783031022531,,2015
,Die-stacking Architecture,Synthesis Collection of Technology (R0),"Computing and Processing, Components, Circuits, Devices and Systems",https://doi.org/10.1007/978-3-031-01747-6,"Yuan Xie, Jishen Zhao",9783031017476,,2015
,Difference Spaces and Invariant Linear Forms,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0073511,Rodney Nillsen,9783540486527,1586,1994
,Differentiable Periodic Maps,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0063217,P. E. Conner,9783540350323,738,1979
,Differential Algebraic Groups of Finite Dimension,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0087235,Alexandru Buium,9783540467649,1506,1992
,Differential Algebraic Topology,American Mathematical Society,Mathematics,https://www.ams.org/books/gsm/110/,Matthias Kreck,9781470415921,,2010
,Differential Calculus in Locally Convex Spaces,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0070564,Hans Heinrich Keller,9783540372677,417,1974
,Differential Calculus in Topological Linear Spaces,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0061580,Sadayuki Yamamuro,9783540379713,374,1974
,Differential Equations,SAGE Publications Ltd,Differential Equations,https://doi.org/10.4135/9781412983914,Courtney Brown,9781412983914,,2007
,Differential Equations,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0066230,"Djairo Guedes de Figueiredo, Chaim Samuel Hönig",9783540395393,957,1982
,Differential Equations and Data Analysis,Synthesis Collection of Technology (R0),"Mathematics, Analysis",https://doi.org/10.1007/978-3-031-62257-1,Aleksei Beltukov,9783031622571,,2025
,Differential Equations and Mathematical Physics,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0080575,"Ian W. Knowles, Yoshimi Saitō",9783540479833,1285,1987
,Differential Equations in Banach Spaces,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0099177,"Angelo Favini, Enrico Obrecht",9783540473503,1223,1986
,Differential Function Fields and Moduli of Algebraic Varieties,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0101622,Alexandru Buium,9783540473541,1226,1986
,Differential Geometric Methods in Mathematical Physics,Springer,Physics,http://dx.doi.org/10.1007/3-540-10578-6,Heinz-Dietrich Doebner,9783540385738,139,1981
,"Differential Geometric Methods in Mathematical Physics: Clausthal 1980 Proceedings of an International Conference Held at the Technical University of Clausthal, FRG, July 23 – 25, 1980",Springer,Mathematics,http://dx.doi.org/10.1007/BFb0092421,"Heinz-Dietrich Doebner, Stig I. Andersson, Herbert Rainer Petry",9783540390022,905,1982
,"Differential Geometric Methods in Mathematical Physics: Proceedings of an International Conference Held at the Technical University of Clausthal, FRG, August 30–September 2, 1983",Springer,Mathematics,http://dx.doi.org/10.1007/BFb0074572,"Heinz-Dietrich Doebner, Jörg-Dieter Hennig",9783540395850,1139,1985
,"Differential Geometric Methods in Mathematical Physics: Proceedings of the 14th International Conference held in Salamanca, Spain",Springer,Mathematics,http://dx.doi.org/10.1007/BFb0077312,"Pedro Luis García, Antonio Pérez-Rendón",9783540478546,1251,1987
,Differential Geometric Methods in Theoretical Physics,Springer,Physics,http://dx.doi.org/10.1007/3-540-53763-5,"C. Bartocci, U. Bruzzo, R. Cianci",9783540470908,375,1991
,Differential Geometrical Methods in Mathematical Physics II,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0063664,"Konrad Bleuler, Axel Reetz, Herbert Rainer Petry",9783540357216,676,1978
,Differential Geometrical Methods in Mathematical Physics: Proceedings of the Conferences Held at Aix-en-Provence,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0089722,"P. L. García, A. Pérez-Rendón, J. M. Souriau",9783540384052,836,1980
,Differential Geometrical Methods in Mathematical Physics: Proceedings of the Symposium Held at the University of Bonn,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0087778,"Konrad Bleuler, Axel Reetz",9783540374985,570,1977
,Differential Geometry and Differential Equations,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0077675,"Chaohao Gu, Marcel Berger, Robert L. Bryant",9783540478836,1255,1987
,Differential Geometry and Topology,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0087524,"Boju Jiang, Chia-Kuei Peng, Zixin Hou",9783540461371,1369,1989
,Differential Geometry in the Large Edition Number 1,Springer,Mathematics,http://dx.doi.org/10.1007/978-3-662-21563-0,Heinz Hopf,9783662215630,1000,1983
,Differential Geometry in the Large Edition Number 2,Springer,Mathematics,http://dx.doi.org/10.1007/3-540-39482-6,Heinz Hopf,9783540394822,1000,1989
,Differential Geometry of Submanifolds,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0101561,K. Kenmotsu,9783540390657,1090,1984
,Differential Geometry Peñíscola 1985,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0076616,"Antonio M. Naveira, Angel Ferrández, Francisca Mascaró",9783540448440,1209,1986
,"Differential Geometry, Group Representations, and Quantization",Springer,Physics,http://dx.doi.org/10.1007/3-540-53941-7,"Jö-Dieter Hennig, Wolfgang Lücke, Jiří Tolar",9783540464730,379,1991
,"Differential Geometry: Proceedings of the 3rd International Symposium, held at Peñiscola, Spain",Springer,Mathematics,http://dx.doi.org/10.1007/BFb0086407,"Francisco J. Carreras, Olga Gil-Medrano, Antonio M. Naveira",9783540468585,1410,1989
,"Differential Geometry: Proceedings of the International Symposium held at Peñíscola, Spain",Springer,Mathematics,http://dx.doi.org/10.1007/BFb0072159,Antonio M. Naveira,9783540387664,1045,1984
,"Differential Geometry: Proceedings of the Nordic Summer School held in Lyngby, Denmark ",Springer,Mathematics,http://dx.doi.org/10.1007/BFb0078607,Vagn Lundsgaard Hansen,9783540472490,1263,1987
,Differential Item Functioning,SAGE Publications Ltd,Item Functioning,https://doi.org/10.4135/9781412993913,Steven J. Osterlind; Howard T. Everson,9781412993913,2nd ed.,2010
,Differential Operators for Partial Differential Equations and Function Theoretic Applications,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0103468,"Karl Wilhelm Bauer, Stephan Ruscheweyh",9783540392118,791,1980
,Differential Privacy,Synthesis Collection of Technology (R0),Computing and Processing,https://doi.org/10.1007/978-3-031-02350-7,"Ninghui Li, Min Lyu, Dong Su, Weining Yang",9783031023507,,2017
,Differential Systems Involving Impulses,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0067476,"Sudhakar G. Pandit, Sadashiv G. Deo",9783540394280,954,1982
,Differential Topology,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0081464,Ulrich Koschorke,9783540459903,1350,1988
,Differential Topology and Geometry,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0082139,"Gérard P. Joubert, Robert P. Moussu, Robert H. Roussarie",9783540379195,484,1975
,Differential Topology and Geometry with Applications to Physics,Institute of Physics Publishing ,"Physcis , Mathematics and computation",https://iopscience.iop.org/book/978-0-7503-2072-6,"Nahmad-Achar, E",9780750320702,,2019
,Differential Topology of Complex Surfaces,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0086765,"John W. Morgan, Kieran G. O’Grady",9783540476283,1545,1993
,"Differential Topology, Foliations and Gelfand-Fuks Cohomology",Springer,Mathematics,http://dx.doi.org/10.1007/BFb0063498,Paul A. Schweitzer,9783540380740,652,1978
,Differentiation of Integrals in Rn,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0081986,Miguel Guzmán,9783540376040,481,1975
,Differentiation of Real Functions,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0069821,Andrew M. Bruckner,9783540357766,659,1978
,"Diffusion Processes: Experiment, Theory, Simulations",Springer,Physics,http://dx.doi.org/10.1007/BFb0031114,Andrzej Pękalski,9783540490388,438,1994
,Diffusion Source Localization in Large Networks,Synthesis Collection of Technology (R0),"Communication, Networking and Broadcast Technologies, Components, Circuits, Devices and Systems, Computing and Processing",https://doi.org/10.1007/978-3-031-79285-4,"Lei Ying, Kai Zhu",9783031792854,,2018
,Digital Circuits Laboratory Manual,Synthesis Collection of Technology (R0),Circuits and Systems,https://doi.org/10.1007/978-3-031-41516-6,Farzin Asadi,9783031415166,,2024
,Digital Communications,Synthesis Collection of Technology (R0),Communications Engineering,https://doi.org/10.1007/978-3-031-19588-4,Jerry D. Gibson,9783031195884,,2023
,"Digital Communications with Emphasis on Data Modems: Theory, Analysis, Design, Simulation, Testing, and Applications",Wiley,"Physical Sciences & Engineering, Electrical & Electronics Engineering",https://onlinelibrary.wiley.com/doi/book/10.1002/9781119011866,Middlestead,9781119011866,,2017
,Digital Communications: A Foundational Approach,Cambridge University Press,"Communications and Signal Processing,Engineering",https://doi.org/10.1017/9781009429658,Fischer,9781009429658,,2024
,Digital Control and State Variable Methods,McGraw Hill,Electrical,https://resolver.vitalsource.com/9781259083174/?brand=mcgrawhillindia.vitalsource.com  ,Gopal,,3rd ed.,2008
,Digital Control Engineering,New Age International,"Electronics , Digital , Engineering",http://elib4u.ipublishcentral.com/product/digital-control-engineering ,Gopal Madan,9788122439045,2nd ed.,2014
,Digital Control in Power Electronics,Synthesis Collection of Technology (R0),"Power, Energy and Industry Applications",https://doi.org/10.1007/978-3-031-02495-5,"Simone Buso, Paolo Mattavelli",9783031024955,,2006
,Digital Control in Power Electronics,Synthesis Collection of Technology (R0),"Power, Energy and Industry Applications",https://doi.org/10.1007/978-3-031-02499-3,"Simone Buso, Paolo Mattavelli",9783031024993,2nd ed.,2015
,Digital Control of High-Frequency Switched-Mode Power Converters,Wiley,"Physical Sciences & Engineering, Electrical & Electronics Engineering",https://onlinelibrary.wiley.com/doi/book/10.1002/9781119025498,Corradini,9781119025399,,2015
,Digital Design,Bloomsbury Design Library,Computer-aided design,https://doi.org/10.5040/9781474294065?locatt=label:secondary_bloomsburyVisualArts,Dean Bruton & Antony Radford,9781474294065,,2012
,Digital design and computer architecture ,Morgan Kaufmann,Computing,https://www.sciencedirect.com/science/book/9780128000564,"Harris, Sarah",,,2016
,Digital Design: International Editions,Pearson Education UK,"Electronic digital computers, Digital integrated circuits",https://ebookcentral.proquest.com/lib/iitdelhi/detail.action?docID=5138332,"Mano, M. Morris;Ciletti, Michael D.",9780273775461,5th ed.,2013
,Digital Dreams Have Become Nightmares: What We Must Do,Association for Computing Machinery,Applied Computing,https://dl.acm.org/doi/book/10.1145/3640479,Ronald M. Baecker and Jonathan Grudin,9798400717703,,2024
,Digital Economy. Emerging Technologies  and Business Innovation,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-64642-4,"Mohamed Anis Bach Tobji, Rim Jallouli, Ahmed Samet, Mourad Touzani, Vasile Alecsandru Strat, Paul Pocatilu",9783030646424,,2020
,Digital Electronics,CBS Publishers,Electrical & Electronics Engineering,http://www.eduport-global.com/product/digital-electronics50049215,A K Saxena,9788123927565,,2020
,Digital Electronics: Principles and Integrated Circuits (As per AICTE),Wiley India,Engineering,https://ebooks.wileyindia.com/product-details/285435,Maini,9788126589302,,2019
,Digital Factory,Synthesis Collection of Technology (R0),Industry 4.0,https://doi.org/10.1007/978-3-031-51071-7,Luka Kozamernik,9783031510717,,2024
,Digital Forensic Science,Synthesis Collection of Technology (R0),Computing and Processing,https://doi.org/10.1007/978-3-031-02351-4,Vassil Roussev,9783031023514,,2017
,Digital Forensics and Watermarking,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-43575-2,"Hongxia Wang, Xianfeng Zhao, Yunqing Shi, Hyoung Joong Kim, Alessandro Piva",9783030435752,,2020
,Digital Fundamentals,Pearson,Electronics & Communications,https://ebooks.elibrary.in.pearson.com/wr/launchbook.html?id=10032022,"Floyd, T. L.",9789353942496,11th ed.,2015
,Digital Heritage Reconstruction Using Super-resolution and Inpainting,Synthesis Collection of Technology (R0),"Computing and Processing, General Topics for Engineers",https://doi.org/10.1007/978-3-031-02591-4,"Milind G. Padalkar, Manjunath V. Joshi, Nilay L. Khatri",9783031025914,,2017
,"Digital Human Modeling and Applications in Health, Safety, Ergonomics and Risk Management. Human Communication, Organization and Work",Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-49907-5,Vincent G. Duffy,9783030499075,,2020
,"Digital Human Modeling and Applications in Health, Safety, Ergonomics and Risk Management. Posture, Motion and Health",Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-49904-4,Vincent G. Duffy,9783030499044,,2020
,Digital Image Processing,McGraw Hill,Computer Science,https://resolver.vitalsource.com/9789389811933/?brand=mcgrawhillindia.vitalsource.com  ,Jayaraman,,2nd ed.,2020
,Digital Image Processing for Ophthalmology : Detection and Modeling of Retinal Vascular Architecture,Synthesis Collection of Technology (R0),"Bioengineering, Signal Processing and Analysis, Computing and Processing",https://doi.org/10.1007/978-3-031-01660-8,"Faraz Oloumi, Rangaraj Rangayyan, Anna Ells",9783031016608,,2014
,Digital Image Processing for Ophthalmology ; Detection of the Optic Nerve Head,Synthesis Collection of Technology (R0),Bioengineering,https://doi.org/10.1007/978-3-031-01649-3,"Xiaolu Zhu, Rangaraj Rangayyan, Anna L. Ells",9783031016493,,2011
,Digital Image Processing Systems,Springer,Computer Science,http://dx.doi.org/10.1007/3-540-10705-3,"Leonard Bloc, Zenon Kulpa",9783540386650,109,1981
,Digital Image Processing Using Matlab®,McGraw Hill,Electronics,https://resolver.vitalsource.com/9781259084072/?brand=mcgrawhillindia.vitalsource.com  ,Gonzalez,,2nd ed.,2010
,Digital Libraries Applications,Synthesis Collection of Technology (R0),"General Topics for Engineers, Computing and Processing, Communication, Networking and Broadcast Technologies",https://doi.org/10.1007/978-3-031-02284-5,"Edward A. Fox, Jonathan P. Leidig",9783031022845,,2014
,Digital Libraries at Times of Massive Societal Transition,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-64452-9,"Emi Ishita, Natalie Lee San Pang, Lihong Zhou",9783030644529,,2020
,Digital Libraries Current Issues,Springer,Computer Science,http://dx.doi.org/10.1007/BFb0026845,"Nabil R. Adam, Bharat K. Bhargava, Yelena Yesha",9783540492306,916,1995
,Digital Libraries for Cultural Heritage,Synthesis Collection of Technology (R0),Computing and Processing,https://doi.org/10.1007/978-3-031-02310-1,Tatjana Aparac-Jelušić,9783031023101,,2017
,Digital Libraries for Open Knowledge,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-54956-5,"Mark Hall, Tanja Merčun, Thomas Risse, Fabien Duchateau",9783030549565,,2020
,Digital Libraries Research and Technology Advances,Springer,Computer Science,http://dx.doi.org/10.1007/BFb0024597,"Nabil R. Adam, Bharat K. Bhargava, Milton Halem, Yelena Yesha",9783540685272,1082,1996
,Digital Libraries: The Era of Big Data and Data Science,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-39905-4,"Michelangelo Ceci, Stefano Ferilli, Antonella Poggi",9783030399054,,2020
,Digital Library Technologies,Synthesis Collection of Technology (R0),"General Topics for Engineers, Computing and Processing, Communication, Networking and Broadcast Technologies",https://doi.org/10.1007/978-3-031-02285-2,"Edward A. Fox, Ricardo da Silva Torres",9783031022852,,2014
