langcode,title,field_a2zpublisher,field_a2zsubject,field_a2zurl,field_author,field_isbn,field_vol,field_year
,Textiles And Clothing - Environmental Concerns and Solutions,Wiley,Chemistry,https://onlinelibrary.wiley.com/doi/book/10.1002/9781119526599,Shabbir,9781119526599,,2019
,Textual Analysis,SAGE Publications Ltd,"analysis, Handbooks",https://doi.org/10.4135/9780857020017,Alan McKee,9780857020017,,2003
,Theorem Provers in Circuit Design,Springer,Computer Science,http://dx.doi.org/10.1007/3-540-59047-1,"Ramayya Kumar, Thomas Kropf",9783540491774,901,1995
,Theorem Proving in Higher Order Logics,Springer,Computer Science,http://dx.doi.org/10.1007/BFb0105392,"Gerhard Goos, Juris Hartmanis, Jan Leeuwen, Joakim Wright, Jim Grundy, John Harrison",9783540706410,1125,1996
,"Theorem Proving with Analytic Tableaux and Related Methods: 4th International Workshop, TABLEAUX '95 Schloß Reinfels, St. Goar, Germany",Springer,Computer Science,http://dx.doi.org/10.1007/3-540-59338-1,"Peter Baumgartner, Reiner Hähnle, Joachim Possega",9783540492351,918,1995
,"Theorem Proving with Analytic Tableaux and Related Methods: 5th International Workshop, TABLEAUX '96 Terrasini, Palermo, Italy",Springer,Computer Science,http://dx.doi.org/10.1007/3-540-61208-4,"P. Miglioli, U. Moscato, D. Mundici, M. Ornaghi",9783540683681,1071,1996
,"Theoretical Aspects of Computer Software: International Conference TACS '91 Sendai, Japan",Springer,Computer Science,http://dx.doi.org/10.1007/3-540-54415-1,"Takayasu Ito, Albert R. Meyer",9783540476177,526,1991
,"Theoretical Aspects of Computer Software: International Symposium TACS '94 Sendai, Japan",Springer,Computer Science,http://dx.doi.org/10.1007/3-540-57887-0,"Masami Hagiya, John C. Mitchell",9783540483830,789,1994
,Theoretical Aspects of Computing – ICTAC 2020,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-64276-1,"Violet Ka I Pun, Volker Stolz, Adenilso Simao",9783030642761,,2020
,Theoretical Aspects of Mainly Low Dimensional Magnetic Systems,Springer,Physics,http://dx.doi.org/10.1007/3-540-10238-8,Hans C. Fogedby,9783540383154,131,1980
,Theoretical Computer Science: 3rd Gl Conference Darmstadt,Springer,Computer Science,http://dx.doi.org/10.1007/3-540-08138-0,"G. Goos, J. Hartmanis, P. Brinch Hansen, D. Gries, C. Moler, G. Seegmüller, J. Stoer, N. Wirth",9783540373896,48,1977
,Theoretical Computer Science: 5th GI-Conference Karlsruhe,Springer,Computer Science,http://dx.doi.org/10.1007/BFb0017288,Peter Deussen,9783540385615,104,1981
,Theoretical Computer Science: 6th Gl-Conference Dortmund,Springer,Computer Science,http://dx.doi.org/10.1007/BFb0036464,"Armin B. Cremers, Hans-Peter Kriegel",9783540394211,145,1982
,Theoretical Fluid Mechanics,Institute of Physics Publishing ,"Physcis , Classical physics",https://iopscience.iop.org/book/978-0-7503-1554-8,"Fitzpatrick, R",9780750315524,,2017
,Theoretical Foundations for Digital Libraries,Synthesis Collection of Technology (R0),Computing and Processing,https://doi.org/10.1007/978-3-031-02279-1,"Edward Fox, Marcos André Gonçalves, Rao Shen",9783031022791,,2012
,Theoretical Frameworks in Qualitative Research,SAGE Publications Ltd,Qualitative Research,https://doi.org/10.4135/9781412986335,"Vincent A. Anfara, Jr.; Norma T. Mertz",9781412986335,,2006
,Theoretical Optics - An Introduction,Wiley,"Physical Sciences & Engineering, Electrical & Electronics Engineering",https://onlinelibrary.wiley.com/doi/book/10.1002/3527604294,Römer,9783527604296,,2005
,Théorie Cinétique des Gaz à Répartition Discrète de Vitesses,Springer,Physics,http://dx.doi.org/10.1007/3-540-07156-3,R. Gatignol,9783540374848,36,1975
,Théorie de Dieudonné Cristalline II,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0093025,"Pierre Berthelot, Lawrence Breen, William Messing",9783540392279,930,1982
,Théorie de la Descente et Algèbres d'Azumaya,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0057799,"Max-Albert Knus, Manuel Ojanguren",9783540384069,389,1974
,Théorie de la renormalisation,Springer,Physics,http://dx.doi.org/10.1007/BFb0108958,K. Hepp,9783540361671,2,1969
,Théorie des Bornologies et Applications,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0069416,H. Hogbe-Nlend,9783540368786,213,1971
,Théorie des G-Structures: Le Problème d'Equivalence,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0091878,Pierre Molino,9783540373605,588,1977
,Théorie des Hyperfonctions,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0059484,Pierre Schapira,9783540362630,126,1970
,Théorie des Intersections et Théorème de Riemann-Roch,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0066283,"A. Dold, B. Eckmann",9783540369363,225,1971
,Théorie des Matroïdes,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0061070,C.P. Bruter,9783540368779,211,1971
,Théorie des Topos et Cohomologie Etale des Schémas,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0081551,"A. Dold, B. Eckmann",9783540375494,269,1972
,Théorie des Topos et Cohomologie Etale des Schémas: Tome 2,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0061319,"A. Dold, B. Eckmann",9783540379874,270,1972
,Théorie des Topos et Cohomologie Etale des Schémas: Tome 3,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0070714,"A. Dold, B. Eckmann",9783540381242,305,1973
,Théorie du Potentiel,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0100102,"Gabriel Mokobodzki, Didier Pinchon",9783540391067,1096,1984
,Théorie du Potentiel et Analyse Harmonique,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0060606,Jacques Faraut,9783540377894,404,1974
,Théorie Ergodique,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0080167,"Jean-Pierre Conze, Michael S. Keane",9783540382171,532,1976
,Théorie Géométrique des Polynômes Eulériens,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0060799,"Dominique Foata, Marcel-P. Schützenberger",9783540362944,138,1970
,Theories and Methods of Spatio-Temporal Reasoning in Geographic Space,Springer,Computer Science,http://dx.doi.org/10.1007/3-540-55966-3,"A. U. Frank, I. Campari, U. Formentini",9783540473336,639,1992
,Théories de l'Information,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0065764,"J. Kampé de Fériet, C. F. Picard",9783540377986,398,1974
,Theories of Personality,Wiley India,Humanities,https://ebooks.wileyindia.com/product-details/282508,Hall,9788126582556,4th ed.,2020
,Theories of Programming: The Life And Works Of Tony Hoare,Association for Computing Machinery,Computer Science,https://dl.acm.org/doi/book/10.1145/3477355,"Cliff B. Jones, Jayadev Misra",9781450387286,,2021
,Theory and appliactions of automatic controls,New Age International,"Engineering , Electronics , Electrical Engineering",http://elib4u.ipublishcentral.com/product/theory-applications-automatic-controls ,"B C Nakra  , S P Singh",9788122442458,3rd ed.,2017
,Theory and Applications of Gaussian Quadrature Methods,Synthesis Collection of Technology (R0),Signal Processing and Analysis,https://doi.org/10.1007/978-3-031-01517-5,Narayan Kovvali,9783031015175,,2011
,Theory and Applications of Graphs,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0070359,"Yousef Alavi, Don R. Lick",9783540359128,642,1978
,Theory and Applications of Models of Computation,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-59267-7,"Jianer Chen, Qilong Feng, Jinhui Xu",9783030592677,,2020
,Theory and Applications of Numerical Analysis,Academic Press,Mathematics,https://www.sciencedirect.com/science/book/9780125535601,G. Phillips / Peter Taylor,,2nd ed.,Pre 2007
,Theory and Applications of Satisfiability Testing – SAT 2020,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-51825-7,"Luca Pulina, Martina Seidl",9783030518257,,2020
,Theory and Applications of Singular Perturbations,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0094735,"W. Eckhaus, E. M. Jager",9783540393320,942,1982
,Theory and Methods of Statistics,Academic Press,Mathematics ,https://www.sciencedirect.com/science/book/9780128024409,"Bhattacharya, P.K.",,,2016
,Theory and Practice in Distributed Systems,Springer,Computer Science,http://dx.doi.org/10.1007/3-540-60042-6,"Kenneth P. Birman, Friedemann Mattern, André Schiper",9783540494096,938,1995
,Theory and Practice of Natural Computing,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-63000-3,"Carlos Martín-Vide, Miguel A. Vega-Rodríguez, Miin-Shen Yang",9783030630003,,2020
,Theory and Practice of Parallel Programming,Springer,Computer Science,http://dx.doi.org/10.1007/BFb0026561,"Takayasu Ito, Akinori Yonezawa",9783540492184,907,1995
,Theory and Problems of Basic Electrical Engineering,PHI,Electrical,https://elibrary.phindia.com/ebooks/reader/9789390544615,"Kothari, D. P., Nagrath,  I. J.",9789390544615,2nd ed.,2018
,Theory of Arithmetic Functions,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0058781,"Anthony A. Gioia, Donald L. Goldsmith",9783540370987,251,1972
,"Theory of Automata, Languages and Computation",McGraw Hill,Computer Science,https://resolver.vitalsource.com/9780071321396/?brand=mcgrawhillindia.vitalsource.com  ,"Kumar, Rajendra",,,2011
,Theory of Computing and Systems,Springer,Computer Science,http://dx.doi.org/10.1007/BFb0035160,"D. Dolev, Z. Galil, M. Rodeh",9783540472148,601,1992
,Theory of Cryptography,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-64378-2,"Rafael Pass, Krzysztof Pietrzak",9783030643782,,2020
,Theory of Cryptography,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-64381-2,"Rafael Pass, Krzysztof Pietrzak",9783030643812,,2020
,Theory of Cryptography,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-64375-1,"Rafael Pass, Krzysztof Pietrzak",9783030643751,,2020
,Theory of Electromagnetic Beams,Synthesis Collection of Technology (R0),"Fields, Waves and Electromagnetics",https://doi.org/10.1007/978-3-031-02082-7,"John Lekner, John Lekner",9783031020827,,2020
,Theory of Electromagnetic Pulses,Institute of Physics Publishing ,"Physcis , Classical physics",https://iopscience.iop.org/book/978-1-6432-7022-7,"Lekner, J",9781643270197,,2018
,Theory of Evolutionary Computation,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-29414-4,"Benjamin Doerr, Frank Neumann",9783030294144,,2020
,Theory of Graded-Bandgap Thin-Film Solar Cells,Synthesis Collection of Technology (R0),Engineering,https://doi.org/10.1007/978-3-031-02024-7,"Faiz Ahmad, Akhlesh Lakhtakia, Peter B. Monk",9783031020247,,2021
,Theory of Hopf Algebras Attached to Group Schemes,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0068376,Hiroshi Yanagihara,9783540370772,614,1977
,Theory of Lie Superalgebras,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0070929,Manfred Scheunert,9783540352860,716,1979
,Theory of Linear Prediction,Synthesis Collection of Technology (R0),Signal Processing and Analysis,https://doi.org/10.1007/978-3-031-02527-3,P.P. Vaidyanathan,9783031025273,,2008
,Theory of Machines,CBS Publishers,Mechanical Engineering,https://eduport-global.com/product/theory-machines,Thomas Bevan,9789387964389,3rd ed.,2020
,Theory of Machines through Solved Problems,New Age International,"Engineering , Mechanical",http://elib4u.ipublishcentral.com/product/theory-machines-through-solved-problems ,J S Rao,9788122470048,,1996
,Theory of Magnetoelectric Properties of 2D Systems,Institute of Physics Publishing ,"Physcis , Condensed matter",https://iopscience.iop.org/book/978-0-7503-1674-3,"Lin, M",9780750316729,,2017
,Theory of Moduli,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0082805,Edoardo Sernesi,9783540459200,1337,1988
,Theory of Probability,Cambridge University Press,"Statistics and Probability,Engineering, Communications and Signal Processing,Probability Theory and Stochastic Processes",https://doi.org/10.1017/CBO9781139169325,Venkatesh,9781139169325,,2012
,"Theory of Program Structures: Schemes, Semantics, Verification",Springer,Computer Science,http://dx.doi.org/10.1007/BFb0023017,Sheila A. Greibach,9783540379423,36,1975
,Theory of Queuing Systems with Correlated Flows,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-32072-0,"Alexander N. Dudin, Valentina I. Klimenok, Vladimir M. Vishnevsky",9783030320720,,2020
,Theory of Semigroup Valued Measures,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0060133,Maurice Sion,9783540378396,355,1973
,Theory of Structured Multiphase Mixtures,Springer,Physics,http://dx.doi.org/10.1007/3-540-53564-0,Flavio Dobran,9783540468127,372,1991
,Theory of Timed I/O Automata,Synthesis Collection of Technology (R0),Computing and Processing,https://doi.org/10.1007/978-3-031-01794-0,"Dilsun K. Kaynar, Nancy Lynch, Roberto Segala, Frits Vaandrager",9783031017940,,2006
,Theory of Timed I/O Automata,Synthesis Collection of Technology (R0),Computing and Processing,https://doi.org/10.1007/978-3-031-02003-2,"Dilsun Kaynar, Nancy Lynch, Roberto Segala, Frits Vaandrager",9783031020032,2nd ed.,2011
,Theory of Vibration with Application,CBS Publishers,Mechanical Engineering,http://www.eduport-global.com/product/theory-vibration-applications,Thompson,9789388108515,3rd ed.,2020
,Theory of vibration with applications ,CRC Press,Building Acoustics,http://www.taylorfrancis.com/books/Building Acoustics,"Thomson, William T.",9780203718841,,1993
,Theory-Based Data Analysis for the Social Sciences,SAGE Publications Ltd,"Research,  Methodology",https://doi.org/10.4135/9781412986342,Carol S Aneshensel,9781412986342,,2002
,Theory-Based Data Analysis for the Social Sciences,SAGE Publications Ltd,"Research,  Methodology",https://doi.org/10.4135/9781506335094,Carol S. Aneshensel,9781506335094,2nd ed.,2013
,Therapeutic Targets for Inflammation and Cancer: Novel Therapies for Digestive Diseases,World Scientific,"Medicine (1), Oncology",https://www.worldscientific.com/worldscibooks/10.1142/10251#t=toc,Cho Chi-Hin,9789813148574,,2017
,Thermal Comfort in Hot Dry Climates: Traditional Dwellings in Iran,Routledge,Architecture,http://www.taylorfrancis.com/books/Architecture,Ahmadreza Foruzanmehr,9781315527130,,2018
,Thermal Energy Storage Technologies for Sustainability,Academic Press,Engineering,https://www.sciencedirect.com/science/book/9780124172913,"Kalaiselvam, S.",,,2014
,Thermal Energy Systems: Design and Analysis,CRC Press,Power & Energy,http://www.taylorfrancis.com/books/Power & Energy,Penoncello S. G.,9781315186269,2nd ed.,2018
,Thermal Properties of Matter,Institute of Physics Publishing ,"Physcis , Condensed matter",https://iopscience.iop.org/book/978-1-6817-4585-5,"Khachan, J",9780750329002,,2017
,Thermodynamic Analysis for Industrial Refrigeration Systems,Synthesis Collection of Technology (R0),Engineering,https://doi.org/10.1007/978-3-031-79705-7,John F. Gardner,9783031797057,,2021
,Thermodynamic Pressure in Quantum Statistical Mechanics,Springer,Physics,http://dx.doi.org/10.1007/3-540-05640-8,Derek W. Robinson,9783540369141,9,1971
,Thermodynamics : Fundamentals for Applications,Cambridge University Press,"Engineering, Chemical Engineering,Thermal-Fluids Engineering",https://doi.org/10.1017/CBO9780511840234,O'Connell/Haile,9780511840234,,2012
,Thermodynamics : Principles Characterizing Physical and Chemical Processes,Academic Press,Chemistry,https://www.sciencedirect.com/science/book/9780124167056,"Honig, Jurgen",,4th ed.,2014
,Thermodynamics and an Introduction to Thermostatistics,Wiley India,Engineering,https://ebooks.wileyindia.com/product-details/473948,Herbert B. Callen,9789357465779,2nd ed.,2024
,Thermodynamics and Constitutive Equations,Springer,Physics,http://dx.doi.org/10.1007/BFb0017950,Giuseppe Grioli,9783540393948,228,1985
,Thermodynamics and Introductory Statistical Mechanics  (Online Version),Wiley,"Chemistry, Physical Chemistry",https://onlinelibrary.wiley.com/doi/book/10.1002/047168175X,Linder,9780471681755,,2004
,Thermodynamics and Statistical Mechanics,Cambridge University Press,"Engineering, Chemical Engineering,Materials Science",https://doi.org/10.1017/CBO9781139028875,Shell,9781139028875,,2015
,Thermodynamics Basic and Applied,McGraw Hill,Science,https://resolver.vitalsource.com/9789353161286/?brand=mcgrawhillindia.vitalsource.com  ,Ganesan,,,2018
,"Thermodynamics, Statistical Thermodynamics, and Kinetics",Pearson Education,"Science, Science: Physics",https://ebookcentral.proquest.com/lib/iitdelhi/detail.action?docID=5173548,"Engel, Thomas;Reid, Philip",9781292033938,3rd ed.,2014
,Thermodynamics: An Engineering Approach (SI Units),McGraw Hill,Mechanical Engineering,https://resolver.vitalsource.com/9789353168476/?brand=mcgrawhillindia.vitalsource.com  ,Cengel,,9th ed.,2019
,"Theta Constants, Riemann Surfaces and the Modular Group",American Mathematical Society,Mathematics,https://www.ams.org/books/gsm/037/,Hershel M. Farkas; Irwin Kra,9781470420895,,2001
,Theta Functions on Riemann Surfaces,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0060090,John D. Fay,9783540378150,352,1973
,Thinking about Program Evaluation,SAGE Publications Ltd,Evaluation research,https://doi.org/10.4135/9781483348841,Peter H. Rossi; Richard A. Berk,9781483348841,2nd ed.,1998
,Thinking Ethnographically,SAGE Publications Ltd,Ethnography,https://doi.org/10.4135/9781473982741,Paul Atkinson,9781473982741,,2017
,Thinking through Craft,Bloomsbury Design Library,"Art, Technique",https://doi.org/10.5040/9781350036062?locatt=label:secondary_bloomsburyVisualArts,Glenn Adamson,9781350036062,,2007
,Third Granada Lectures in Computational Physics,Springer,Physics,http://dx.doi.org/10.1007/3-540-59178-8,"Pedro L. Garrido, Joaquín Marro",9783540492214,448,1995
,Third International Conference on Logic Programming,Springer,Computer Science,http://dx.doi.org/10.1007/3-540-16492-8,Ehud Shapiro,9783540398318,225,1986
,"Third Space, Information Sharing, and Participatory Design",Synthesis Collection of Technology (R0),"Computing and Processing, General Topics for Engineers",https://doi.org/10.1007/978-3-031-02327-9,"Preben Hansen, Ina Fourie, Anika Meyer",9783031023279,,2021
,Thirteenth International Conference on Numerical Methods in Fluid Dynamics,Springer,Physics,http://dx.doi.org/10.1007/3-540-56394-6,"M. Napolitano, F. Sabetta",9783540475514,414,1993
,Thomas calculus,Pearson,STEM,https://admin.elibrary.in.pearson.com/api/1.0/org/10032022/launchlibrary,"Weir, Maurice D",9789361597947,15th ed.,2024
,Thomas' Calculus Early Transcendentals: Pearson New International Edition,Pearson Education UK,Mathematics,https://ebookcentral.proquest.com/lib/iitdelhi/detail.action?docID=5138915,"Thomas, George B.;Weir, Maurice D.;Hass, Joel R.;Weir, Maurice D.;Hass, Joel R.",9781292034461,12th,2014
,Thomas' Calculus in SI Units,Pearson Education,Mathematics,https://ebookcentral.proquest.com/lib/iitdelhi/detail.action?docID=5185686,"Thomas, George B.;Weir, Maurice D.;Hass, Joel R.",9781292089904,13th,2016
,Thoracic Image Analysis,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-62469-9,"Jens Petersen, Raúl San José Estépar, Alexander Schmidt-Richberg, Sarah Gerard, Bianca Lassen-Schmidt, Colin Jacobs, Reinhard Beichel, Kensaku Mori",9783030624699,,2020
,Threatcasting,Synthesis Collection of Technology (R0),Mathematics,https://doi.org/10.1007/978-3-031-02575-4,"Brian David Johnson, Cyndi Coon, Natalie Vanatta",9783031025754,,2021
,Three Way Scaling,SAGE Publications Ltd,Engineering,https://doi.org/10.4135/9781412986359,Douglas Carroll; Phipps Arabie; Wayne S. DeSarbo,9781412986359,,1987
,Three-Body Force in the Three-Nucleon System,Springer,Physics,http://dx.doi.org/10.1007/3-540-16805-2,"B. L. Berman, B. F. Gibson",9783540448488,260,1986
,Three-Dimensional Integration and Modeling,Synthesis Collection of Technology (R0),"Fields, Waves and Electromagnetics",https://doi.org/10.1007/978-3-031-01703-2,"Jong-Hoon Lee, Manos M. Tentzeris",9783031017032,,2008
,Thyristorised Power Controllers,New Age International,"Engineering , Electronics , Electrical Engineering",http://elib4u.ipublishcentral.com/product/thyristorised-power-controllers ,"G K Dubey  , S R Doradla  , A Joshi  , R M K Sinha",9788122442007,2nd ed.,2012
,Tight Polyhedral Submanifolds and Tight Triangulations,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0096341,Wolfgang Kühnel,9783540494522,1612,1995
,Time in Control Theory,Synthesis Collection of Technology (R0),Control and Systems Theory,https://doi.org/10.1007/978-3-031-54042-4,Blas M. Vinagre,9783031540424,,2024
,Time Series Analysis,SAGE Publications Ltd,"Research, analysis",https://doi.org/10.4135/9781412986366,Charles W. Ostrom,9781412986366,,1990
,Time Series Package (TSPACK),Springer,Computer Science,http://dx.doi.org/10.1007/3-540-15202-4,François S. Chaghaghi,9783540393146,187,1985
,Time Structures,Springer,Computer Science,http://dx.doi.org/10.1007/3-540-60941-5,Elżbieta Hajnicz,9783540497462,1047,1996
,Time-Dependent Hartree-Fock and Beyond,Springer,Physics,http://dx.doi.org/10.1007/3-540-11950-7,"K. Goeke, P. -G. Reinhard",9783540395362,171,1982
,Time-Dependent Path Scheduling,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-658-28415-2,Helmut A. Sedding,9783658284152,,2020
,Time-Fractional Order Biological Systems with Uncertain Parameters,Synthesis Collection of Technology (R0),"Computing and Processing, General Topics for Engineers",https://doi.org/10.1007/978-3-031-02423-8,"Snehashish Chakraverty, Rajarama Mohan Jena, Subrat Kumar Jena",9783031024238,,2020
,Time-Frequency Analysis of Operators,De Gruyter,Analysis,http://www.degruyter.com/isbn/9783110532456,"Cordero, Elena / Rodino, Luigi",9783110532456,,2020
,Time-Harmonic Electromagnetic Fields in Chiral Media,Springer,Physics,http://dx.doi.org/10.1007/BFb0034453,"A. Lakhtakia, V. K. Varadan, V. V. Varadan",9783540461951,335,1989
,Time's Arrows and Quantum Measurement,Cambridge University Press,"Physics and Astronomy, Quantum Physics, Quantum Information and Quantum Computation,History, Philosophy and Foundations of  Physics",https://doi.org/10.1017/CBO9780511622878,Schulman,9780511622878,,2012
,Tissue Engineering of Temporomandibular Joint Cartilage,Synthesis Collection of Technology (R0),Bioengineering,https://doi.org/10.1007/978-3-031-02577-8,"Kyriacos Athanasiou, Alejandro J. Almarza, Michael S. Detamore, Kerem N. Kalpakci",9783031025778,,2009
,Tomita's Theory of Modular Hilbert Algebras and its Applications,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0065832,M. Takesaki,9783540362678,128,1970
,"Tools and Algorithms for the Construction and Analysis of Systems: First International Workshop, TACAS '95 Aarhus, Denmark",Springer,Computer Science,http://dx.doi.org/10.1007/3-540-60630-0,"E. Brinksma, W. R. Cleaveland, K. G. Larsen, T. Margaria, B. Steffen",9783540485094,1019,1995
,"Tools and Algorithms for the Construction and Analysis of Systems: Second International Workshop, TACAS '96 Passau, Germany",Springer,Computer Science,http://dx.doi.org/10.1007/3-540-61042-1,"Tiziana Margaria, Bernhard Steffen",9783540498742,1055,1996
,Tools and Techniques for High Performance Computing,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-44728-1,"Guido Juckeland, Sunita Chandrasekaran",9783030447281,,2020
,Tools in Fluvial Geomorphology,Wiley,"Earth, Space & Environmental Sciences, Earth Sciences",https://onlinelibrary.wiley.com/doi/book/10.1002/0470868333,Kondolf,9780470868331,,2003
,Tootey Darpan,SAGE,"South Asia Studies, Women's Studies",https://evidya.sagepub.in/library/tootey-darpan?bookId=3461&siteName=evidya,Robin Wyatt,,,2019
,Topics in Algebra,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0103118,"M. F. Newman, J. S. Richardson",9783540355496,697,1978
,Topics in Algebra,Wiley India,Sciences,https://ebooks.wileyindia.com/product-details/327789,Herstein,9789354641763,2nd ed.,2022
,Topics in Analysis,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0064704,"Olli Lehto, Ilppo Simo Louhivaara, Rolf Nevanlinna",9783540379072,419,1974
,Topics in Approximation Theory,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0058976,Harold S. Shapiro,9783540364979,187,1971
,Topics in Artificial Intelligence,Springer,Computer Science,http://dx.doi.org/10.1007/3-540-60437-5,"Marco Gori, Giovanni Soda",9783540474685,992,1995
,Topics in Calculus of Variations,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0089175,Mariano Giaquinta,9783540460756,1365,1989
,Topics in Case-Based Reasoning,Springer,Computer Science,http://dx.doi.org/10.1007/3-540-58330-0,"Stefan Wess, Klaus-Dieter Althoff, Michael M. Richter",9783540486558,837,1994
,Topics in Classical Automorphic Forms,American Mathematical Society,Mathematics,https://www.ams.org/books/gsm/017/,Henryk Iwaniec,9781470420741, ,1997
,Topics in Cohomology of Groups,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0092624,Serge Lang,9783540683377,1625,1996
,Topics in Control Theory,Springer,Control Theory,http://dx.doi.org/10.1007/BFb0076922,Felix Albrecht,9783540358671,63,1968
,Topics in Cryptology – CT-RSA 2020,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-40186-3,Stanislaw Jarecki,9783030401863,,2020
,Topics in Differential Geometry,American Mathematical Society,Mathematics,https://www.ams.org/books/gsm/093/,Peter W. Michor,9781470411619, ,2008
,Topics in Fluorescence Spectroscopy: Vol 1,Springer US,"Biochemistry, Analytical Chemistry",http://link.springer.com/10.1007/b112905,"Lakowicz,Joseph R.",9780306470578,,1999
,Topics in Fluorescence Spectroscopy: Vol 2,Springer US,"Biochemistry, Analytical Chemistry",http://link.springer.com/10.1007/b112907,"Lakowicz,Joseph R.",9780306470585,,2002
,Topics in Fluorescence Spectroscopy: Vol 3,Springer US,"Biochemistry, Analytical Chemistry",http://link.springer.com/10.1007/b112909,"Lakowicz,Joseph R. ",9780306470592,,2002
,Topics in Fluorescence Spectroscopy: Vol 4,Springer US,"Biochemistry, Analytical Chemistry",http://link.springer.com/10.1007/b112911,"Lakowicz,Joseph R. ",9780306470608,,1994
,Topics in Fluorescence Spectroscopy: Vol 5,Springer US,"Physical Chemistry, Analytical Chemistry",http://link.springer.com/10.1007/b115592,"Lakowicz,Joseph R. ",9780306470707,,2002
,Topics in Fluorescence Spectroscopy: Vol 6,Springer US,"Biochemistry , Analytical Chemistry",http://link.springer.com/10.1007/b115628,"Lakowicz,Joseph R.",9780306471025,,2000
,Topics in Functional Analysis,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0079844,Albert Wilansky,9783540355250,45,1967
,Topics in Invariant Theory,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0083499,Marie-Paule Malliavin,9783540475927,1478,1991
,Topics in K-Theory,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0082284,"Luke H. Hodgkin, Victor P. Snaith",9783540380269,496,1975
,Topics in Modern Optics,New Age International,"Science , Physics",http://elib4u.ipublishcentral.com/product/topics-in-modern-optics ,"A S Parasnis  , K R Sarma  , R K Thareja",9788122471533,,2000
,Topics in Multiplicative Number Theory,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0060851,Hugh L. Montgomery,9783540369356,227,1971
,Topics in Nevanlinna Theory,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0093846,"Serge Lang, William Cherry",9783540471462,1433,1990
,Topics in Nuclear Physics I,Springer,Physics,http://dx.doi.org/10.1007/3-540-10851-3,"T. T. S. Kuo, S. S. M. Wong",9783540387602,144,1981
,Topics in Nuclear Physics II A Comprehensive Review of Recent Developments,Springer,Physics,http://dx.doi.org/10.1007/BFb0017230,"T. T. S. Kuo, S. S. M. Wong",9783540387640,145,1981
,Topics in Numerical Analysis,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0063198,Peter R. Turner,9783540395584,965,1982
,Topics in Quantum Field Theory and Gauge Theories,Springer,Physics,http://dx.doi.org/10.1007/3-540-08841-5,J. A. Azcárraga,9783540358206,77,1978
,Topics in Set Theory,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0098398,Mohamed Bekkali,9783540474227,1476,1991
