langcode,title,field_a2zpublisher,field_a2zsubject,field_a2zurl,field_author,field_isbn,field_vol,field_year
,"Impedance spectroscopy: theory, experiment, and applications",Wiley,"Spectroscopy, Electrochemical analysis",https://onlinelibrary.wiley.com/doi/book/10.1002/9781119381860,"Evgenij Barsoukov, J. Ross Macdonald",9781119381860,3rd ed.,2018
,Implanted Antennas in Medical Wireless Communications,Synthesis Collection of Technology (R0),"Components, Circuits, Devices and Systems",https://doi.org/10.1007/978-3-031-01531-1,"Yahya Rahmat-Samii, Jaehoon Kim",9783031015311,,2006
,Importance of Psychological Traits,Springer US,"Clinical Psychology, Cognitive Psychology, Personality and Social Psychology",http://link.springer.com/10.1007/b107732,"Williams,John E. ",9780306471520,,2002
,Importance of Speculation in Design Research,Synthesis Collection of Technology (R0),Human Computer Interaction,https://doi.org/10.1007/978-3-031-67095-4,"Ron Wakkary, Doenja Oogjes",9783031670954,,2025
,Impossibility Results for Distributed Computing,Synthesis Collection of Technology (R0),Computing and Processing,https://doi.org/10.1007/978-3-031-02010-0,"Hagit Attiya, Faith Ellen",9783031020100,,2014
,Improving Competence across the Lifespan,Springer US,"Cognitive Psychology, Clinical Psychology, Geriatrics/Gerontology",http://link.springer.com/10.1007/b112701,"Pushkar, Dolores ",9780306471490,,2002
,In-/Near-Memory Computing,Synthesis Collection of Technology (R0),Circuits and Systems,https://doi.org/10.1007/978-3-031-01772-8,"Daichi Fujiki, Xiaowei Wang, Arun Subramaniyan, Reetuparna Das",9783031017728,,2021
,Incentive-Centric Semantic Web Application Engineering,Synthesis Collection of Technology (R0),Computing and Processing,https://doi.org/10.1007/978-3-031-79441-4,"Elena Simperl, Roberta Cuel, Martin Stein",9783031794414,,2013
,Incidental Exposure to Online News,Synthesis Collection of Technology (R0),Computing and Processing,https://doi.org/10.1007/978-3-031-02305-7,"Borchuluun Yadamsuren, Sanda Erdelez",9783031023057,,2017
,Inclusive Design,Springer Nature,Engineering,https://link.springer.com/openurl?genre=book&isbn=978-1-4471-0001-0,"P.John Clarkson, Roger Coleman, Simeon Keates, Cherie Lebbon",9781447100010,,2003
,Inclusive Designing,Springer Nature,Engineering,https://link.springer.com/openurl?genre=book&isbn=978-3-319-05095-9,"P. M. Langdon, J. Lazar, A. Heylighen, H. Dong",9783319050959,,2014
,Incomplete Data and Data Dependencies in Relational Databases,Synthesis Collection of Technology (R0),Computing and Processing,https://doi.org/10.1007/978-3-031-01893-0,"Sergio Greco, Cristian Molinaro, Francesca Spezzano",9783031018930,,2012
,Incompressible Flow,Wiley,"Physical Sciences & Engineering, Mechanical Engineering",https://onlinelibrary.wiley.com/doi/book/10.1002/9781118713075,Panton,9781118713075,4th ed.,2013
,Incropera's Principles of Heat and Mass Transfer,Wiley India,Engineering,https://ebooks.wileyindia.com/product-details/282450,Incropera,9788126595143,,2020
,Indeterminate Structural Analysis,PHI,Civil,https://elibrary.phindia.com/ebooks/reader/9789354432941,"Sahoo, Dipti Ranjan",9789354432941,,2020
,Index and Other Useful Information,Springer,Mathematics,http://dx.doi.org/10.1007/978-1-4899-4581-5,Springer-Verlag Berlin Heidelberg,9781489945815,,1975
,Index and Other Useful Information,Springer,Physics,http://dx.doi.org/10.1007/978-3-662-29391-1,"H. Araki, J. Ehlers, K. Hepp, R. Kippenhahn, H. A. Weidenmüller, J. Zittartz, W. Beiglböck",9781489945815,"1-222, Index",1985
,Index Generation Functions,Synthesis Collection of Technology (R0),Computing and Processing,https://doi.org/10.1007/978-3-031-79911-2,Tsutomu Sasao,9783031799112,,2020
,Indexed Categories and Their Applications,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0061360,"Peter T. Johnstone, Robert Paré, R. D. Rosebrugh, D. Schumacher, R. J. Wood, G. C. Wraith",9783540357629,661,1978
,Indexicality,DeGruyter,Linguistics and Semiotics,https://www.degruyter.com/isbn/9783110791433,Peter Juul Nielsen,9783110791433,,2024
,India Connected ,SAGE,"Communication & Media Studies, New Media & Communication Technology",https://evidya.sagepub.in/library/india-connected?bookId=3535&siteName=evidya,Sunetra Sen Narayan,,,2017
,Indian Financial System,Pearson,Business & Economics,https://admin.elibrary.in.pearson.com/api/1.0/org/10032022/launchlibrary,Pathak,9789361596612,6th ed.,2024
,India's Nuclear Fuel Cycle,Synthesis Collection of Technology (R0),Nuclear Engineering,https://doi.org/10.1007/978-3-031-02489-4,"Taraknath V.K. Woddi, William S. Charlton, Paul Nelson",9783031024894,,2009
,Indistinguishability Obfuscation from Well-Studied Assumptions,Association for Computing Machinery,Cryptography,https://dl.acm.org/doi/book/10.1145/3705540,Aayush Jain,9798400713651,,2025
,Individual and Collective Graph Mining,Synthesis Collection of Technology (R0),Computing and Processing,https://doi.org/10.1007/978-3-031-01911-1,"Danai Koutra, Christos Faloutsos",9783031019111,,2018
,Induced Representations and Banach *-Algebraic Bundles,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0086204,J. M. G. Fell,9783540699774,582,1977
,Inductive Logic Programming,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-49210-6,"Dimitar Kazakov, Can Erten",9783030492106,,2020
,Industrial Catalysis - A Practical Approach,Wiley,"Catalysis, Catalysis",https://onlinelibrary.wiley.com/doi/book/10.1002/3527607684,Hagen,9783527607686,2nd ed.,2005
,"Industrial Dyes - Chemistry, Properties, Applications",Wiley,"Chemistry, Industrial Chemistry",https://onlinelibrary.wiley.com/doi/book/10.1002/3527602011,Hunger,9783527602018,,2003
,Industrial Economics: An Introductory Textbook,New Age International,"Engineering , Industrial Engineering , Industrial Technology",http://elib4u.ipublishcentral.com/product/industrial-economics-introductory-textbook ,R R  Barthwal,9788122445121,3rd ed.,2010
,Industrial Electronic Circuits Laboratory Manual,Synthesis Collection of Technology (R0),Computer Science,https://doi.org/10.1007/978-3-031-50773-1,Farzin Asadi,9783031507731,,2024
,"Industrial Instrumentation, Safety and Management",CBS Publishers,Electrical & Electronics Engineering,http://www.eduport-global.com/product/industrial-instrumentation-safety-management,Chakraborty,9789388327299,,2020
,Industrial Internet,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-981-15-7490-0,Center for Electronics and Information Studies Chinese Academy of Engineering,9789811574900,,2020
,Industrial IoT ,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-42500-5,Ismail Butun,9783030425005,,2020
,Industrial Networks and Intelligent Systems,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-63083-6,"Nguyen-Son Vo, Van-Phuc Hoang",9783030630836,,2020
,Industrial Organic Pigments,Wiley,Technology & Engineering,https://onlinelibrary.wiley.com/doi/book/10.1002/3527602429,Herbst,9783527602421,3rd ed.,2004
,"Industrial Plasma Engineering, Vol. 2:Applications to Nonthermal Plasma Processing",Routledge,Plasma Physics,http://www.taylorfrancis.com/books/Plasma Physics,"Roth, J. R.",9780203750995,,1995
,Industrial Plasma Technology: Application from Environment to Energy Technologies,Wiley,Physical Sciences & Engineering,https://onlinelibrary.wiley.com/doi/book/10.1002/9783527629749,"Kawai,Y.",9783527629749,,2010
,Infinitary Combinatorics and the Axiom of Determinateness,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0069385,Eugene M. Kleinberg,9783540370970,612,1977
,Infinitary Logic: In Memoriam Carol Karp,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0081118,David W. Kueker,9783540379492,492,1975
,Infinite Dimensional Groups and Algebras in Quantum Physics,Springer,Physics,http://dx.doi.org/10.1007/978-3-540-49141-5,Johnny T. Ottesen,9783540491415,27,1995
,Infinite Dimensional Lie Transformations Groups,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0063400,Hideki Omori,9783540372950,427,1974
,Infinite Matrices of Operators,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0088196,Ivor J. Maddox,9783540389460,786,1980
,Infinite-Dimensional Systems,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0072759,"Franz Kappel, Wilhelm Schappacher",9783540389323,1076,1984
,Infinitesimally Central Extensions of Chevalley Groups,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0060175,W. L. J. Kallen,9783540378570,356,1973
,Inflammation: Fundamental Mechanisms,World Scientific,"Medicine, Immunology",https://www.worldscientific.com/worldscibooks/10.1142/10028#t=toc,Ley Klaus,9789813109445,,2018
,Informatics in Schools. Engaging Learners in Computational Thinking,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-63212-0,"Külli Kori, Mart Laanpere",9783030632120,,2020
,Information and Communication Technologies,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-62833-8,"Germania Rodriguez Morales, Efraín R. Fonseca C., Juan Pablo Salgado, Pablo Pérez-Gosende, Marcos Orellana Cordero, Santiago Berrezueta",9783030628338,,2020
,Information and Communication Technologies for Ageing Well and e-Health,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-52677-1,"Martina Ziefle, Leszek A. Maciaszek",9783030526771,,2020
,Information and Communication Technologies for Development,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-65828-1,"Julian M. Bass, P. J. Wall",9783030658281,,2020
,"Information and Communication Technologies in Education, Research, and Industrial Applications",Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-39459-2,"Vadim Ermolayev, Frédéric Mallet, Vitaliy Yakovyna, Heinrich C. Mayr, Aleksander Spivakovsky",9783030394592,,2020
,Information and Communications Security,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-41579-2,"Jianying Zhou, Xiapu Luo, Qingni Shen, Zhen Xu",9783030415792,,2020
,Information and Communications Security,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-61078-4,"Weizhi Meng, Dieter Gollmann, Christian D. Jensen, Jianying Zhou",9783030610784,,2020
,Information and Cyber Security,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-43276-8,"Hein Venter, Marianne Loock, Marijke Coetzee, Mariki Eloff, Jan Eloff",9783030432768,,2020
,Information and Cyber Security,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-66039-0,"Hein Venter, Marianne Loock, Marijke Coetzee, Mariki Eloff, Jan Eloff, Reinhardt Botha",9783030660390,,2020
,Information and Human Values,Synthesis Collection of Technology (R0),Computing and Processing,https://doi.org/10.1007/978-3-031-02332-3,Kenneth Fleischmann,9783031023323,,2014
,Information and Influence Propagation in Social Networks,Synthesis Collection of Technology (R0),Computing and Processing,https://doi.org/10.1007/978-3-031-01850-3,"Wei Chen, Carlos Castillo, Laks V.S. Lakshmanan",9783031018503,,2014
,Information and Knowledge Management Expanding the Definition of “Database”,Springer,Computer Science,http://dx.doi.org/10.1007/3-540-57419-0,"Timothy W. Finin, Charles K. Nicholas, Yelena Yesha",9783540481485,752,1993
,Information and Software Technologies,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-59506-7,"Audrius Lopata, Rita Butkienė, Daina Gudonienė, Vilma Sukackė",9783030595067,,2020
,Information Architecture : The Design and Integration of Information Spaces,Synthesis Collection of Technology (R0),Computing and Processing,https://doi.org/10.1007/978-3-031-02267-8,"Wei Ding, Xia Lin",9783031022678,,2010
,Information Architecture : The Design and Integration of Information Spaces,Synthesis Collection of Technology (R0),Computing and Processing,https://doi.org/10.1007/978-3-031-02308-8,"Wei Ding, Xia Lin, Michael Zarro",9783031023088,2nd ed.,2017
,Information Architecture and UX Design,Synthesis Collection of Technology (R0),Human Computer Interaction,https://doi.org/10.1007/978-3-031-72138-0,"Wei Ding, Xia Lin, Michael Zarro",9783031721380,3rd ed.,2025
,Information Communication,Synthesis Collection of Technology (R0),"Communication, Networking and Broadcast Technologies, Computing and Processing",https://doi.org/10.1007/978-3-031-02293-7,Ma Feicheng,9783031022937,,2015
,Information Concepts,Synthesis Collection of Technology (R0),Computing and Processing,https://doi.org/10.1007/978-3-031-02273-9,Gary Marchionini,9783031022739,,2010
,Information Hiding,Springer,Computer Science,http://dx.doi.org/10.1007/3-540-61996-8,Ross Anderson,9783540495895,1174,1996
,Information Management and Big Data,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-46140-9,"Juan Antonio Lossio-Ventura, Nelly Condori-Fernandez, Jorge Carlos Valverde-Rebaza",9783030461409,,2020
,Information Management in Computer Integrated Manufacturing,Springer,Computer Science,http://dx.doi.org/10.1007/3-540-60286-0,"Heimo H. Adelsberger, Jiří Lažanský, Vladimír Mařík",9783540447856,973,1995
,Information Processing and Management of Uncertainty in Knowledge-Based Systems,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-50143-3,"Marie-Jeanne Lesot, Susana Vieira, Marek Z. Reformat, João Paulo Carvalho, Anna Wilbik, Bernadette Bouchon-Meunier, Ronald R. Yager",9783030501433,,2020
,Information Processing and Management of Uncertainty in Knowledge-Based Systems,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-50146-4,"Marie-Jeanne Lesot, Susana Vieira, Marek Z. Reformat, João Paulo Carvalho, Anna Wilbik, Bernadette Bouchon-Meunier, Ronald R. Yager",9783030501464,,2020
,Information Processing and Management of Uncertainty in Knowledge-Based Systems,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-50153-2,"Marie-Jeanne Lesot, Susana Vieira, Marek Z. Reformat, João Paulo Carvalho, Anna Wilbik, Bernadette Bouchon-Meunier, Ronald R. Yager",9783030501532,,2020
,"Information Processing in Medical Imaging: 12th International Conference, IPMI '91 Wye, UK",Springer,Computer Science,http://dx.doi.org/10.1007/BFb0033736,"Alan C. F. Colchester, David J. Hawkes",9783540475217,511,1991
,"Information Processing in Medical Imaging: 13th International Conference, IPMI '93 Flagstaff, Arizona, USA",Springer,Computer Science,http://dx.doi.org/10.1007/BFb0013776,"Harrison H. Barrett, A. F. Gmitro",9783540477426,687,1993
,Information Retrieval,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-56725-5,"Zhicheng Dou, Qiguang Miao, Wei Lu, Jiaxin Mao, Guang Jia",9783030567255,,2020
,Information Retrieval Evaluation,Synthesis Collection of Technology (R0),Computing and Processing,https://doi.org/10.1007/978-3-031-02276-0,Donna Harman,9783031022760,,2011
,Information Retrieval Models,Synthesis Collection of Technology (R0),Computing and Processing,https://doi.org/10.1007/978-3-031-02328-6,Thomas Roelleke,9783031023286,,2013
,Information Retrieval Technology,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-42835-8,"Fu Lee Wang, Haoran Xie, Wai Lam, Aixin Sun, Lun-Wei Ku, Tianyong Hao, Wei Chen, Tak-Lam Wong, Xiaohui Tao",9783030428358,,2020
,Information Retrieval: Advanced Topics and Techniques,Association for Computing Machinery,"Machine Learning , Neural Networks",https://dl.acm.org/doi/book/10.1145/3674127,Omar Alonso and Ricardo Baeza-Yates,9798400710506,,2024
,"Information Search, Integration, and Personalization",Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-44900-1,"Giorgos Flouris, Dominique Laurent, Dimitris Plexousakis, Nicolas Spyratos, Yuzuru Tanaka",9783030449001,,2020
,Information Security,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-62974-8,"Willy Susilo, Robert H. Deng, Fuchun Guo, Yannan Li, Rolly Intan",9783030629748,,2020
,Information Security,Wiley,Computer and Information Science,https://onlinelibrary.wiley.com/doi/book/10.1002/0471744190,Stamp,9780471744191,,2005
,Information Security and Cryptology,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-42921-8,"Zhe Liu, Moti Yung",9783030429218,,2020
,Information Security and Cryptology – ICISC 2019,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-40921-0,Jae Hong Seo,9783030409210,,2020
,Information Security and Privacy,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-55304-3,"Joseph K. Liu, Hui Cui",9783030553043,,2020
,Information Security and Privacy,Springer,Computer Science,http://dx.doi.org/10.1007/BFb0023281,"Josef Pieprzyk, Jennifer Seberry",9783030553043,1172,1996
,Information Security Applications,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-39303-8,Ilsun You,9783030393038,,2020
,Information Security Applications,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-65299-9,Ilsun You,9783030652999,,2020
,Information Security Education. Information Security in Action,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-59291-2,"Lynette Drevin, Suné Von Solms, Marianthi Theocharidou",9783030592912,,2020
,Information Security Theory and Practice,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-41702-4,"Maryline Laurent, Thanassis Giannetsos",9783030417024,,2020
,Information Storage,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-19262-4,"Cornelia S. Große, Rolf Drechsler",9783030192624,,2020
,Information Systems,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-44322-1,"Marinos Themistocleous, Maria Papadaki",9783030443221,,2020
,Information Systems,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-63396-7,"Marinos Themistocleous, Maria Papadaki, Muhammad Mustafa Kamal",9783030633967,,2020
,Information Systems and Artificial Intelligence: Integration Aspects,Springer,Computer Science,http://dx.doi.org/10.1007/3-540-53557-8,Dimitris Karagiannis,9783540468097,474,1991
,Information Systems and Data Management,Springer,Computer Science,http://dx.doi.org/10.1007/3-540-60584-3,Subhash Bhalla,9783540477990,1006,1995
,Information Systems and Neuroscience,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-60073-0,"Fred D. Davis, René Riedl, Jan vom Brocke, Pierre-Majorique Léger, Adriane B. Randolph, Thomas Fischer",9783030600730,,2020
,Information Systems Methodology,Springer,Computer Science,http://dx.doi.org/10.1007/3-540-08934-9,"Giampio Bracchi, Peter Christian Lockemann",9783540357315,65,1978
,Information Systems Security,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-65610-2,"Salil Kanhere, Vishwas T Patil, Shamik Sural, Manoj S Gaur",9783030656102,,2020
,Information Systems Security and Privacy,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-49443-8,"Paolo Mori, Steven Furnell, Olivier Camp",9783030494438,,2020
,Information Technology : Selected Tutorials,Springer US,Computer Hardware,http://link.springer.com/10.1007/b98987,"Reis, Ricardo ",9781402081590,,2004
,Information Technology for Management: Current Research and Future Directions,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-43353-6,Ewa Ziemba,9783030433536,,2020
,Information Technology in Disaster Risk Reduction,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-48939-7,"Yuko Murayama, Dimiter Velev, Plamena Zlateva",9783030489397,,2020
,Information Theoretic Principles for Agent Learning,Synthesis Collection of Technology (R0),Computer Science,https://doi.org/10.1007/978-3-031-65388-9,Jerry D. Gibson,9783031653889,,2025
,Information Theory,SAGE Publications Ltd,Information Theory,https://doi.org/10.4135/9781412984485,Klaus Krippendorff,9781412984485,,1986
,Information Theory and Applications,Springer,Computer Science,http://dx.doi.org/10.1007/3-540-57936-2,"T. Aaron Gulliver, Norman P. Secord",9783540483922,793,1994
,Information Theory and Applications II,Springer,Computer Science,http://dx.doi.org/10.1007/BFb0025130,"Jean-Yves Chouinard, Paul Fortier, T. Aaron Gulliver",9783540706472,1133,1996
,Information Theory and Rate Distortion Theory for Communications and Compression,Synthesis Collection of Technology (R0),"Communication, Networking and Broadcast Technologies",https://doi.org/10.1007/978-3-031-01680-6,Jerry Gibson,9783031016806,,2014
,Information Theory Tools for Computer Graphics,Synthesis Collection of Technology (R0),Computing and Processing,https://doi.org/10.1007/978-3-031-79546-6,"Mateu Sbert, Miquel Feixas, Jaume Rigau, Miguel Chover, Ivan Viola",9783031795466,,2009
,Information Theory Tools for Image Processing,Synthesis Collection of Technology (R0),Computing and Processing,https://doi.org/10.1007/978-3-031-79555-8,"Miquel Feixas, Anton Bardera, Jaume Rigau, Qing Xu",9783031795558,,2014
,"Information Theory, Coding and Cryptography",McGraw Hill,Computer Science,https://resolver.vitalsource.com/9789385880575/?brand=mcgrawhillindia.vitalsource.com  ,Bose,,3rd ed.,2016
,"Information Theory, Coding and Cryptography",Tata McGraw Hill,Computer Science,https://ebookcentral.proquest.com/lib/iitdelhi/detail.action?docID=5121111&query=,Bose Ranjan,9780071336604,2nd ed.,2008
,Information Verification in the Digital Age,Synthesis Collection of Technology (R0),"Computing and Processing, General Topics for Engineers",https://doi.org/10.1007/978-3-031-02039-1,Nora Martin,9783031020391,,2016
,"Information, Communication and Computing Technology",Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-981-15-9671-1,"Costin Badica, Panos Liatsis, Latika Kharb, Deepak Chahal",9789811596711,,2020
,"Information, Knowledge, and Technology for Teaching and Research in Africa",Synthesis Collection of Technology (R0),Library Science,https://doi.org/10.1007/978-3-031-65745-0,"Dennis Ocholla, Omwoyo Bosire Onyancha, Aderonke Olaitan Adesina",9783031657450,,2025
,"Information, Knowledge, and Technology for Teaching and Research in Africa : Data and Knowledge Management",Synthesis Collection of Technology (R0),Library Science,https://doi.org/10.1007/978-3-031-59053-5,"Dennis Ocholla, Omwoyo Bosire Onyancha, Aderonke Olaitan Adesina",9783031590535,,2024
,"Information, Knowledge, and Technology for Teaching and Research in Africa : Human Machine Interaction and User Interfaces",Synthesis Collection of Technology (R0),Library Science,https://doi.org/10.1007/978-3-031-60267-2,"Dennis Ocholla, Omwoyo Bosire Onyancha, Aderonke Olaitan Adesina",9783031602672,,2024
,"Information, Weight of Evidence, the Singularity between Probability Measures and Signal Detection",Springer,Mathematics,http://dx.doi.org/10.1007/BFb0064126,"David Bridston Osteyee, Irving John Good",9783540382942,376,1974
,"Informing Chemical Engineering Decisions with Data, Research, and Government Resources",Synthesis Collection of Technology (R0),Bioengineering,https://doi.org/10.1007/978-3-031-01670-7,"Patricia Elaine Kirkwood, Necia T. Parker-Gibson",9783031016707,,2013
,Infrared and Terahertz Detectors,Taylor & Francis,"Engineering & Technology, Electrical & Electronic Engineering",www.taylorfrancis.com/books/9781315271330,"Rogalski , Antoni",9781315271330,3rd ed.,2019
,Infrared Extinction and Standardization,Springer,Physics,http://dx.doi.org/10.1007/3-540-51610-7,E. F. Milone,9783540467106,341,1989
,Injective Choice Functions,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0072628,"Michael Holz, Klaus-Peter Podewski, Karsten Steffens",9783540474265,1238,1987
,In-Memory Computing,Springer Nature,Engineering,https://link.springer.com/openurl?genre=book&isbn=978-3-030-18026-3,"Saeideh Shirinzadeh, Rolf Drechsler",9783030180263,,2020
,Innovation and Technology — Strategies and Policies,Springer Netherlands,"Business and Management, Environmental Management, Mechanical Engineering",http://link.springer.com/10.1007/978-0-585-29606-7,"Soares, Olivério D. D.",9780585296067,,1997
,Innovation for Systems Information and Decision,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-64399-7,"Adiel Teixeira de Almeida, Danielle Costa Morais",9783030643997,,2020
,Innovation in Language Learning and Teaching,DeGruyter,Linguistics and Semiotics,https://www.degruyter.com/isbn/9789027252869,Richard Smith,9789027252869,,2023
,Innovation Management and New Product Development,Pearson Education,Business/Management,https://ebookcentral.proquest.com/lib/iitdelhi/detail.action?docID=5186181,"Trott, Paul",9781292165400,6th ed.,2017
,Innovation Mode,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-45139-4,George Krasadakis,9783030451394,,2020
,Innovations and Interdisciplinary Solutions for Underserved Areas,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-51051-0,"Jessica P. R. Thorn, Assane Gueye, Adam P. Hejnowicz",9783030510510,,2020
,Innovations for Community Services,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-37484-6,"Siddharth Swarup Rautaray, Gerald Eichler, Christian Erfurth, Günter Fahrnberger",9783030374846,,2020
,Innovations in Digital Economy,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-60080-8,"Dmitrii Rodionov, Tatiana Kudryavtseva, Mohammed Ali Berawi, Angi Skhvediani",9783030600808,,2020
,Innovations in Digital Research Methods,SAGE Publications Ltd,Internet research,https://doi.org/10.4135/9781473920651,Peter Halfpenny,9781473920651,,2015
,Innovations in the Memory System,Synthesis Collection of Technology (R0),"Components, Circuits, Devices and Systems, Computing and Processing",https://doi.org/10.1007/978-3-031-01763-6,Rajeev Balasubramonian,9783031017636,,2019
,Innovative Computing,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-981-15-5959-4,"Chao-Tung Yang, Yan Pei, Jia-Wei Chang",9789811559594,,2020
,Innovative Decision-Making Techniques,Synthesis Collection of Technology (R0),Business and Management,https://doi.org/10.1007/978-3-031-11280-5,"Terry Bresnick, Omar Periu",9783031112805,,2022
,Innovative Security Solutions for Information Technology and Communications,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-41025-4,"Emil Simion, Rémi Géraud-Stewart",9783030410254,,2020
,Innovative Technologies and Learning,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-63885-6,"Tien-Chi Huang, Ting-Ting Wu, João Barroso, Frode Eika Sandnes, Paulo Martins, Yueh-Min Huang",9783030638856,,2020
,Inorganic Chemistry,New Age International,"Science , Chemistry , Inorganic",http://elib4u.ipublishcentral.com/product/inorganic-chemistry50118775 ,Chakrabarty D K,9781781830710,3rd ed.,2013
,Inorganic chemistry,Pearson,STEM,https://admin.elibrary.in.pearson.com/api/1.0/org/10032022/launchlibrary,"Miessler, Gary L.",9781292034003,5th ed.,2008
,Inorganic Chemistry,Pearson Education,"Science: Chemistry, Science",https://ebookcentral.proquest.com/lib/iitdelhi/detail.action?docID=5173737,"Housecroft, Catherine;Sharpe, Alan G.",9780273742784,4th ed.,2012
,Inorganic Chemistry: Principles of Structure and Reactivity,Pearson,STEM,https://ebooks.elibrary.in.pearson.com/wr/launchbook.html?id=10032022,Huheey / Medhi ,9789356069114,5th ed.,2022
,Inside Culture,SAGE Publications Ltd,Culture,https://doi.org/10.4135/9781849209267,Nick Couldry,9781849209267,,2000
,Inside Interviewing,SAGE Publications Ltd,Interviewing,https://doi.org/10.4135/9781412984492,Jaber F. Gubrium; James Holstein,9781412984492,,2003
,Inside Organizations,SAGE Publications Ltd,Inside Organizations,https://doi.org/10.4135/9781529716856,Sultan,9781529716856,,2016
,Instant Recovery with Write-Ahead Logging,Synthesis Collection of Technology (R0),"Computing and Processing, Components, Circuits, Devices and Systems",https://doi.org/10.1007/978-3-031-01852-7,"Goetz Graefe, Wey Guy, Caetano Sauer",9783031018527,,2015
,Instant Recovery with Write-Ahead Logging,Synthesis Collection of Technology (R0),"Computing and Processing, Components, Circuits, Devices and Systems",https://doi.org/10.1007/978-3-031-01857-2,"Goetz Graefe, Wey Guy, Caetano Sauer",9783031018572,,2016
,Instrumental Methods of Analysis,CBS Publishers,Chemical Engineering,http://www.eduport-global.com/product/instrumental-methods-analysis50114327,Willard M. H.,9789388327008,7th ed.,2020
,Instrumentation and Control Systems,McGraw Hill,Electronics,https://resolver.vitalsource.com/9789385880537/?brand=mcgrawhillindia.vitalsource.com  ,"Raju, Padma",,,2016
,Instrumentation Measurement and Analysis,McGraw Hill,Electronics,https://resolver.vitalsource.com/9780071321785/?brand=mcgrawhillindia.vitalsource.com  ,Nakra,,3rd ed.,2009
