langcode,title,field_a2zpublisher,field_a2zsubject,field_a2zurl,field_author,field_isbn,field_vol,field_year
,Introduction to the Numerical Analysis of Spectral Methods,Springer,Physics,http://dx.doi.org/10.1007/BFb0020591,Bertrand Mercier,9783540461586,318,1989
,Introduction to the Philosophy of Methodology,SAGE Publications Ltd,Methodology,https://doi.org/10.4135/9781473957633,Kerry E Howell,9781473957633,,2013
,Introduction to the Physics And Electrochemistry Of Semiconductors: Fundamentals and Applications,Wiley,Physics,https://onlinelibrary.wiley.com/doi/book/10.1002/9781119274360,Maheshwar Sharon,9781119274360,,2016
,Introduction to the Physics of Waves,Cambridge University Press,"Physics and Astronomy, General and Classical Physics",https://doi.org/10.1017/CBO9781139048149,Freegarde,9781139048149,,2010
,Introduction to the PL/CV2 Programming Logic,Springer,Computer Science,http://dx.doi.org/10.1007/3-540-11492-0,"R. L. Constable, S. D. Johnson, C. D. Eichenlaub",9783540391791,135,1982
,Introduction to the Planning Domain Definition Language,Synthesis Collection of Technology (R0),"Computing and Processing, General Topics for Engineers",https://doi.org/10.1007/978-3-031-01584-7,"Patrik Haslum, Nir Lipovetzky, Daniele Magazzeni, Christian Muise",9783031015847,,2019
,Introduction to The Principles of Digital Communications,New Age International,"Engineering , Electronics , Computer",http://elib4u.ipublishcentral.com/product/introduction-to-principles-digital-communications ,"N B Chakrabarti  , A K Datta",9788122471526,,2007
,Introduction to the Theory of Algebraic Surfaces,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0082246,Oscar Zariski,9783540360926,83,1969
,Introduction to the Theory of Analytic Spaces,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0077071,Raghavan Narasimhan,9783540348450,25,1966
,Introduction to the Theory of Differential Inclusions,American Mathematical Society,Mathematics,https://www.ams.org/books/gsm/041/,Georgi V. Smirnov,9781470420925, ,2002
,Introduction to the Theory of Heavy-Ion Collisions,Springer,Physics,http://dx.doi.org/10.1007/978-3-540-38271-3,"Wolfgang Nörenberg, Hans A. Weidenmüller",9783540382713,51,1976
,Introduction to the Theory of Metastable and Unstable States,Springer,Physics,http://dx.doi.org/10.1007/BFb0035331,"J. D. Gunton, M. Droz",9783540398943,183,1983
,Introduction to the Theory of Random Processes,American Mathematical Society,Mathematics,https://www.ams.org/books/gsm/043/,N. V. Krylov,9781470420949,,2006
,Introduction to the Theory of Vehicular Collisions,Synthesis Collection of Technology (R0),"Mechanical Engineering, Civil Law",https://doi.org/10.1007/978-3-031-62355-4,Luis Gonzalo Mejía Cañas,9783031623554,,2025
,Introduction to the Tools of Scientific Computing,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-60808-8,Einar Smith,9783030608088,,2020
,Introduction to Time Series Analysis,SAGE Publications Ltd,Time Series Analysis,https://doi.org/10.4135/9781483390857,Mark Pickup,9781483390857,,2015
,Introduction to Time-of-Flight Secondary Ion Mass Spectrometry (ToF-SIMS) and its Application to Materials Science,Institute of Physics Publishing ,"Physcis , Instrumentation and measurement",https://iopscience.iop.org/book/978-1-6817-4088-1,"Fearn, S",9781681740249,,2015
,"Introduction to Transport Phenomena : Momentum, Heat and Mass",PHI,Civil Engineering,https://elibrary.phindia.com/ebooks/reader/9789354432484,"Raj, Bodh",9789354432484,,2024
,Introduction to Unmanned Aerial Vehicles,New Age International,"Engineering , Civil , Mechanical",http://elib4u.ipublishcentral.com/product/introduction-to-unmanned-aerial-vehicles ,P K Garg,9788122459845,,2021
,Introduction to Verification of Visualization Techniques,Synthesis Collection of Technology (R0),Computing and Processing,https://doi.org/10.1007/978-3-031-02587-7,"Tiago Etiene, Robert M. Kirby, Cláudio T. Silva",9783031025877,,2016
,Introduction to Webometrics,Synthesis Collection of Technology (R0),Computing and Processing,https://doi.org/10.1007/978-3-031-02261-6,Michael Thelwall,9783031022616,,2009
,Introduction to Wireless Networking and Its Impact on Applications,Synthesis Collection of Technology (R0),Computer Science,https://doi.org/10.1007/978-3-031-27466-4,Peter Steenkiste,9783031274664,,2023
,Introduction to X-ray Crystallography,Cambridge University Press,"Physics and Astronomy,Life Sciences, Condensed Matter Physics, Nanoscience and Mesoscopic Physics,Molecular Biology, Biochemistry, and Structural Biology",https://doi.org/10.1017/CBO9780511622557,Woolfson,9780511622557,2nd ed.,2023
,Introductory Chemistry: Pearson New International Edition,Pearson Education,"Science: Chemistry, Science",https://ebookcentral.proquest.com/lib/iitdelhi/detail.action?docID=5174086,"Corwin, Charles H.",9781292033884,7th ed.,2014
,Introductory Course on Mathematical Game Theory,American Mathematical Society,Mathematics,https://www.ams.org/books/gsm/115/,Julio Gonzalez-Diaz; Ignacio Garcia-Jurado; M. Gloria Fiestras-Janeiro,9781470411770,,2001
,Introductory Course on Theory and Practice of Mechanical Vibrations,New Age International,"Engineering , Mechanical",http://elib4u.ipublishcentral.com/product/introductory-course-on-theory-practice-mechanical-vibrations ,"J S Rao  , K Gupta",9788122470079,2nd ed.,1999
,Introductory Functional Analysis with Applications,Wiley India,Sciences,https://ebooks.wileyindia.com/product-details/284049,Kreyszig,9789390395286,,2020
,Introductory Guide to SPSS® for Windows®,SAGE Publications Ltd,SPSS,https://doi.org/10.4135/9781412983280,Eric L. Einspruch,9781412983280,2nd ed.,2005
,Introductory Medical Imaging,Synthesis Collection of Technology (R0),Bioengineering,https://doi.org/10.1007/978-3-031-01631-8,Anil Bharath,9783031016318,,2009
,Introductory Methods of Numerical Analysis,PHI,Mathematics,https://elibrary.phindia.com/ebooks/reader/9789390544820,Sastry,9789390544820,5th ed.,2021
,Introductory Nuclear Physics,Wiley,"Science, Physics",https://ebookcentral.proquest.com/lib/iitdelhi/detail.action?docID=482376&query=,"Wong, Samuel S.",9783527617913,2nd ed.,2004
,Introductory Quantum Optics,Cambridge University Press,"Electronic, Optoelectronic Devices, and Nanotechnology,Engineering,Optics and Photonics,Physics and Astronomy",https://doi.org/10.1017/9781139151207,Gerry,9781139151207,2nd ed.,2010
,Introductory Statistics,Academic Press,Mathematical Sciences ,https://www.sciencedirect.com/science/book/9780128043172,Sheldon M. Ross,,4th ed.,2017
,Introductory Statistics for Health and Nursing Using SPSS,SAGE Publications Ltd,SPSS (Computer file),https://doi.org/10.4135/9781446221570,Louise Marston,9781446221570,,2010
,Introductory Tiling Theory for Computer Graphics,Synthesis Collection of Technology (R0),Computing and Processing,https://doi.org/10.1007/978-3-031-79543-5,Craig Kaplan,9783031795435,,2009
,Intrusion Detection,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-981-15-2716-6,"Nandita Sengupta, Jaya Sil",9789811527166,,2020
,Invariance and System Theory: Algebraic and Geometric Aspects,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0093318,Allen Tannenbaum,9783540385363,845,1981
,Invariant Manifolds,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0092042,"Morris W. Hirsch, Charles C. Pugh, Michael Shub",9783540373827,583,1977
,"Invariant Manifolds, Entropy and Billiards; Smooth Maps with Singularities",Springer,Mathematics,http://dx.doi.org/10.1007/BFb0099031,"Anatole Katok, Jean-Marie Strelcyn",9783540473497,1222,1986
,"Invariant Theory: LNM, volume 1278",Springer,Mathematics,http://dx.doi.org/10.1007/BFb0078801,Sebastian S. Koh,9783540479086,1278,1987
,"Invariant Theory: LNM, volume 585",Springer,Mathematics,http://dx.doi.org/10.1007/BFb0095644,T. A. Springer,9783540373704,585,1977
,"Invariant Theory: Proceedings of the 1st 1982 Session of the Centro Internazionale Matematico Estivo (C.I.M.E.) Held at Montecatini, Italy",Springer,Mathematics,http://dx.doi.org/10.1007/BFb0063233,Francesco Gherardelli,9783540400431,996,1983
,Invariant Wave Equations,Springer,Physics,http://dx.doi.org/10.1007/BFb0032327,"Giorgio Velo, Arthur S. Wightman",9783540359296,73,1978
,Invariants for Real-Generated Uniform Topological and Algebraic Categories,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0080886,Kevin A. Broughan,9783540379478,491,1975
,Inventing a European Nation,Synthesis Collection of Technology (R0),"General Topics for Engineers, Transportation",https://doi.org/10.1007/978-3-031-02129-9,"Maria Paula Diogo, Tiago Saraiva",9783031021299,,2021
,Invention of Craft,Bloomsbury Design Library,Handicraft,https://doi.org/10.5040/9781350036123?locatt=label:secondary_bloomsburyVisualArts,Glenn Adamson,9781350036123,,2013
,Inventions of Louis Pouzin,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-34836-6,"Chantal Lebrument, Fabien Soyez",9783030348366,,2020
,Inverse and Ill-Posed Sources Problems,De Gruyter,Analysis,http://www.degruyter.com/isbn/9783110969412,"Anikonov, Yu. E. / Bubnov, B. A. / Erokhin, G. N.",9783110969412,,1997
,Inverse Obstacle Scattering with Non-Over-Determined Scattering Data,Synthesis Collection of Technology (R0),"Computing and Processing, General Topics for Engineers",https://doi.org/10.1007/978-3-031-02418-4,Alexander G. Ramm,9783031024184,,2019
,Inverse Problems,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0072658,Giorgio Talenti,9783540473534,1225,1986
,Inverse Problems for Maxwell's Equations,De Gruyter,Analysis,http://www.degruyter.com/isbn/9783110900101,"Romanov, V. G. / Kabanikhin, S. I.",9783110900101,,1994
,Inverse Problems for Partial Differential Equations,De Gruyter,Analysis,http://www.degruyter.com/isbn/9783110944631,"Belov, Yurii Ya.",9783110944631,,2002
,Inverse Problems in Mathematical Physics,Springer,Physics,http://dx.doi.org/10.1007/3-540-57195-7,"Lassi Päivärinta, Erkki Somersalo",9783540479475,422,1993
,Investigative Research,SAGE Publications Ltd,"Research, Methodology",https://doi.org/10.4135/9781526422392,Derek Layder,9781526485281,,2018
,Invitation to Arithmetic Geometry,American Mathematical Society,Mathematics,https://www.ams.org/books/gsm/009/,Dino Lorenzini,9781470420697, ,2002
,Invitation to Ethnomethodology,SAGE Publications Ltd,Ethnomethodology,https://doi.org/10.4135/9781849208567,David Francis; Stephen Hester,9781849208567,,2004
,Invitation to Operator Theory,American Mathematical Society,Mathematics,https://www.ams.org/books/gsm/050/,Y. A. Abramovich; C. D. Aliprantis,9781470420994, ,1996
,Invitation to Social Construction,SAGE Publications Ltd,Social problems,https://doi.org/10.4135/9781473921276,Kenneth J Gergen,9781473921276,3rd ed.,2015
,"Ionic Liquids, Molten Salts and Polyelectrolytes",Springer,Physics,http://dx.doi.org/10.1007/3-540-11952-3,"K. -H. Bennemann, F. Brouers, D. Quitmann",9783540395409,172,1982
,Ionising Radiation Protection,Synthesis Collection of Technology (R0),Biological and Medical Physics,https://doi.org/10.1007/978-3-031-65525-8,Jordan Wain,9783031655258,,2025
,IoT as a Service,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-44751-9,"Bo Li, Jie Zheng, Yong Fang, Mao Yang, Zhongjiang Yan",9783030447519,,2020
,"IoT Streams for Data-Driven Predictive Maintenance and IoT, Edge, and Mobile for Embedded Machine Learning",Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-66770-2,"Joao Gama, Sepideh Pashami, Albert Bifet, Moamar Sayed-Mouchawe, Holger Fröning, Franz Pernkopf, Gregor Schiele, Michaela Blott",9783030667702,,2020
,IoT Technologies for HealthCare,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-42029-1,"Nuno M. Garcia, Ivan Miguel Pires, Rossitza Goleva",9783030420291,,2020
,IOTA Programming System,Springer,Computer Science,http://dx.doi.org/10.1007/3-540-12693-7,"Reiji Nakajima, Taiichi Yuasa",9783540386841,160,1983
,IPMU '92—Advanced Methods in Artificial Intelligence,Springer,Computer Science,http://dx.doi.org/10.1007/3-540-56735-6,"Bernadette Bouchon-Meunier, Llorenç Valverde, Ronald R. Yager",9783540476436,682,1993
,iRODS Primer,Synthesis Collection of Technology (R0),Computing and Processing,https://doi.org/10.1007/978-3-031-02271-5,"Arcot Rajasekar, Reagan Moore, Chien-Yi Hou, Christopher A. Lee, Richard Marciano, Michael Wan, Wayne Schroder, Sheau-Yen Chen",9783031022715,,2010
,iRODS Primer 2,Synthesis Collection of Technology (R0),Computing and Processing,https://doi.org/10.1007/978-3-031-02309-5,"Hao Xu, Terrell Russell, Jason Coposky, Arcot Rajasekar, Reagan Moore, Antoine de Torcy",9783031023095,,2017
,Iron Line Diagnostics in X-ray Sources,Springer,Physics,http://dx.doi.org/10.1007/BFb0031264,"A. Treves, G. C. Perola, L. Stella",9783540475835,385,1991
,Irrigation and Water Power Engineering,PHI,Civil Engineering,https://elibrary.phindia.com/ebooks/reader/9789390464166,"Saikia, Mimi Das , Das, Madan Mohan, Saikia, Mimi Das",9789390464166,,2016
,Irrigation and Water Resources Engineering,New Age International,"Engineering , Agriculture , Irrigation",http://elib4u.ipublishcentral.com/product/irrigation-water-resources-engineering ,G L Asawa,9788122423181,,2005
,ISA'91 Algorithms,Springer,Computer Science,http://dx.doi.org/10.1007/3-540-54945-5,"Wen-Lian Hsu, R. C. T. Lee",9783540466000,557,1991
,Isabelle,Springer,Computer Science,http://dx.doi.org/10.1007/BFb0030541,Lawrence C. Paulson,9783540485865,828,1994
,ISE Chemistry: Atoms First,McGraw Hill,Science,https://resolver.vitalsource.com/9781266301308/?brand=mcgrawhillindia.vitalsource.com  ,Burdge,,5th ed.,2023
,Ise Companion Website For Electronics:Principles and Applications,McGraw Hill,Electronics,https://resolver.vitalsource.com/9781260290578/?brand=mcgrawhillindia.vitalsource.com  ,Schuler,,9th ed.,2019
,Ise Ebook Online Access For Basic Statistics for Business and Economics,McGraw Hill,Management ,https://resolver.vitalsource.com/9781264363971/?brand=mcgrawhillindia.vitalsource.com  ,Lind,,10th ed.,2022
,"ISE Ebook Online Access For Business and Society: Stakeholders, Ethics, Public Policy",McGraw Hill,Management,https://resolver.vitalsource.com/9781265586140/?brand=mcgrawhillindia.vitalsource.com  ,Annelawrence;Jamesweber,,17th ed.,2023
,Ise Ebook Online Access For Business Research Methods,McGraw Hill,Operations & DecisionSciences,https://resolver.vitalsource.com/9781264364541/?brand=mcgrawhillindia.vitalsource.com  ,Schindler,,14th ed.,2022
,Ise Ebook Online Access For Chemistry,McGraw Hill,Science,https://resolver.vitalsource.com/9781260289022/?brand=mcgrawhillindia.vitalsource.com  ,Chang,,13th ed.,2019
,Ise Ebook Online Access For Chemistry,McGraw Hill,Science,https://resolver.vitalsource.com/9781260568813/?brand=mcgrawhillindia.vitalsource.com  ,Burdge,,5th ed.,2020
,Ise Ebook Online Access For Chemistry,McGraw Hill,Science,https://resolver.vitalsource.com/9781264364329/?brand=mcgrawhillindia.vitalsource.com  ,Raymondchang;Jasonoverby,,14th ed.,2022
,Ise Ebook Online Access For Chemistry in Context,McGraw Hill,Science,https://resolver.vitalsource.com/9781260590036/?brand=mcgrawhillindia.vitalsource.com  ,American Chemical Society,,10th ed.,2021
,Ise Ebook Online Access For Chemistry: Atoms First,McGraw Hill,Science,https://resolver.vitalsource.com/9781260590371/?brand=mcgrawhillindia.vitalsource.com  ,Burdge,,4th ed.,2021
,Ise Ebook Online Access For Chemistry: The Molecular Nature of Matter and Change,McGraw Hill,Science,https://resolver.vitalsource.com/9781260590173/?brand=mcgrawhillindia.vitalsource.com  ,Silberberg,,9th ed.,2021
,ISE Ebook Online Access For Chemistry: The Molecular Nature of Matter and Change,McGraw Hill,Science,https://resolver.vitalsource.com/9781266321375/?brand=mcgrawhillindia.vitalsource.com  ,Silberberg,,10th ed.,2023
,Ise Ebook Online Access For College Physics,McGraw Hill,Science,https://resolver.vitalsource.com/9781260568615/?brand=mcgrawhillindia.vitalsource.com  ,Giambattista,,5th ed.,2020
,Ise Ebook Online Access For Crafting and Executing Strategy: Concepts,McGraw Hill,Management ,https://resolver.vitalsource.com/9781264364725/?brand=mcgrawhillindia.vitalsource.com  ,John Gamble,,23rd ed.,2021
,Ise Ebook Online Access For Data Communications and Networking With TCP/IP Protocol Suite,McGraw Hill,Computer Science,https://resolver.vitalsource.com/9781264363353/?brand=mcgrawhillindia.vitalsource.com  ,Forouzan,,6th ed.,2022
,Ise Ebook Online Access For Database System Concepts,McGraw Hill,Computer Science,https://resolver.vitalsource.com/9781260569568/?brand=mcgrawhillindia.vitalsource.com  ,Silberschatz,,7th ed.,2020
,Ise Ebook Online Access For Discrete Mathematics and Its Applications,McGraw Hill,Science,https://resolver.vitalsource.com/9781260289701/?brand=mcgrawhillindia.vitalsource.com  ,Rosen,,8th ed.,2019
,Ise Ebook Online Access For Electronic Principles,McGraw Hill,Electronics,https://resolver.vitalsource.com/9781260579697/?brand=mcgrawhillindia.vitalsource.com  ,Malvino,,9th ed.,2020
,Ise Ebook Online Access For Engineering Circuit Analysis,McGraw Hill,Electrical Engineering,https://resolver.vitalsource.com/9781260288742/?brand=mcgrawhillindia.vitalsource.com  ,Hayt,,9th ed.,2019
,Ise Ebook Online Access For Engineering Computations: An Introduction Using Matlab and Excel,McGraw Hill,General Reference,https://resolver.vitalsource.com/9781260579802/?brand=mcgrawhillindia.vitalsource.com  ,Musto,,2nd ed.,2021
,Ise Ebook Online Access For Engineering Electromagnetics,McGraw Hill,Electronics,https://resolver.vitalsource.com/9781260288858/?brand=mcgrawhillindia.vitalsource.com  ,Hayt,,9th ed.,2019
,Ise Ebook Online Access For Entrepreneurship,McGraw Hill,Management,https://resolver.vitalsource.com/9781260568929/?brand=mcgrawhillindia.vitalsource.com  ,Hisrich,,11th ed.,2020
,Ise Ebook Online Access For Ethics in Engineering,McGraw Hill,CoreEngineering,https://resolver.vitalsource.com/9781264364046/?brand=mcgrawhillindia.vitalsource.com  ,Martin,,5th ed.,2022
,Ise Ebook Online Access For Fluid Mechanics,McGraw Hill,MechanicalEngineering,https://resolver.vitalsource.com/9781260590357/?brand=mcgrawhillindia.vitalsource.com  ,White,,9th ed.,2021
,Ise Ebook Online Access For Fluid Mechanics for Chemical Engineers,McGraw Hill,Chemical Engineering,https://resolver.vitalsource.com/9781260590586/?brand=mcgrawhillindia.vitalsource.com  ,De Nevers,,4th ed.,2021
,Ise Ebook Online Access For Fundamentals of Electric Circuits,McGraw Hill,Electrical Engineering,https://resolver.vitalsource.com/9781260590012/?brand=mcgrawhillindia.vitalsource.com  ,Alexander,,7th ed.,2021
,Ise Ebook Online Access For Fundamentals of Structural Analysis,McGraw Hill,Civil Engineering,https://resolver.vitalsource.com/9781260579574/?brand=mcgrawhillindia.vitalsource.com  ,Leet,,6th ed.,2021
,Ise Ebook Online Access For Fundamentals of Thermal-Fluid Sciences,McGraw Hill,Mechanical,https://resolver.vitalsource.com/9781264357642/?brand=mcgrawhillindia.vitalsource.com  ,Cengel,,6th ed.,2022
,"Ise Ebook Online Access For General, Organic, and Biological Chemistry",McGraw Hill,Science,https://resolver.vitalsource.com/9781264364626/?brand=mcgrawhillindia.vitalsource.com  ,Janicesmith,,5th ed.,2022
,Ise Ebook Online Access For Grob'S Basic Electronics,McGraw Hill,Electronics,https://resolver.vitalsource.com/9781260590135/?brand=mcgrawhillindia.vitalsource.com  ,Schultz,,13th ed.,2021
,ISE Ebook Online Access For Introduction to Chemical Engineering Thermodynamics,McGraw Hill,Science,https://resolver.vitalsource.com/9781264364596,J. M. Smith,,9th ed.,2022
,"Ise Ebook Online Access For Introduction to Chemical Processes: Principles, Analysis, Synthesis",McGraw Hill,Chemical Engineering,https://resolver.vitalsource.com/9781264364206/?brand=mcgrawhillindia.vitalsource.com  ,Murphy,,2nd ed.,2022
,Ise Ebook Online Access For Introduction to Chemistry,McGraw Hill,Science,https://resolver.vitalsource.com/9781260289831/?brand=mcgrawhillindia.vitalsource.com  ,Bauer,,5th ed.,2019
,ISE Ebook Online Access For Introduction to Combustion: Concepts and Applications,McGraw Hill,Science,https://resolver.vitalsource.com/9781260590333,Stephen R. Turns,,4th ed.,2021
,Ise Ebook Online Access For Introduction to Computing Systems: From Bits and Gates to C/C++ and Beyond,McGraw Hill,Computer Science,https://resolver.vitalsource.com/9781260569667/?brand=mcgrawhillindia.vitalsource.com  ,Patt,,3rd ed.,2020
,Ise Ebook Online Access For Introductory Chemistry,McGraw Hill,Science,https://resolver.vitalsource.com/9781260568851/?brand=mcgrawhillindia.vitalsource.com  ,Burdge,,2nd ed.,2020
,Ise Ebook Online Access For Modern Compressible Flow: With Historical Perspective,McGraw Hill,Mechanical Engineering,https://resolver.vitalsource.com/9781260590043/?brand=mcgrawhillindia.vitalsource.com  ,Anderson,,4th ed.,2020
,Ise Ebook Online Access For Numerical Methods for Engineers,McGraw Hill,Computer Science,https://resolver.vitalsource.com/9781260590401/?brand=mcgrawhillindia.vitalsource.com  ,Chapra,,8th ed.,2021
,Ise Ebook Online Access For Organic Chemistry,McGraw Hill,Science,https://resolver.vitalsource.com/9781260568806/?brand=mcgrawhillindia.vitalsource.com  ,Carey,,11th ed.,2020
,Ise Ebook Online Access For Organic Chemistry,McGraw Hill,Science,https://resolver.vitalsource.com/9781260568400/?brand=mcgrawhillindia.vitalsource.com  ,Smith,,6th ed.,2020
,Ise Ebook Online Access For Organic Chemistry with Biological Topics,McGraw Hill,Science,https://resolver.vitalsource.com/9781260590272/?brand=mcgrawhillindia.vitalsource.com  ,Smith,,6th ed.,2021
,Ise Ebook Online Access For Physics of Everyday Phenomena,McGraw Hill,Science,https://resolver.vitalsource.com/9781264363650/?brand=mcgrawhillindia.vitalsource.com  ,W. Thomas Griffith; Juliet Brosing,,10th ed.,2022
,Ise Ebook Online Access For Principles of Electronic Materials and Devices,McGraw Hill,Electronics,https://resolver.vitalsource.com/9781260547368/?brand=mcgrawhillindia.vitalsource.com  ,Kasap,,4th ed.,2018
,Ise Ebook Online Access For Principles of Statistics for Engineers and Scientists,McGraw Hill,Core Engineering,https://resolver.vitalsource.com/9781260589474/?brand=mcgrawhillindia.vitalsource.com  ,Navidi,,2nd ed.,2021
,Ise Ebook Online Access For Signals and Systems,McGraw Hill,Electrical Engineering,https://resolver.vitalsource.com/9781260538342/?brand=mcgrawhillindia.vitalsource.com  ,Roberts,,3rd ed.,2018
,ISE Ebook Online Access For Simulation With Arena,McGraw Hill,Core Engineering,https://resolver.vitalsource.com/9781266432958/?brand=mcgrawhillindia.vitalsource.com  ,Kelton,,7th ed.,2023
,Ise Ebook Online Access For Software Engineering: A Practitioner's Approach,McGraw Hill,Computer Science,https://resolver.vitalsource.com/9781260569650/?brand=mcgrawhillindia.vitalsource.com  ,Pressman,,9th ed.,2020
,Ise Ebook Online Access For Statics and Mechanics of Materials,McGraw Hill,Mechanical Engineering,https://resolver.vitalsource.com/9781260590203/?brand=mcgrawhillindia.vitalsource.com  ,Beer,,3rd ed.,2021
,Ise Ebook Online Access For System Dynamics,McGraw Hill,Core Engineering,https://resolver.vitalsource.com/9781260589573/?brand=mcgrawhillindia.vitalsource.com  ,Palm III,,4th ed.,2021
,Ise Ebook Online Access For Thermodynamics: An Engineering Approach,McGraw Hill,Mechanical Engineering,https://resolver.vitalsource.com/9781260289183/?brand=mcgrawhillindia.vitalsource.com,Cengel,,9th ed.,2019
,Ise Ebook Online Access For Vector Mechanics for Engineers: Dynamics,McGraw Hill,MechanicalEngineering,https://resolver.vitalsource.com/9781260289695/?brand=mcgrawhillindia.vitalsource.com  ,Beer,,12th ed.,2019
,Ise Ebook Online Access For Vector Mechanics for Engineers: Statics,McGraw Hill,MechanicalEngineering,https://resolver.vitalsource.com/9781260289688/?brand=mcgrawhillindia.vitalsource.com  ,Beer,,12th ed.,2019
,Ise Ebook Online Access For Vector Mechanics For Engineers: Statics and Dynamics,McGraw Hill,Mechanical Engineering,https://resolver.vitalsource.com/9781260289671/?brand=mcgrawhillindia.vitalsource.com  ,Beer,,12th ed.,2019
,"Ise Ebook Two Semester Online Access For General, Organic, and Biological Chemistry",McGraw Hill,Life Sciences ,https://resolver.vitalsource.com/9781260290233/?brand=mcgrawhillindia.vitalsource.com  ,Smith,,4th ed.,2019
,ISE Organic Chemistry,McGraw Hill,Science,https://resolver.vitalsource.com/9781266336317/?brand=mcgrawhillindia.vitalsource.com  ,Smith,,7th ed.,2023
,Ise Strategic Management: Creating Competitive Advantages,McGraw Hill,Management,https://resolver.vitalsource.com/9781266341816/?brand=mcgrawhillindia.vitalsource.com  ,Gregory Dess;Gerry Mcnamara;AlanEisner,,11th ed.,2023
,ISE Thermodynamics: An Engineering Approach,McGraw Hill,Science,https://resolver.vitalsource.com/9781266313240,Yunus A. Cengel,,10th ed.,2024
,ISILC Logic Conference,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0079414,"Gert H. Müller, Arnold Oberschelp, Klaus Potthoff",9783540380221,499,1975
,ISILC Proof Theory Symposion,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0079542,"Justus Diller, Gert H. Müller",9783540380207,500,1975
,Islamic Corporate Finance,Taylor & Francis,"Area Studies, Economics, Finance, Business & Industry, Asian Studies, Finance",www.taylorfrancis.com/books/9781351061506,"Hassan , M. Kabir",9781351061506,,2019
,Isomonodromic Deformation Method in the Theory of Painlevé Equations,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0076661,"Alexander R. Its, Victor Yu. Novokshenov",9783540398233,1191,1986
,Issues in the Psychology of Women,Springer US,"Social Sciences, Clinical Psychology, Personality and Social Psychology",http://link.springer.com/10.1007/b108386,"Biaggio, Maryka",9780306471858,,2002
,Iterated Inductive Definitions and Subsystems of Analysis: Recent Proof-Theoretical Studies,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0091894,"Wilfried Buchholz, Solomon Feferman, Wolfram Pohlers, Wilfried Sieg",9783540386490,897,1981
,Iterates of Maps on an Interval,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0061749,Chris Preston,9783540400554,999,1983
,Iterates of Piecewise Monotone Mappings on an Interval,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0079769,Chris Preston,9783540459712,1347,1988
,Iteration Theory and its Functional Equations,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0076410,"Roman Liedl, Ludwig Reich, György Targonski",9783540397496,1163,1985
,Iterative Methods for Simultaneous Inclusion of Polynomial Zeros,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0083599,Miodrag Petković,9783540481744,1387,1989
,Iterative Methods for the Solution of a Linear Operator Equation in Hilbert Space — A Survey,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0061519,Walter Mead Patterson,9783540384557,394,1974
,Iterative Solution of Nonlinear Systems of Equations,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0069370,"Rainer Ansorge, Theodor Meis, Willi Törnig",9783540393795,953,1982
,Jaati vyavastha ki nayi sameekcha,SAGE,"Sociology, Class & Inequality",https://evidya.sagepub.in/library/jati-vyavastha-kee-nai-sameeksha?bookId=3558&siteName=evidya,Hira Singh,,,2017
,Jacobi-Perron Algorithm Its Theory and Application,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0069405,Leon Bernstein,9783540366652,207,1971
,"Janani – Maa, Betiyan, Matritva",SAGE,"Gender & Sexuality Studies, ","https://evidya.sagepub.in/library/janani-–-maa,-betiyan,-matritva?bookId=3628&siteName=evidya",Rinki Bhattacharya,,,2017
,Japan-United States Seminar on Ordinary Differential and Functional Equations,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0058713,Minoru Urabe,9783540370802,243,1971
,Java Software Development with Event B,Synthesis Collection of Technology (R0),Computing and Processing,https://doi.org/10.1007/978-3-031-02550-1,Néstor Cataño Collazos,9783031025501,,2020
,JavaScript and Jquery - Interactive Front - End Web Development,Wiley India,Engineering,https://ebooks.wileyindia.com/product-details/283686,Duckett,9789354249884,,2021
,Jets from Stars and Galactic Nuclei,Springer,Physics,http://dx.doi.org/10.1007/BFb0102591,Wolfgang Kundt,9783540499534,471,1996
