langcode,title,field_a2zpublisher,field_a2zsubject,field_a2zurl,field_author,field_isbn,field_vol,field_year
,Atomically Precise Metal Nanoclusters,Synthesis Collection of Technology (R0),"Optics, Lasers, Photonics",https://doi.org/10.1007/978-3-031-02389-7,"Zhikun Wu, Rongchao Jin",9783031023897,,2021
,Attribute Grammar Inversion and Source-to-source Translation,Springer,Computer Science,http://dx.doi.org/10.1007/3-540-19072-4,Daniel M. Yellin,9783540390794,302,1988
,Attribute Grammars,Springer,Computer Science,http://dx.doi.org/10.1007/BFb0030509,"Pierre Deransart, Martin Jourdan, Bernard Lorho",9783540459118,323,1988
,Attribute Grammars and their Applications,Springer,Computer Science,http://dx.doi.org/10.1007/3-540-53101-7,"P. Deransart, M. Jourdan",9783540466666,461,1990
,"Attribute Grammars, Applications and Systems",Springer,Computer Science,http://dx.doi.org/10.1007/3-540-54572-7,"Henk Alblas, Bořivoj Melichar",9783540384908,545,1991
,Attribution of Advanced Persistent Threats,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-662-61313-9,Timo Steffens,9783662613139,,2020
,Augmented Cognition. Human Cognition and Behavior,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-50439-7,"Dylan D. Schmorrow, Cali M. Fidopiastis",9783030504397,,2020
,Augmented Cognition. Theoretical and Technological Approaches,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-50353-6,"Dylan D. Schmorrow, Cali M. Fidopiastis",9783030503536,,2020
,Augmented Reality in Education,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-42156-4,Vladimir Geroimenko,9783030421564,,2020
,"Augmented Reality, Virtual Reality, and Computer Graphics, Part I",Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-58465-8,"Lucio Tommaso De Paolis, Patrick Bourdot",9783030584658,,2020
,"Augmented Reality, Virtual Reality, and Computer Graphics, Part II",Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-58468-9,"Lucio Tommaso De Paolis, Patrick Bourdot",9783030584689,,2020
,"Augmented Reality: Theory, Design, and Development",McGraw Hill,Computer Science,https://resolver.vitalsource.com/9789389949179/?brand=mcgrawhillindia.vitalsource.com  ,"Shetty, Chetankumar G",,,2020
,Autoethnography,SAGE Publications Ltd,Autoethnography,https://doi.org/10.4135/9781483398594,Sherick A. Hughes,9781544365282,,2016
,Automata Networks,Springer,Computer Science,http://dx.doi.org/10.1007/3-540-19444-4,C. Choffrut,9783540392705,316,1988
,Automata on Infinite Words,Springer,Computer Science,http://dx.doi.org/10.1007/3-540-15641-0,"M. Nivat, D. Perrin",9783540395058,192,1985
,"Automata Theory and Formal Languages 2nd GI Conference Kaiserslautern, May 20–23, 1975",Springer,Computer Science,http://dx.doi.org/10.1007/3-540-07407-4,H. Brakhage,9783540379232,33,1975
,"Automata, Languages and Programming: 10th Colloquium Barcelona, Spain",Springer,Computer Science,http://dx.doi.org/10.1007/BFb0036892,Josep Diaz,9783540400387,154,1983
,"Automata, Languages and Programming: 11th Colloquium Antwerp, Belgium",Springer,Computer Science,http://dx.doi.org/10.1007/3-540-13345-3,Jan Paredaens,9783540388869,172,1984
,"Automata, Languages and Programming: 12th Colloquium Nafplion, Greece",Springer,Computer Science,http://dx.doi.org/10.1007/BFb0015725,Wilfried Brauer,9783540395577,194,1985
,"Automata, Languages and Programming: 13th International Colloquium Rennes, France",Springer,Computer Science,http://dx.doi.org/10.1007/3-540-16761-7,Laurent Kott,9783540398592,226,1986
,"Automata, Languages and Programming: 14th International Colloquium Karlsruhe, Federal Republic of Germany",Springer,Computer Science,http://dx.doi.org/10.1007/3-540-18088-5,Thomas Ottmann,9783540477471,267,1987
,"Automata, Languages and Programming: 15th International Colloquium Tampere, Finland",Springer,Computer Science,http://dx.doi.org/10.1007/3-540-19488-6,"Timo Lepistö, Arto Salomaa",9783540392910,317,1988
,"Automata, Languages and Programming: 16th International Colloquium Stresa, Italy",Springer,Computer Science,http://dx.doi.org/10.1007/BFb0035746,"Giorgio Ausiello, Mariangiola Dezani-Ciancaglini, Simonetta Ronchi Rocca",9783540462019,372,1989
,"Automata, Languages and Programming: 17th International Colloquium Warwick University, England",Springer,Computer Science,http://dx.doi.org/10.1007/BFb0032016,Michael S. Paterson,9783540471592,443,1990
,"Automata, Languages and Programming: 18th International Colloquium Madrid, Spain",Springer,Computer Science,http://dx.doi.org/10.1007/3-540-54233-7,"Javier Leach Albert, Burkhard Monien, Mario Rodríguez Artalejo",9783540475163,510,1991
,"Automata, Languages and Programming: 19th International Colloquium Wien, Austria",Springer,Computer Science,http://dx.doi.org/10.1007/3-540-55719-9,W. Kuich,9783540472780,623,1992
,"Automata, Languages and Programming: 20th International Colloquium, ICALP 93 Lund, Sweden",Springer,Computer Science,http://dx.doi.org/10.1007/3-540-56939-1,"Andrzej Lingas, Rolf Karlsson, Svante Carlsson",9783540478263,700,1993
,"Automata, Languages and Programming: 21st International Colloquium, ICALP 94 Jerusalem",Springer,Computer Science,http://dx.doi.org/10.1007/3-540-58201-0,"Serge Abiteboul, Eli Shamir",9783540485667,820,1994
,"Automata, Languages and Programming: 23rd International Colloquium, ICALP '96 Paderborn",Springer,Computer Science,http://dx.doi.org/10.1007/3-540-61440-0,"Friedhelm Meyer, Burkhard Monien",9783540685807,1099,1996
,"Automata, Languages and Programming: 2nd Colloquium, University of Saarbrücken",Springer,Computer Science,http://dx.doi.org/10.1007/978-3-662-21545-6,Jacques Loeckx,9783662215456,14,1974
,"Automata, Languages and Programming: Eighth Colloquium Acre (Akko)",Springer,Computer Science,http://dx.doi.org/10.1007/3-540-10843-2,"Shimon Even, Oded Kariv",9783540387459,115,1981
,"Automata, Languages and Programming: Fifth Colloquium, Udine",Springer,Computer Science,http://dx.doi.org/10.1007/3-540-08860-1,"Giorgio Ausiello, Corrado Böhm",9783540358077,62,1978
,"Automata, Languages and Programming: Fourth Colloquium, University of Turku",Springer,Computer Science,http://dx.doi.org/10.1007/3-540-08342-1,"Arto Salomaa, Magnus Steinby",9783540373056,52,1977
,"Automata, Languages and Programming: Ninth Colloquium Aarhus, Denmark",Springer,Computer Science,http://dx.doi.org/10.1007/BFb0012751,"Mogens Nielsen, Erik Meineche Schmidt",9783540393085,140,1982
,"Automata, Languages and Programming:22nd International Colloquium, ICALP 95 Szeged",Springer,Computer Science,http://dx.doi.org/10.1007/3-540-60084-1,"Zoltán Fülöp, Ferenc Gécseg",9783540494256,944,1995
,Automated and Algorithmic Debugging,Springer,Computer Science,http://dx.doi.org/10.1007/BFb0019396,Peter A. Fritzson,9783540481416,749,1993
,Automated Deduction — CADE-12,Springer,Computer Science,http://dx.doi.org/10.1007/3-540-58156-1,Alan Bundy,9783540484677,814,1994
,Automated Deduction — Cade-13,Springer,Computer Science,http://dx.doi.org/10.1007/3-540-61511-3,"M. A. McRobbie, J. K. Slaney",9783540686873,1104,1996
,Automated Deduction in Equational Logic and Cubic Curves,Springer,Computer Science,http://dx.doi.org/10.1007/3-540-61398-6,"W. McCune, R. Padmanabhan",9783540685227,1095,1996
,Automated Essay Scoring,Synthesis Collection of Technology (R0),"Artificial Intelligence, NLP",https://doi.org/10.1007/978-3-031-02182-4,"Beata Beigman Klebanov, Nitin Madnani",9783031021824,,2022
,Automated Grammatical Error Detection for Language Learners,Synthesis Collection of Technology (R0),"Artificial Intelligence, NLP, Computational Linguistics",https://doi.org/10.1007/978-3-031-02137-4,"Claudia Leacock, Martin Chodorow, Michael Gamon, Joel Tetreault",9783031021374,,2010
,Automated Grammatical Error Detection for Language Learners,Synthesis Collection of Technology (R0),"Artificial Intelligence, NLP, Computational Linguistics",https://doi.org/10.1007/978-3-031-02153-4,"Claudia Leacock, Michael Gamon, Joel Alejandro Mejia, Martin Chodorow",9783031021534,2nd ed.,2014
,Automated Metadata in Multimedia Information Systems,Synthesis Collection of Technology (R0),Information Systems,https://doi.org/10.1007/978-3-031-02258-6,Michael Christel,9783031022586,,2009
,Automated Modeling of Physical Systems,Springer,Computer Science,http://dx.doi.org/10.1007/3-540-60641-6,P. Pandurang Nayak,9783540485209,1003,1995
,"Automated Reasoning, Part I",Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-51074-9,"Nicolas Peltier, Viorica Sofronie-Stokkermans",9783030510749,,2020
,"Automated Reasoning, Part II",Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-51054-1,"Nicolas Peltier, Viorica Sofronie-Stokkermans",9783030510541,,2020
,Automated Software Diversity,Synthesis Collection of Technology (R0),Data Security,https://doi.org/10.1007/978-3-031-02346-0,"Per Larsen, Stefan Brunthaler, Lucas Davi, Ahmad-Reza Sadeghi, Michael Franz",9783031023460,,2016
,Automated Taxonomy Discovery and Exploration,Synthesis Collection of Technology (R0),"Machine Learning, Big Data",https://doi.org/10.1007/978-3-031-11405-2,"Jiaming Shen, Jiawei Han",9783031114052,,2022
,Automated Technology for Verification and Analysis,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-59152-6,"Dang Van Hung, Oleg Sokolsky",9783030591526,,2020
,Automated Verification of Concurrent Search Structures,Synthesis Collection of Technology (R0),"Mathematics, Computer Science",https://doi.org/10.1007/978-3-031-01806-0,"Siddharth Krishna, Nisarg Patel, Dennis Shasha, Thomas Wies",9783031018060,,2021
,Automatic Ambiguity Resolution in Natural Language Processing,Springer,Computer Science,http://dx.doi.org/10.1007/BFb0021059,Alexander Franz,9783540495932,1171,1996
,Automatic Assessment of Parkinsonian Speech,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-65654-6,Juan I. Godino-Llorente,9783030656546,,2020
,Automatic Detection of Verbal Deception,Synthesis Collection of Technology (R0),"Artificial Intelligence, NLP, Computational Linguistics",https://doi.org/10.1007/978-3-031-02158-9,"Eileen Fitzpatrick, Joan Bachenko, Tommaso Fornaciari",9783031021589,,2015
,Automatic Differentiation: Techniques and Applications,Springer,Computer Science,http://dx.doi.org/10.1007/3-540-10861-0,Louis B. Rall,9783540387763,120,1981
,Automatic Disambiguation of Author Names in Bibliographic Repositories,Synthesis Collection of Technology (R0),Information Systems,https://doi.org/10.1007/978-3-031-02322-4,"Anderson A. Ferreira, Marcos André Gonçalves, Alberto H. F. Laender",9783031023224,,2020
,Automatic Flight Control Systems,Synthesis Collection of Technology (R0),"Engineering, Nanotechnology",https://doi.org/10.1007/978-3-031-79649-4,Mohammad Sadraey,9783031796494,,2020
,Automatic Language Identification in Texts,Synthesis Collection of Technology (R0),"Artificial Intelligence, NLP, Computational Linguistics",https://doi.org/10.1007/978-3-031-45822-4,"Tommi Jauhiainen, Marcos Zampieri, Timothy Baldwin, Krister Lindén",9783031458224,,2024
,Automatic Parallelization,Synthesis Collection of Technology (R0),"Circuits and Systems, Process Architecture",https://doi.org/10.1007/978-3-031-01736-0,Samuel Midkiff,9783031017360,,2012
,Automatic Text Simplification,Synthesis Collection of Technology (R0),"Artificial Intelligence, NLP, Computational Linguistics",https://doi.org/10.1007/978-3-031-02166-4,Horacio Saggion,9783031021664,,2017
,Automatic Verification Methods for Finite State Systems,Springer,Computer Science,http://dx.doi.org/10.1007/3-540-52148-8,Joseph Sifakis,9783540469056,407,1990
,Automorphic Forms on GL (2),Springer,Mathematics,http://dx.doi.org/10.1007/BFb0058988,"H. Jacquet, R. P. Langlands",9783540362340,114,1970
,Automorphic Forms on GL (2) Part II,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0058503,Hervé Jacquet,9783540376125,278,1972
,"Automorphic Forms on GL (3,ℝ)",Springer,Mathematics,http://dx.doi.org/10.1007/BFb0100147,Daniel Bump,9783540390558,1083,1984
,Automorphic Forms on Semisimple Lie Groups,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0098434,Harish-Chandra,9783540358657,62,1968
,Automorphic Functions and Number Theory,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0071097,Goro Shimura,9783540358329,54,1968
,Automorphism Groups of Compact Bordered Klein Surfaces,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0084977,"Emilio Bujalance, José Javier Etayo, José Manuel Gamboa, Grzegorz Gromadzki",9783540471806,1439,1990
,Autonomous Vehicles and the Law,Synthesis Collection of Technology (R0),Automotive Engineering,https://doi.org/10.1007/978-3-031-01505-2,Ayse Buke Hiziroglu,9783031015052,,2020
,Autonomous Vehicles and the Law,Synthesis Collection of Technology (R0),Automotive Engineering,https://doi.org/10.1007/978-3-031-56229-7,A. Buke Hiziroglu,9783031562297,2nd ed.,2024
,Autonomy and Independence,Synthesis Collection of Technology (R0),"Bioinformatics, Biomedical engineering",https://doi.org/10.1007/978-3-031-03764-1,"Lili Liu, Christine Daum, Antonio Miguel Cruz, Noelannah Neubauer, Adriana Ríos Rincón",9783031037641,,2022
,Auxetic Textiles,Elsevier,Engineering,https://www.sciencedirect.com/science/book/9780081022115,"Hu, Hong",,,2019
,Axiom of Constructibility: A Guide for the Mathematician,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0070208,Keith J. Devlin,9783540370345,617,1977
,Axiomatic Characterization of Physical Geometry,Springer,Physics,http://dx.doi.org/10.1007/3-540-09719-8,Heinz-Jürgen Schmidt,9783540385158,111,1979
,Axiomatising the Logic of Computer Programming,Springer,Computer Science,http://dx.doi.org/10.1007/BFb0022481,Robert Goldblatt,9783540390381,130,1982
,Axioms and Hulls,Springer,Computer Science,http://dx.doi.org/10.1007/3-540-55611-7,Donald E. Knuth,9783540472599,606,1992
,B Factories,Institute of Physics Publishing ,"Physcis , Particle and nuclear physics",https://iopscience.iop.org/book/978-1-64327-252-8,"Golob, B",9781643272498,,2019
,Background Subtraction,Synthesis Collection of Technology (R0),Computer imaging,https://doi.org/10.1007/978-3-031-01813-8,Ahmed Elgammal,9783031018138,,2015
,"Bäcklund Transformations, the Inverse Scattering Method, Solitons, and Their Applications",Springer,Mathematics,http://dx.doi.org/10.1007/BFb0081158,Robert M. Miura,9783540382201,515,1976
,Bacterial Sensors,Synthesis Collection of Technology (R0),Mathematics,https://doi.org/10.1007/978-3-031-02570-9,Jan Roelof Meer,9783031025709,,2011
,Bad to the Bone : Crafting Electronic Systems with BeagleBone and BeagleBone Black,Synthesis Collection of Technology (R0),"Engineering, Robotics",https://doi.org/10.1007/978-3-031-79858-0,"Steven F. Barrett, Jason Kridner",9783031798580,,2013
,Bad to the Bone : Crafting Electronic Systems with BeagleBone Black,Synthesis Collection of Technology (R0),"Engineering, Robotics",https://doi.org/10.1007/978-3-031-79879-5,"Steven Barrett, Jason Kridner",9783031798795,2nd ed.,2016
,Ballast Water Treatment and Exchange for Ships,Synthesis Collection of Technology (R0),"Water, Environment",https://doi.org/10.1007/978-3-031-56245-7,"Alexander Olsen, Pamela Rossi Ciampolini",9783031562457,,2024
,Baltic Computer Science,Springer,Computer Science,http://dx.doi.org/10.1007/BFb0019352,"Janis Bārzdinš, Dines Bjørner",9783540474272,502,1991
,Banach Space Theory and its Applications,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0061552,"Albrecht Pietsch, Nicolae Popa, Ivan Singer",9783540398776,991,1983
,Banach Spaces,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0074684,"Nigel J. Kalton, Elias Saab",9783540397366,1166,1985
,Banach Spaces and their Applications in Analysis,De Gruyter,"Geometry and Topology , Geometry and Topology",http://www.degruyter.com/isbn/9783110918298,"Randrianantoanina, Beata / Randrianantoanina, Narcisse",9783110918298,,2007
,Banach Spaces of Analytic Functions,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0069197,"J. Baker, C. Cleaver, J. Diestel",9783540372622,604,1977
,"Banach Spaces, Harmonic Analysis, and Probability Theory",Springer,Mathematics,http://dx.doi.org/10.1007/BFb0061883,"Ron C. Blei, Stuart J. Sidney",9783540400363,995,1983
,Bandwidth Extension of Speech Using Perceptual Criteria,Synthesis Collection of Technology (R0),Signal and Image Processing,https://doi.org/10.1007/978-3-031-01521-2,"Visar Berisha, Steven Sandoval, Julie Liss",9783031015212,,2013
,Banham Lectures,Bloomsbury Design Library,Design,https://doi.org/10.5040/9781350036109?locatt=label:secondary_bloomsburyVisualArts,Jeremy Aynsley & Harriet Atkinson,9781350036109,,2009
,Bare-Bones R,SAGE Publications Ltd,Bones,https://doi.org/10.4135/9781452230603,Thomas P. Hogan,9781452230603,,2011
,Barred Galaxies and Circumnuclear Activity,Springer,Physics,http://dx.doi.org/10.1007/BFb0101960,"Aage Sandqvist, Per Olof Lindblad",9783540706946,474,1996
,Barrelledness in Topological and Ordered Vector Spaces,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0063929,"T. Husain, S. M. Khaleelulla",9783540355595,692,1978
,Basic Analysis of Regularized Series and Products,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0077194,"Jay A. Jorgenson, Serge Lang",9783540481935,1564,1993
,Basic and Advanced Focus Groups,SAGE Publications Ltd,Focus Groups,https://doi.org/10.4135/9781071814307,David L. Morgan (Ed.),9781071814307,,2019
,Basic and Applied Thermodynamics,McGraw Hill,Mechanical Engineering,https://resolver.vitalsource.com/9781259081675/?brand=mcgrawhillindia.vitalsource.com  ,Nag,,2nd ed.,2009
,Basic Concepts of Analytical Chemistry,New Age International,"Chemical & Biochemical , Engineering , Chemistry , Science",http://elib4u.ipublishcentral.com/product/basic-concepts-analytical-chemistry50135120 ,S M Khopkar,9788122458237,4th ed.,2020
,Basic Content Analysis,SAGE Publications Ltd,Content Analysis,https://doi.org/10.4135/9781412983488,Robert Philip Weber,9781412983488,,1990
,Basic Course in Partial Differential Equations,American Mathematical Society,Mathematics,https://www.ams.org/books/gsm/120/,Qing Han,9781470411817, ,2011
,Basic Electrical and Electronics Engineering,McGraw Hill,Core Engineering,https://resolver.vitalsource.com/9789389811254/?brand=mcgrawhillindia.vitalsource.com  ,Kothari,,2nd ed.,2020
,Basic Electrical Engineering,McGraw Hill,Electrical Engineering,https://resolver.vitalsource.com/9789353165734/?brand=mcgrawhillindia.vitalsource.com  ,Kothari,,4th ed.,2019
,Basic Electrical Engineering & Electronics,CBS Publishers,Electrical & Electronics Engineering,https://eduport-global.com/product/basic-electrical-engineering-electronics,Sharma D.K.,9789388527408,4th ed.,2020
,Basic Feedback Controls in Biomedicine,Synthesis Collection of Technology (R0),"Engineering, Biophysics",https://doi.org/10.1007/978-3-031-01634-9,Charles Lessard,9783031016349,,2009
,Basic Math for Social Scientists,SAGE Publications Ltd,Social Scientists,https://doi.org/10.4135/9781544307770,Timothy Hagle,9781544307770,,1996
,Basic Math for Social Scientists : Problems and Solutions,SAGE Publications Ltd,Social Scientists,https://doi.org/10.4135/9781412983495,Timothy Hagle,9781412983495,,1995
,Basic Principles of Drug Discovery and Development,Academic Press,Chemistry ,https://www.sciencedirect.com/science/book/9780124115088,"Blass, Benjamin",,,2015
,Basic Probability Theory for Biomedical Engineers,Synthesis Collection of Technology (R0),"Engineering, Biophysics",https://doi.org/10.1007/978-3-031-01613-4,"John D. Enderle, David C. Farden, Daniel J. Krause",9783031016134,,2006
,Basic Quadratic Forms,American Mathematical Society,Mathematics,https://www.ams.org/books/gsm/090/,Larry J. Gerstein,9781470411596, ,2008
,Basic Simulation Models of Phase Tracking Devices Using MATLAB,Synthesis Collection of Technology (R0),Electrical Engineering,https://doi.org/10.1007/978-3-031-01676-9,"William Tranter, Ratchaneekorn Thamvichai, Tamal Bose",9783031016769,,2010
,Basic SPSS Tutorial,SAGE Publications Ltd,SPSS,https://doi.org/10.4135/9781483397634,Manfred Grotenhuis,9781483397634,,2016
,Basic Surfaces and their Analysis,Institute of Physics Publishing ,"Physcis , Materials",https://iopscience.iop.org/book/978-1-6817-4954-9,"Goncharova, L V",9781681749518,,2017
,"Basics of Electron Transport in Spintronics: Textbook with Lectures, Exercises and Solutions",EDP Science,"Physics , Quantum Physics",https://www.degruyter.com/isbn/9782759829187,Vincent Baltz,9782759829187,,2023
,Basics of Optimization Theory,Synthesis Collection of Technology (R0),"Mathematics, Optimization",https://doi.org/10.1007/978-3-031-29219-4,Arthur David Snider,9783031292194,,2023
,Basics of Qualitative Research,SAGE Publications Ltd,Social sciences,https://doi.org/10.4135/9781452230153,Juliet Corbin; Anselm Strauss,9781452230153,3rd ed.,2008
,Basics of Structural Equation Modeling,SAGE Publications Ltd,"mathematics,  Probability & Statistics",https://doi.org/10.4135/9781483345109,Geoffrey M. Maruyama,9781483345109,,1997
,Basics ofSurface Technology,New Age International,"Engineering , Chemical & Biochemical , Mechanical",http://elib4u.ipublishcentral.com/product/basics-ofsurface-technology ,"M Kamaraj  , V M Radhakrishnan",9788122444384,,2016
,Basis Theory Primer,Springer Nature,Mathematics and Statistics,https://doi.org/10.1007/978-0-8176-4687-5,Christopher Heil,9780817646875,,2011
,BATS Codes,Synthesis Collection of Technology (R0),"Communications Engineering, Communication Networks",https://doi.org/10.1007/978-3-031-79278-6,"Shenghao Yang, Raymond W. Yeung",9783031792786,,2017
,Battery Management Algorithm for Electric Vehicles,Springer Nature,Energy,https://doi.org/10.1007/978-981-15-0248-4,Rui Xiong,9789811502484,,2020
,Bauhaus (Lesson Plan),Bloomsbury Design Library,Art & design styles,https://doi.org/10.5040/9781350097964.002?locatt=label:secondary_bloomsburyVisualArts,Clive Edwards,9781350097964,,2017
,Bauhaus Bodies,Bloomsbury Design Library 2019 Collection,Bauhaus,https://doi.org/10.5040/9781501344817?locatt=label:secondary_bloomsburyVisualArts,Elizabeth Otto and Patrick Rössler (eds),9781501344817,,2019
,Bauhaus: An Annotated Bibliography (Bibliographic Guides),Bloomsbury Design Library,Art & design styles,https://doi.org/10.5040/9781350097957.002?locatt=label:secondary_bloomsburyVisualArts,Clive Edwards,9781350097957,,2017
,Bayesian Analysis in Natural Language Processing,Synthesis Collection of Technology (R0),"Artificial Intelligence, NLP, Computational Linguistics",https://doi.org/10.1007/978-3-031-02161-9,Shay Cohen,9783031021619,,2016
,Bayesian Analysis in Natural Language Processing,Synthesis Collection of Technology (R0),"Artificial Intelligence, NLP, Computational Linguistics",https://doi.org/10.1007/978-3-031-02170-1,Shay Cohen,9783031021701,2nd ed.,2019
,Bayesian Probability Theory,Cambridge University Press,"Physics and Astronomy,Statistics and Probability, Mathematical Methods,Statistics for Physical Sciences and Engineering",https://doi.org/10.1017/CBO9781139565608,Linden/Dose/Toussaint,9781139565608,,2014
,Bayesian Statistical Inference,SAGE Publications Ltd,Statistical Inference,https://doi.org/10.4135/9781412983501,Gudmund R. Iversen,9781412983501,,1984
,Bayesian Time Series Models,Cambridge University Press,"Statistics and Probability,Computer Science, Pattern Recognition and Machine Learning,Computational Statistics, Machine Learning and Information Science",https://doi.org/10.1017/CBO9780511984679,Barber/Cemgil/Chiappa,9780511984679,,2011
,Bearing Dynamic Coefficients in Rotordynamics: Computation Methods and Practical Applications,Wiley,Physical Sciences & Engineering,https://onlinelibrary.wiley.com/doi/book/10.1002/9781119759287,Lukas Brenkacz,9781119759287,,2021
,Beautiful Thing,Bloomsbury Design Library,Industrial design,https://doi.org/10.5040/9781350036093?locatt=label:secondary_bloomsburyVisualArts,Robert Clay,9781350036093,,2009
,Because Technology Discriminates,Synthesis Collection of Technology (R0),"Engineering Design, Ethics",https://doi.org/10.1007/978-3-031-27868-6,Logan D. A. Williams,9783031278686,,2023
,Becoming Human by Design,Bloomsbury Design Library,"Design ,Human factors",https://doi.org/10.5040/9781474294041?locatt=label:secondary_bloomsburyVisualArts,Tony Fry,9781474294041,,2012
,Beginning Statistics,SAGE Publications Ltd,"Statistics,  Methodology",https://doi.org/10.4135/9781446249437,Julie Jefferies; Ian Diamond,9781446249437,,2001
,Behavior Analysis and Modeling of Traffic Participants,Synthesis Collection of Technology (R0),"Automotive Engineering, Transportation Technology",https://doi.org/10.1007/978-3-031-01509-0,"Xiaolin Song, Haotian Cao",9783031015090,,2022
,Behavior and Evolutionary Dynamics in Crowd Networks,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-981-15-7160-2,"Yan Chen, H. Vicky Zhao",9789811571602,,2020
,Being a Researcher,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-45157-8,Carlo Ghezzi,9783030451578,,2020
,Being Ethnographic,SAGE Publications Ltd,Ethnography,https://doi.org/10.4135/9781529716689,Morgan,9781529716689,,2017
,Benchmark Models of Control System Design for Remotely Operated Vehicles,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-981-15-6511-3,"Cheng Siong Chin, Michael Wai Shing Lau",9789811565113,,2020
,"Benchmarking, Measuring, and Optimizing",Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-49556-5,"Wanling Gao, Jianfeng Zhan, Geoffrey Fox, Xiaoyi Lu, Dan Stanzione",9783030495565,,2020
,Bent Functions and Permutation Methods,Synthesis Collection of Technology (R0),"Circuits and systems, Cryptology",https://doi.org/10.1007/978-3-031-50650-5,"Radomir S. Stanković, Milena Stanković, Claudio Moraga, Jaakko Astola",9783031506505,,2024
,Bernstein Functions,De Gruyter,"Probability and Statistics , Probability and Statistics",http://www.degruyter.com/isbn/9783110215311,"Schilling, René L. / Song, Renming / Vondracek, Zoran",9783110215311,,2010
,Besov Spaces and Applications to Difference Methods for Initial Value Problems,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0068125,"Philip Brenner, Vidar Thomée, Lars B. Wahlbin",9783540374008,434,1975
,Bessel Polynomials,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0063135,Emil Grosswald,9783540355489,698,1978
,Best Practices in Data Cleaning,SAGE Publications Ltd,Data Cleaning,https://doi.org/10.4135/9781452269948,Jason W. Osborne,9781452269948,,2013
,Best Practices in Logistic Regression,SAGE Publications Ltd,Logistic Regression,https://doi.org/10.4135/9781483399041,Jason W. Osborne,9781483399041,,2015
,Best Practices in Quantitative Methods,SAGE Publications Ltd,"Research, Methodology",https://doi.org/10.4135/9781412995627,Jason W. Osborne,9781412995627,,2008
,Beta Decay of Hyperons,Springer,Physics,http://dx.doi.org/10.1007/3-540-15184-2,"A. García, P. Kielanowski",9783540392637,222,1985
,Beyond Binary Memory Circuits,Synthesis Collection of Technology (R0),Circuits and Systems,https://doi.org/10.1007/978-3-031-16195-7,"Zarin Tasnim Sandhie, Farid Uddin Ahmed, Masud H. Chowdhury",9783031161957,,2022
,Beyond Equilibrium Thermodynamics,Wiley,"Chemistry, Chemical Engineering",https://onlinelibrary.wiley.com/doi/book/10.1002/0471727903,Ottinger,9780471727903,,2005
,Beyond Interactions,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-46540-7,"José Abdelnour Nocera, Antigoni Parmaxi, Marco Winckler, Fernando Loizides, Carmelo Ardito, Ganesh Bhutkar, Peter Dannenmann",9783030465407,,2020
,Beyond Planar Graphs,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-981-15-6533-5,"Seok-Hee Hong, Takeshi Tokuyama",9789811565335,,2020
,Beyond the Horizon of Computability,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-51466-2,"Marcella Anselmo, Gianluca Della Vedova, Florin Manea, Arno Pauly",9783030514662,,2020
,Bhagva Banaam Tiranga,SAGE,Politics,https://evidya.sagepub.in/library/bhagava-banaam-tiranga?bookId=4407&siteName=evidya,Ziya Us Salam,,,2016
,Bharat 2050,SAGE,"Development Studies, Development Economics",https://evidya.sagepub.in/library/bharat-2050?bookId=3486&siteName=evidya,Ramgopal Agarwala,,,2016
