langcode,title,field_a2zpublisher,field_a2zsubject,field_a2zurl,field_author,field_isbn,field_vol,field_year
,China Internet Development Report 2018,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-981-15-4043-1,Chinese Academy of Cyberspace Studies,9789811540431,,2020
,"China, Engineering, and Ethics: A Sketch of the Landscape",Synthesis Collection of Technology (R0),Science & Technology - China,https://doi.org/10.1007/978-3-031-53464-5,"Rockwell F. Clancy, Qin Zhu, Xiaofeng Tang",9783031534645,,2024
,China's Porcelain Capital,Bloomsbury Design Library 2019 Collection,Porcelain industry,https://doi.org/10.5040/9781474259446?locatt=label:secondary_bloomsburyVisualArts,Maris Boyd Gillette,9781474259446,3rd ed.,2016
,Chinese Computational Linguistics,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-63031-7,"Maosong Sun, Sujian Li, Yue Zhang, Yang Liu, Shizhu He, Gaoqi Rao",9783030630317,,2020
,Chinese Lexical Semantics,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-38189-9,"Jia-Fei Hong, Yangsen Zhang, Pengyuan Liu",9783030381899,,2020
,Chinta Vikar,SAGE,"Psychiatry, Clinical Psychology",https://evidya.sagepub.in/library/chinta-vikar?bookId=3295&siteName=evidya,Vimala Veeraraghavan,,,2017
,Chip Multiprocessor Architecture,Synthesis Collection of Technology (R0),Computing and Processing,https://doi.org/10.1007/978-3-031-01720-9,"Kunle Olukotun, Lance Hammond, James Laudon",9783031017209,,2007
,Chipless Wood Cutting in Forestry,Synthesis Collection of Technology (R0),"Machines, Forest Machinery",https://doi.org/10.1007/978-3-031-52917-7,"Ján Kováč, Tomáš Kuvik, Ján Melicherčík",9783031529177,,2024
,Chiral Dynamics: Theory and Experiment,Springer,Physics,http://dx.doi.org/10.1007/3-540-59279-2,"Aron M. Bernstein, Barry R. Holstein",9783540492276,452,1995
,Chiral Quark Dynamics,Springer,Physics,http://dx.doi.org/10.1007/978-3-540-49454-6,"Reinhard Alkofer, Hugo Reinhardt",9783540494546,33,1995
,Chitosan,Synthesis Collection of Technology (R0),"Bioengineering, Biomaterials",https://doi.org/10.1007/978-3-031-81988-9,Diana Marcela Escobar Sierra,9783031819889,,2025
,"Chitosan: Derivatives, Composites, and Applications",Wiley,Chemistry,https://onlinelibrary.wiley.com/doi/book/10.1002/9781119364849,Ahmed,9781119364849,,2017
,Choquet Order and Simplices,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0075051,Gerhard Winkler,9783540396222,1145,1985
,Chronobioengineering,Synthesis Collection of Technology (R0),Bioengineering,https://doi.org/10.1007/978-3-031-01653-0,Donald McEachron,9783031016530,,2012
,Cinquante Ans de Polynômes Fifty Years of Polynomials,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0084876,"Michel Langevin, Michel Waldschmidt",9783540469193,1415,1990
,Circuit Analysis Laboratory Workbook,Synthesis Collection of Technology (R0),"Components, Circuits, Devices and Systems, Fields, Waves and Electromagnetics",https://doi.org/10.1007/978-3-031-02018-6,"Teri L. Piatt, Kyle E. Laferty",9783031020186,,2017
,Circuit Analysis with Multisim,Synthesis Collection of Technology (R0),"Components, Circuits, Devices and Systems",https://doi.org/10.1007/978-3-031-79840-5,"David Baez-Lopez, Felix Guerrero-Castro",9783031798405,,2011
,"Circuits, Packets, and Protocols: Entrepreneurs and Computer Communications, 1968–1988",Association for Computing Machinery,Computer Science,https://dl.acm.org/doi/book/10.1145/3502372,James L. Pelkey,9781450397292,,2022
,Circular Economy in Engineering Design and Production,Synthesis Collection of Technology (R0),Industrial and Production Engineering,https://doi.org/10.1007/978-3-031-44652-8,Samira Keivanpour,9783031446528,,2024
,Classes Unipotentes et Sous-groupes de Borel,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0096302,Nicolas Spaltenstein,9783540393351,946,1982
,Classic Grounded Theory,SAGE Publications Ltd,Grounded Theory,https://doi.org/10.4135/9781071802762,Madden,9781071802762,,2017
,Classical and Quantum Computation,American Mathematical Society,Mathematics,https://www.ams.org/books/gsm/047/,A. Yu. Kitaev; A. H. Shen; M. N. Vyalyi,9781470418007, ,2002
,Classical and Quantum Mechanical Aspects of Heavy Ion Collisions,Springer,Physics,http://dx.doi.org/10.1007/3-540-07025-7,"Hanns Ludwig Harney, Peter Braun-Munzinger, Claus Konrad Gelbke",9783540373131,33,1975
,Classical Banach-Lie Algebras and Banach-Lie Groups of Operators in Hilbert Space,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0071306,Pierre Harpe,9783540379706,285,1972
,Classical Diophantine Equations,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0073786,Vladimir G. Sprindžuk,9783540480839,1559,1993
,Classical Dynamics and Its Quantum Analogues,Springer,Physics,http://dx.doi.org/10.1007/BFb0021205,David Park,9783540468387,110,1979
,Classical Electrodynamics: (An Indian Adaptation),Wiley India,Sciences,https://ebooks.wileyindia.com/product-details/282653,Jackson,9788126597079,3rd ed.,2020
,"Classical Electrodynamics: Lecture Notes, Volume 3 — Lecture notes",Institute of Physics Publishing ,"Physcis , Classical physics",https://iopscience.iop.org/book/978-0-7503-1404-6,"Likharev, K K",9780750314053,,2018
,Classical Electrodynamics: Problems with solutions — Problems with solutions,Institute of Physics Publishing ,"Physcis , Classical physics",https://iopscience.iop.org/book/978-0-7503-1407-7,"Likharev, K K",9780750314084,,2018
,Classical Field Theory and the Stress–Energy Tensor,Institute of Physics Publishing ,"Physcis , Classical physics",https://iopscience.iop.org/book/978-1-6817-4121-5,"Swanson, M S",9781681740577,,2015
,Classical Groups and Geometric Algebra,American Mathematical Society,Mathematics,https://www.ams.org/books/gsm/039/,Larry C. Grove,9781470420918, ,2001
,Classical Mechanics,Cambridge University Press,"Mathematics,Physics and Astronomy, Fluid Dynamics and Solid Mechanics,Theoretical Physics and Mathematical Physics",https://doi.org/10.1017/CBO9780511803789,Gregory,9780511803789,,2012
,Classical mechanics ,Pearson,STEM,https://admin.elibrary.in.pearson.com/api/1.0/org/10032022/launchlibrary,"Goldstein, Herbert &Poole, Charles P. Safko, John",9789332576186,3rd ed.,2011
,Classical Mechanics: Pearson New International Edition,Pearson Education,"Science: Physics, Mathematics, Science",https://ebookcentral.proquest.com/lib/iitdelhi/detail.action?docID=5185726,"Goldstein, Herbert;Poole, Charles P.;Safko, John L.",9781292038933,3rd ed.,2014
,Classical Mechanics: Pearson New International Edition,Pearson Education UK,"Science: Physics, Science",https://ebookcentral.proquest.com/lib/iitdelhi/detail.action?docID=5137875,"Goldstein, Herbert;Poole, Charles P.;Safko, John L.;Poole, Charles P.;Safko, John L.",9781292038933,3rd ed.,2014
,Classical Mechanics: Problems with solutions — Problems with solutions,Institute of Physics Publishing ,"Physcis , Classical physics",https://iopscience.iop.org/book/978-0-7503-1401-5,"Likharev, K K",9780750314022,,2017
,Classical Planar Scattering by Coulombic Potentials,Springer,Physics,http://dx.doi.org/10.1007/978-3-540-47336-7,"Markus Klein, Andreas Knauf",9783540473367,13,1992
,"Classical, Discrete Spin Models: Symmetry, Duality and Renormalization",Springer,Physics,http://dx.doi.org/10.1007/BFb0033696,Hendrik Moraal,9783540391081,214,1984
,Classification Functions for Machine Learning and Data Mining,Synthesis Collection of Technology (R0),Knowledge Discovery,https://doi.org/10.1007/978-3-031-35347-5,Tsutomu Sasao,9783031353475,,2024
,Classification of Algebraic Varieties and Compact Complex Manifolds,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0066151,Herbert Popp,9783540378778,412,1974
,Classification of Irregular Varieties,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0098332,"Edoardo Ballico, Fabrizio Catanese, Ciro Ciliberto",9783540470168,1515,1992
,Classification of Three-Dimensional Homogeneous Complex Manifolds,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0095837,Jörg Winkelmann,9783540491859,1602,1995
,Classification Theory,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0082228,John T. Baldwin,9783540480495,1292,1987
,Classification Theory of Algebraic Varieties and Compact Complex Spaces,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0070570,Kenji Ueno,9783540374152,439,1975
,Classification Theory of Riemannian Manifolds,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0064417,"Leo Sario, Mitsuru Nakai, Cecilia Wang, Lung Ock Chung",9783540372615,605,1977
,Classifying Immersions into ℝ4 over Stable Maps of 3-Manifolds into ℝ2,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0075066,Harold Levine,9783540397007,1157,1985
,Classifying Spaces and Classifying Topoi,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0094441,Izak Moerdijk,9783540449126,1616,1995
,Classroom-based Research and Evidence-based Practice,SAGE Publications Ltd,"Education, Research",https://doi.org/10.4135/9781849208734,Keith Taber,9781849208734,,2007
,Clear Speech,Synthesis Collection of Technology (R0),"Computing and Processing, Signal Processing and Analysis, Communication, Networking and Broadcast Technologies, General Topics for Engineers",https://doi.org/10.1007/978-3-031-01599-1,Frank Rudzicz,9783031015991,,2016
,Click Models for Web Search,Synthesis Collection of Technology (R0),Computing and Processing,https://doi.org/10.1007/978-3-031-02294-4,"Aleksandr Chuklin, Ilya Markov, Maarten de Rijke",9783031022944,,2015
,"Clifford Wavelets, Singular Integrals, and Hardy Spaces",Springer,Mathematics,http://dx.doi.org/10.1007/BFb0073556,Marius Mitrea,9783540483793,1575,1994
,Climate Modelling Primer +CD,Wiley,"Earth, Space & Environmental Sciences, Earth Sciences",https://onlinelibrary.wiley.com/doi/book/10.1002/0470857617,McGuffie,9780470857618,3rd ed.,2005
,Climate without Nature,Cambridge University Press,"Science and Engineering, Social Sciences",https://doi.org/10.1017/9781108525633,Bauer/Bhan,9781108525633,,2018
,Climatic Change: Implications for the Hydrological Cycle and for Water Management,Springer Netherlands,"Atmospheric Sciences, Climate Change, Environmental Management",http://link.springer.com/10.1007/0-306-47983-4,"Beniston, Martin",9780306479830,,2002
,Clinical Perspective in Fieldwork,SAGE Publications Ltd,"Social sciences, Methodology",https://doi.org/10.4135/9781412986137,Edgar H. Schein,9781412986137,,1987
,Clinical Research in Mental Health,SAGE Publications Ltd,Mental Health,https://doi.org/10.4135/9781412983631,Gordon J G Asmundson; G. Ron Norton; Murray B. Stein,9781412983631,,2002
,Closed Object Boundaries from Scattered Points,Springer,Computer Science,http://dx.doi.org/10.1007/3-540-58808-6,Remco C. Veltkamp,9783540491088,885,1994
,Cloth Simulation for Computer Graphics,Synthesis Collection of Technology (R0),Computing and Processing,https://doi.org/10.1007/978-3-031-02597-6,Tuur Stuyck,9783031025976,,2018
,Cloud and Serverless Computing for Scientists,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-41784-0,"Juan A. Añel, Diego P. Montes, Javier Rodeiro Iglesias",9783030417840,,2020
,Cloud Computing,Pearson,Computer Science,https://admin.elibrary.in.pearson.com/api/1.0/org/10032022/launchlibrary,Thomas Erl,9789361595103,2nd ed.,2024
,Cloud Computing – CLOUD 2020,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-59635-4,"Qi Zhang, Yingwei Wang, Liang-Jie Zhang",9783030596354,,2020
,Cloud Computing and Services Science,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-49432-2,"Donald Ferguson, Víctor Méndez Muñoz, Claus Pahl, Markus Helfert",9783030494322,,2020
,"Cloud Computing, Big Data & Emerging Topics",Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-61218-4,"Enzo Rucci, Marcelo Naiouf, Franco Chichizola, Laura De Giusti",9783030612184,,2020
,"Cloud Computing, Smart Grid and Innovative Frontiers in Telecommunications",Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-48513-9,"Xuyun Zhang, Guanfeng Liu, Meikang Qiu, Wei Xiang, Tao Huang",9783030485139,,2020
,Cloud-Based RDF Data Management,Synthesis Collection of Technology (R0),"Circuits, Devices and Systems, Computing and Processing",https://doi.org/10.1007/978-3-031-01875-6,"Zoi Kaoudi, Ioana Manolescu, Stamatis Zampetakis",9783031018756,,2020
,CLU Reference Manual,Springer,Computer Science,http://dx.doi.org/10.1007/BFb0035014,"Barbara Liskov, Russell Atkinson, Toby Bloom, Eliot Moss, J. Craig Schaffert, Robert Scheifler, Alan Snyder",9783540387237,114,1981
,Cluster Analysis,SAGE Publications Ltd,Cluster Analysis,https://doi.org/10.4135/9781412983648,Mark S. Aldenderfer; Roger K. Blashfield,9781412983648,,1984
,Code Division Multiple Access (CDMA),Synthesis Collection of Technology (R0),"Communication, Networking and Broadcast Technologies",https://doi.org/10.1007/978-3-031-01673-8,R. Michael Buehrer,9783031016738,,2006
,Code Nation: Personal Computing and the Learn to Program Movement in America,Association for Computing Machinery,Computer Science,https://dl.acm.org/citation.cfm?id=3368274,Michael J. Halvorson,9781450377560,,2020
,Code-Based Cryptography,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-54074-6,"Marco Baldi, Edoardo Persichetti, Paolo Santini",9783030540746,,2020
,Codes for Boundary-Value Problems in Ordinary Differential Equations,Springer,Computer Science,http://dx.doi.org/10.1007/3-540-09554-3,"B. Childs, M. Scott, J. W. Daniel, E. Denman, P. Nelson",9783540348580,76,1979
,Coding Examples from Simple to Complex : Applications in JavaScript™,Synthesis Collection of Technology (R0),Computer Science,https://doi.org/10.1007/978-3-031-53820-9,Paul A. Gagniuc,9783031538209,,2024
,Coding Examples from Simple to Complex : Applications in MATLAB®,Synthesis Collection of Technology (R0),Computer Science,https://doi.org/10.1007/978-3-031-53805-6,Paul A. Gagniuc,9783031538056,,2024
,Coding Examples from Simple to Complex : Applications in Python™,Synthesis Collection of Technology (R0),Computer Science,https://doi.org/10.1007/978-3-031-53812-4,Paul A. Gagniuc,9783031538124,,2024
,Coding Theory and Algebraic Geometry,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0087986,"Henning Stichtenoth, Michael A. Tsfasman",9783540472674,1518,1992
,Coding Theory and Applications: 2nd International Colloquium Cachan-Paris,Springer,Computer Science,http://dx.doi.org/10.1007/3-540-19368-5,"G. Cohen, P. Godlewski",9783540392439,311,1988
,"Coding Theory and Applications: 3rd International Colloquium Toulon, France",Springer,Computer Science,http://dx.doi.org/10.1007/BFb0019841,"Gérard Cohen, Jacques Wolfmann",9783540467267,388,1989
,Coding Theory Edition Number 1,Springer,Mathematics,http://dx.doi.org/10.1007/978-3-662-20712-3,Jacobus H. Lint,9783662207123,201,1971
,Coding Theory Edition Number 2 ,Springer,Mathematics,http://dx.doi.org/10.1007/978-3-540-36657-7,Jacobus H. Lint,9783540366577,201,1973
,Coefficient Inverse Problems for Parabolic Type Equations and Their Application,De Gruyter,Analysis,http://www.degruyter.com/isbn/9783110940916,"Danilaev, P. G.",9783110940916,,2001
,Cognition and the Creative Machine,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-30322-8,Ana-Maria Oltețeanu,9783030303228,,2020
,Cognitive Cities,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-981-15-6113-9,"Jian Shen, Yao-Chung Chang, Yu-Sheng Su, Hiroaki Ogata",9789811561139,,2020
,Cognitive Computing – ICCC 2020,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-59585-2,"Yujiu Yang, Lei Yu, Liang-Jie Zhang",9783030595852,,2020
,Cognitive Computing in Human Cognition,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-48118-6,"Pradeep Kumar Mallick, Prasant Kumar Pattnaik, Amiya Ranjan Panda, Valentina Emilia Balas",9783030481186,,2020
,Cognitive Fusion for Target Tracking,Synthesis Collection of Technology (R0),"Circuits, Devices and Systems, Power, Energy and Industry Applications, Computing and Processing",https://doi.org/10.1007/978-3-031-01528-1,Ioannis Kyriakides,9783031015281,,2019
,Cognitive Interviewing,SAGE Publications Ltd,"Questionnaires, Methodology",https://doi.org/10.4135/9781412983655,Gordon B. Willis,9781412983655,,2005
,Cognitive Interviewing Practice,SAGE Publications Ltd,"Social policy, Research",https://doi.org/10.4135/9781473910102,Debbie Collins,9781473910102,,2015
,Cognitive Linguistics,Cambridge University Press,Language and Linguistics,https://doi.org/10.1017/CBO9780511803864,Croft/Cruse,9780511803864,,2004
,Cognitive Modeling for Automated Human Performance Evaluation at Scale ,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-45704-4,"Haiyue Yuan, Shujun Li, Patrice Rusconi",9783030457044,,2020
,Cognitive Plausibility in Natural Language Processing,Synthesis Collection of Technology (R0),Machine Learning,https://doi.org/10.1007/978-3-031-43260-6,"Lisa Beinborn, Nora Hollenstein",9783031432606,,2024
,Cognitive Psychology: Pearson New International Edition,Pearson Education,Psychology,https://ebookcentral.proquest.com/lib/iitdelhi/detail.action?docID=5174135,"Smith, Edward E.;Kosslyn, Stephen M.",9781292035550,,2014
,Cognitive Science: New Developments and Future Directions,Taylor & Francis ,"Cognitive Science, Behavorial Science","http://www.taylorfrancis.com/books/Cognitive Science, Behavorial Science",Ramesh Kumar Mishra,9781003316053,,2022
,Cognitive Semantics,DeGruyter,"Linguistics, Semantics",https://www.degruyter.com/isbn/9789027247278,Vladimir Glebkin ,9789027247278,,2024
,Cognitive Sociolinguistics Revisited,DeGruyter,"Linguistics, Semiotics",https://www.degruyter.com/isbn/9783110733945,Gitte Kristiansen,9783110733945,,2022
,Coherence in Categories,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0059553,"G. M. Kelly, M. Laplaza, G. Lewis, Saunders Mac Lane",9783540379584,281,1972
,Cohomological Topics in Group Theory,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0059162,Karl W. Gruenberg,9783540363033,143,1970
,Cohomologie Cristalline des Schémas de Caractéristique p&gt;o,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0068636,Pierre Berthelot,9783540378075,407,1974
,Cohomologie des espaces localement compacts,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0097851,Armand Borel,9783540368038,2,1964
,Cohomologie Etale,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0091516,Pierre Deligne,9783540375074,569,1977
,Cohomologie Galoisienne,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0108758,Jean-Pierre Serre,9783662215760,5,1994
,Cohomology of Arithmetic Groups and Automorphic Forms,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0085723,"Jean-Pierre Labesse, Joachim Schwermer",9783540468769,1447,1990
,Cohort Analysis,SAGE Publications Ltd,Cohort Analysis,https://doi.org/10.4135/9781412983662,Norval D. Glenn,9781412983662,2nd ed.,2005
,"Coincidence Degree, and Nonlinear Differential Equations",Springer,Mathematics,http://dx.doi.org/10.1007/BFb0089537,"Robert E. Gaines, Jean L. Mawhin",9783540375012,568,1977
,Cold Atmospheric Plasma (CAP) Technology and Applications,Synthesis Collection of Technology (R0),"Electrical Engineering, Microengineering",https://doi.org/10.1007/978-3-031-79701-9,"Zhitong Chen, Richard E. Wirz",9783031797019,,2021
,Cold Atmospheric Plasmas: Their Use in Biology and Medicine,World Scientific,"Physics, Biophysics, Biological And Medical Physics",https://www.worldscientific.com/worldscibooks/10.1142/11264#t=toc,Kuo Spencer P,9789813279858,,2019
,Collaboration in Design Education,Bloomsbury Design Library 2021 Collection,"Design, Study and teaching",https://doi.org/10.5040/9781350059023?locatt=label:secondary_bloomsburyVisualArts,Marty Maxwell Lane and Rebecca Tegtmeyer,9781350059023,,2020
,Collaboration Technologies and Social Computing ,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-58157-2,"Alexander Nolte, Claudio Alvarez, Reiko Hishiyama, Irene-Angelica Chounta, María Jesús Rodríguez-Triana, Tomoo Inoue",9783030581572,,2020
,Collaborative Approaches to Evaluation,SAGE Publications Ltd,Social sciences-evaluation,https://doi.org/10.4135/9781544344669,J. Cousins,9781544344669,,2020
,Collaborative Research in Organizations,SAGE Publications Ltd,"Management, Research",https://doi.org/10.4135/9781412983679,Niclas Adler; Alexander Styhre; A. B. (Rami) Shani,9781412983679,,2004
,Collaborative Web Search,Synthesis Collection of Technology (R0),"Computing and Processing, Communication, Networking and Broadcast Technologies",https://doi.org/10.1007/978-3-031-02270-8,"Meredith Ringel Morris, Jaime Teevan",9783031022708,,2010
,Collapsing Gracefully: Making a Built Environment that is Fit for the Future,Springer Nature,Social Sciences,https://doi.org/10.1007/978-3-030-77783-8,"Emilio Garcia, Brenda Vale, Robert Vale",9783030777838,,2021
,Collecting Qualitative Data,SAGE Publications Ltd,Qualitative Data,https://doi.org/10.4135/9781506374680,Marilyn L. Mitchell; Greg Guest; Emily E. Namey,9781506374680,,2013
,Collection of Test Problems for Constrained Global Optimization Algorithms,Springer,Computer Science,http://dx.doi.org/10.1007/3-540-53032-0,"Christodoulos A. Floudas, Panos M. Pardalos",9783540463276,455,1990
,Collective Light Emission — Many quantum emitters,Institute of Physics Publishing ,"Physcis , Optics and photonics",https://iopscience.iop.org/book/978-0-7503-2699-5,"Jen (Richard), H",9780750326971,,2020
,Collocation Methods for Parabolic Equations in a Single Space Variable,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0057337,"Jim Douglas, Todd Dupont",9783540383376,385,1974
,"Colloids and Colloid Assemblies - Synthesis, Modification, Organization and Utilization of  Colloid Particles",Wiley,"Chemistry, Physical Chemistry",https://onlinelibrary.wiley.com/doi/book/10.1002/3527602100,Caruso,9783527602100,,2004
,Colloids and Interfaces with Surfactants and Polymers - An Introduction,Wiley,"Chemistry, Physical Chemistry",https://onlinelibrary.wiley.com/doi/book/10.1002/0470093919,Goodwin,9780470093917,,2004
,Colloquium on Methods of Optimization,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0060193,N. N. Moiseev,9783540362043,112,1970
,COLOG-88,Springer,Computer Science,http://dx.doi.org/10.1007/3-540-52335-9,"Per Martin-Löf, Grigori Mints",9783540469636,417,1990
,Color - Communication in Architectural Space,Birkhäuser,Design,http://www.degruyter.com/isbn/9783764382865,"Meerwein, Gerhard / Rodeck, Bettina / Mahnke, Frank H.",9783764382865,,2007
,Color Theory,Bloomsbury Design Library 2021 Collection,Colors--History,https://doi.org/10.5040/9781350027299?locatt=label:secondary_bloomsburyVisualArts,Aaron Fine,9781350027299,,2021
,Colour Is Communication,Birkhäuser,Design,http://www.degruyter.com/isbn/9783764382025,"Arnoldi, Per",9783764382025,,2007
,Combating Bad Weather Part I,Synthesis Collection of Technology (R0),"Computing and Processing, Geoscience, Communication, Networking and Broadcast Technologies",https://doi.org/10.1007/978-3-031-02251-7,"Sudipta Mukhopadhyay, Abhishek Kumar Tripathi",9783031022517,,2015
,Combating Bad Weather Part II,Synthesis Collection of Technology (R0),"Geoscience, General Topics for Engineers, Computing and Processing",https://doi.org/10.1007/978-3-031-02252-4,"Sudipta Mukhopadhyay, Abhishek Kumar Tripathi",9783031022524,,2015
,Combating Security Challenges in the Age of Big Data,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-35642-2,"Zubair Md. Fadlullah, Al-Sakib Khan Pathan",9783030356422,,2020
,Combinatoire énumérative,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0072503,"Gilbert Labelle, Pierre Leroux",9783540474029,1234,1986
,Combinatoire et Représentation du Groupe Symétrique,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0090008,Dominique Foata,9783540373858,579,1977
,Combinatorial Algorithms,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-48966-3,"Leszek Gąsieniec, Ralf Klasing, Tomasz Radzik",9783030489663,,2020
,Combinatorial Image Analysis,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-51002-2,"Tibor Lukić, Reneta P. Barneva, Valentin E. Brimkov, Lidija Čomić, Nataša Sladoje",9783030510022,,2020
,Combinatorial Mathematics III,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0069539,"Anne Penfold Street, Walter Denis Wallis",9783540374824,452,1975
,Combinatorial Mathematics IV,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0097362,"Louis R. A. Casse, Walter D. Wallis",9783540375371,560,1976
,Combinatorial Mathematics IX,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0061970,"Elizabeth J. Billington, Sheila Oates-Williams, Anne Penfold Street",9783540393757,952,1982
,Combinatorial Mathematics V,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0069176,Charles H. C. Little,9783540370208,622,1977
,Combinatorial Mathematics VI,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0102678,"A. F. Horadam, W. D. Wallis",9783540348573,748,1979
,Combinatorial Mathematics VII,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0088895,"Robert W. Robinson, George W. Southern, Walter D. Wallis",9783540383765,829,1980
,Combinatorial Mathematics VIII,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0091801,Kevin L. McAvaney,9783540387923,884,1981
,Combinatorial Mathematics X,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0071504,Louis Reynolds Antoine Casse,9783540386940,1036,1983
,Combinatorial Mathematics: Proceedings of the International Conference on Combinatorial Theory Canberra,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0062510,"D. A. Holton, Jennifer Seberry",9783540357025,686,1978
,Combinatorial Mathematics: Proceedings of the Second Australian Conference,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0057369,Derek A. Holton,9783540378372,403,1974
,Combinatorial Number Theory,De Gruyter,"Discrete Mathematics , Discrete Mathematics",http://www.degruyter.com/isbn/9783110280616,"Landman, Bruce / Nathanson, Melvyn B. / Nešetril, Jaroslav / Pomerance, Carl / Nowakowski, Richard J. / Robertson, Aaron",9783110280616,,2013
,Combinatorial Optimization,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-53262-8,"Mourad Baïou, Bernard Gendron, Oktay Günlük, A. Ridha Mahjoub",9783030532628,,2020
,Combinatorial Optimization,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0083460,Bruno Simeone,9783030532628,1403,1989
,Combinatorial Optimization and Applications,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-64843-5,"Weili Wu, Zhongnan Zhang",9783030648435,,2020
,"Combinatorial Pattern Matching: 4th Annual Symposium, CPM 93 Padova",Springer,Computer Science,http://dx.doi.org/10.1007/BFb0029791,"Alberto Apostolico, Maxime Crochemore, Zvi Galil, Udi Manber",9783540477327,684,1993
,"Combinatorial Pattern Matching: 5th Annual Symposium, CPM 94 Asilomar",Springer,Computer Science,http://dx.doi.org/10.1007/3-540-58094-8,"Maxime Crochemore, Dan Gusfield",9783540484509,807,1994
,"Combinatorial Pattern Matching: 6th Annual Symposium, CPM 95 Espoo",Springer,Computer Science,http://dx.doi.org/10.1007/3-540-60044-2,"Zvi Galil, Esko Ukkonen",9783540494126,937,1995
,"Combinatorial Pattern Matching: 7th Annual Symposium, CPM 96 Laguna Beach",Springer,Computer Science,http://dx.doi.org/10.1007/3-540-61258-0,"Dan Hirschberg, Gene Myers",9783540683902,1075,1996
,"Combinatorial Pattern Matching: Third Annual Symposium Tucson, Arizona",Springer,Computer Science,http://dx.doi.org/10.1007/3-540-56024-6,"Alberto Apostolico, Maxime Crochemore, Zvi Galil, Udi Manber",9783540473572,644,1992
,Combinatorial Rigidity,American Mathematical Society,Mathematics,https://www.ams.org/books/gsm/002/,Jack Graver; Brigitte Servatius; Herman Servatius,9781470420659, ,1993
,Combinatorial Theory,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0062982,"Dieter Jungnickel, Klaus Vedder",9783540393801,969,1982
